Topic,Count,Name,Representation,Representative_Docs
68,13,68_〇_ウ_ウグループ_祝福,"['〇', 'ウ', 'ウグループ', '祝福', '罪', '会社', '残党', '植', '明', 'め']","['株 アイビーキャッスル の 野上 俊彦 ！ 統一教会 の 残党 の 分際 で 詐欺 行為 働い てる ん じゃ ねえ 。 お前 祝福 家庭 とかいう やつ ら だろ 。 犯罪 集団 野郎 ども め が 。   お前 たち の こと ばかり て いえ ば 、 二 重 堕落 し てる ん だ よ 。 ウ とか こいつ ら は 。', 'enwa 株式会社 って 統一教会 の 残党 が やっ てる って 本当 ？ 岡田 とか 山元 なんとか は 統一教会 の 祝福 家庭 みたい だ けど 。   いわゆる ウグループ に 属し て い て 、 ウ という 韓国 人 が メシア だ と 言っ てる らしい ね 。 しかも 統一 原理 は そのまま パク って 主張 し てる から わけ わから ん ね 。   統一教会 の 原理 で は 文 鮮明 が メシア な のに 、 同じ 原理 を 用い て ウ が メシア だ と 言っ てる そんな 矛盾 は ない 。 矛盾 の 塊 。 はやく ﾀﾋ ね よ 。', '>> 442   この ウグループ っていう の が 癌 な ん だ よ 。 統一教会 から 訴え られる ほど の 自分 が メシア だ と 風潮 さ せ た の は 、 冒涜 この うえ ない 。   かれ ら は 統一 今日 の 原理 を もっ て し て も 、 これ 以上 の 罪 は ない 。 姦 〇 罪 や 〇 人 罪 で 収監 さ れ た 人 まで いる って いう から 、 この世 で も 罪 の 重い 者 たち 。   天国 だ とか 言っ て も みる な 。 ウ 明 植 とか enwa 株 、 株 ibcatle の 野上 、 株 wiseup ら は 死ん で も 許さ れ ない 苦しみ を 追う こと に なる 。']"
69,13,69_母親_mothers_境界_知能,"['母親', 'mothers', '境界', '知能', '家庭', 'struggles', 'せい', '家族', 'family', '不幸']","['旧 統一 教会 も 悪い けど 母親 の 方 が もっと 悪い だろ   この 母親 は たぶん 境界 知能 な ん だろ う けど   献金 する こと で 自分 や 家 が 救わ れる と 思っ て いる 事 が 間違い   この よう な 宗教 団体 は 人 を 不幸 に する だけ で 人 を 幸せ に は し ない   自分 の 親 も 同じ よう な 境界 知能 の 人間 だ から 分かる   境界 知能 の 人 は 自分 が 不幸 に なる 事 を 幸せ に なる 事 だ と 思っ て いる 事 が ある から', '>> 269   家族 を 破壊 さ れ た ん じゃ なく て   母親 が 家族 を 破壊 し た ん だ よ   全て 母親 の せい   お前 の 母親 まとも だ から 統一 教会 なんか に 入っ て ない だろ   母親 が まとも なら こんな こと に は なら ない ん だ よ', 'wow. thank you for sharing this. it is so helpful and (graceful) to hear the struggles of a family that many times mirror our own family struggles. phew! i am glad i am not alone.\nso sad though because in my heart i don\'t think ""the great falling away"" had to happen. this happened to mary reed newland\'s family. her books on families and the liturgical year are used by some catholic homeschoolers  and families whose views are skewed toward traditionalism.\nthis is a sad commentary on the inability of holy female voices being unable to be heard by ""the church"". the offspring of loving, caring women who brought creativity and love to the worlds around them had such a hard time because their mothers\' words were not only not listened to they were ignored and rejected. and i am including her so many mothers and strong non mothers as well!\ni wanted to cry for david!  so, so unnecessary!!!!!!! thanks again.\nwe can do better than this!']"
70,13,70_trump_clinton_president_pope,"['trump', 'clinton', 'president', 'pope', 'hillary', 'liberalism', 'blow', 'healthy', 'dolan', 'supporters']","[""i was wondering when ncr would report on this. there have been brief mentions, in stories about the wikileaks emails, of the supposedly anti-catholic exchanges in both the ny times and washington post; the wall street journal today had an editorial about them, trying to broaden the problem to dismissal of faith concerns generally.\n\ni think this is just another instance of many trump supporters' delusional hatred of hillary clinton. i don't much like the woman but will vote for her with confidence that she has at least the potential to be a competent president and the certainty that she will uphold all of my constitutional rights, including those under the first amendment, to religious freedom."", ""i commented about this in your issue dated 4/19/17.  i cannot believe the vatican would allow the pope to meet with donald trump.  he was fraudulently elected and espouses attitudes and governmental policies that are not in keeping with tenets of christianity much less roman catholicism.  what would they have to say to each other?  if the pope thinks he can influence mr. trump, he's mistaken.  trump is looking for a photo op that implies that pope francis will kow-tow to an american president's bigoted and authoritarian agenda.  he seeks reapproachment with the pope, not!  the pope should make himself unavailable.  such a meeting will sow further discord in the american church.  is this the outcome aspired to by the vatican?"", 'during her campaign for president, hillary clinton referred to many of trump supporters as being  a basket deplorables. i happen to be one of those deplorables who helped elect president trump. deplorable or not, i consider myself as being a spiritually healthy catholic; that is, i have not been contaminated with the disease of liberalism. that day, january 20th 2017 brought a devastating blow to liberalism in secular america. i await the day when loyal catholics can say that the vile and pernicious contagion of liberalism,  has been cured in god’s church.']"
71,13,71_children_clergy_commission_bishop,"['children', 'clergy', 'commission', 'bishop', 'rape', 'raping', 'abuse', 'follow', 'priests', 'pope']","[""it is no longer shocking that a priest/bishop who facilitates the raping of children by priests and bishops would be accused of sexual abuse. is there a difference between priests/bishops who rape children and priests/bishops who remain silent or pass them around? and this particular bishop is a hit and run bishop who left a man dead on the side of the road. bishop thomas should be counting his lucky stars that he's escaped prison thus far. \n\naw"", ""the ignoring of the resignation of marie collins is beyond sad.  it is a bench mark moment in the church's consistent refusal to deal with the implications of clergy sexual abuse.  better to ignore a victim given official sanction by the pope than deal with the reality of 'ontologically changed' priests sexually exploiting that 'change' for sex with women, men, and most especially children.  this won't change until lay catholics, and clergy who get the problem, insist it changes.  pope francis is not one of the 'enlightened' clergy when it comes to this issue."", ""isn't cc (catholic church) to convert people to follow christ teaching and stop raping children?  here cc is raping children too then why bother having cc?  they clearly do not follow christ teaching!  if cc do not follow christ teaching, they are obsolete religious organization!   \nwe can  suffer with other organization monsters without adding cc’s  monsters needlessly too!\nis clergy rape of children truth only cc can points to us, is that because only cc can provide clergy to rape children?   \n you clearly need some professional help, don’t you?""]"
72,13,72_复活_要说_坏_相比,"['复活', '要说', '坏', '相比', '帮忙', '老人家', '手里', '罪孽', '完', 'kelly']","['that jesus was aware of the ignorance of man is demonstrated in the comment ""forgive then father for they know not what they do"". that this is more true than many realize is that kelly keeps getting elected.', '格里菲斯 哪有 多少 耶稣 的 事迹 ？ 除了 受苦 然后 复活 ？ 这 也 太 牵强 了', '生搬硬套 。 \n 你 要说 背刺 ， 那 格里菲斯 才 是 犹大 。 \n 他 献祭 鹰之团 根本 谈不上 复活 ， 把 他 和 背负 人类 罪孽 而 死 、 最后 又 复活 的 耶稣 相比 ， 即使 我 一向 恶心 基督教 ， 也 要说 一句 公道话 ： 格里菲斯 就 不配 和 耶稣 相提并论 。']"
73,12,73_行か_無い_聖職_クズ,"['行か', '無い', '聖職', 'クズ', '聖人', '行っ', '知識', '年間', '仕事', 'みたい']","['雨 が 降っ たら 教会 へ 行か ない 。   酒 飲ん だ から 教会 へ 行か ない 。   昨夜 遅く まで 起き て た から 行か ない 。   数 ヶ月 、 一 年間 、 教会 へ 行っ て ない 。   最初 だけ 行っ た が 今 は 、 ほんの たま に しか 行か ない 。   たこ焼き 食べ に 行く から 教会 へ 行か ない 。   数 年間 行っ て ない 。   アホ か 。', '>> 453   >> 438   聖人 に なる 意志 が 無い 者 は 聖職 者 や 修道 者 に は なる な 。   人格 が 劣っ てる クズ みたい な 聖職 者 と 修道 者 を 何 人 も 見 て き た 。   聖人 に なる 気 が 無い のに 聖職 者 や 修道 者 を 目指す の は 意味 が 無い 。   クズ みたい な キリスト の 代理 者 など いら ない 。', '聖人 に なる 意志 が 無い 者 は 聖職 者 や 修道 者 に は なる な 。   人格 が 劣っ てる クズ みたい な 聖職 者 と 修道 者 を 何 人 も 見 て き た 。   聖人 に なる 気 が 無い のに 聖職 者 や 修道 者 を 目指す の は 意味 が 無い 。   クズ みたい な キリスト の 代理 者 など いら ない 。']"
74,12,74_poor_government_needy_consistent,"['poor', 'government', 'needy', 'consistent', 'values', 'htm', 'acknowledge', 'list', 'text', 'mandate']","[""ohttp://www.borgenmagazine.com/9-quotes-from-jesus-on-why-we-must-help-the-poor/\n\nit's hard to know if posting such a link will serve the purpose i hope.    my concern is that those who aren't church inclined, may not know the roots of modern liberalism were nurtured in liberal christian churches.    \n\nmany political liberals are morally/ethically shaped by christian traditions and text.    many others find these basic truths about life, (compassion is good), through sources other than a religious text or, church pew.    i'd hope for both groups to acknowledge common  values should be celebrated, not used to drive division.  \n\nso i offer these quotes from a human jesus."", ""that's a question that has been brewing for decades.   who defines the playing field for commerce in this country?   do we have any choice, through the collective action of our representative government, to offset the supposed rule of 'the market'.   must all national behaviors be dictated by the pursuit of profit alone?\n===================\nas an aside:   i find great irony in some liberal circles that condemn religious practices, when for many of us, a central theme of the bible gives warning against the temptations of money to corrupt our lives,   why liberalism sometime fights christian morality, like 'money can be the source of evil', is beyond me?!   \n\nspirituality comes with passion, something that political pragmatist sometimes forget.   human beings do not live by intellect alone.  we need to acknowledge and balance the influence of head and heart.\n\nhttp://biblehub.com/1_timothy/6-10.htm\nhttp://www.christianbiblereference.org/faq_money.htm"", ""you mistakenly believe that government redistribution is the only way to help the poor.  the truth is that it only keeps them poor, and dependent on government.  in a sense, it is just another form of slavery.  it is difficult for the wealthy to enter into the kingdom of god because people who are more interested in acquiring wealth or maintaining it are focused on it rather than what it takes to be found worthy of heaven, which certainly does require that we help those less fortunate.  those who are being helped have a responsibility to be as self-sufficient as possible though.  and they should conform their lives to the teachings of the gospels as well.  for example, a thief who receives the assistance he needs and continues to steal is no longer worthy of assistance, so long as he continues his sin.  if the unrepentant thief demands assistance, he's guilty of the same greed as the uncharitable wealthy person.\ntrue charity is love of god before all else.""]"
75,12,75_世俗_道教_佛教_供奉,"['世俗', '道教', '佛教', '供奉', '传教', '不行', '哲学', '发展', '权力', '精神']","['张角 是 把 宗教 世俗化 了 ， 从 精神 世界 发展 到 在 世俗 世界 建立 政权 ； 耶稣 和 释迦 是 把 世俗 宗教 化 ， 精神 上 脱离 现世 ， 到达 精神 的 彼岸 ， 天堂 或 极乐世界 。 发展 方向 背道而驰', '张角 据说 是 张道陵 的 后代 ， 算是 道教 一脉 。 \n 黄巾 参与 世俗 权力 争夺 ， 基督教 和 佛教 愿意 和 世俗 权力 分享 社会 资源 ， 这个 差别 决定 了 待遇 不同 。', '耶稣 不 搞 世俗 专心 传教 ， 买买提 传教 世俗 全都 抓 ， 张角 传教 也 不行 世俗 也 不行']"
76,12,76_2025_27_coin_ーーー,"['2025', '27', 'coin', 'ーーー', '10', 'psy', '18', '悪い', 'ch', '嫌がらせ']","['>> 108   ーーー   歓談 室 144 より   0912   神 も 仏 も 名無し さん   2025 / 10 / 27 ( 月 )   18 : 49 : 01 . 62   キリスト 教 の スレッド を 監視 下 に 置こ う と する   異教徒 の 気持ち 悪い 人 が い ます   彼 の たくらみ に 乗ら ない よう に し て 。   0915   coin   ◆ zsvw 0 cavalyy   2025 / 10 / 27 ( 月 )   18 : 56 : 24 . 37   『 あの 嫌がらせ スレッド の 住人 達 』 の 事 か な ？   『"" 僕 の タイム テーブル "" を 作っ て い た 』 くらい だし ね 。   0916   栖雲居 士   2025 / 10 / 27 ( 月 )   18 : 57 : 14 . 41   coin も かなり 気持ち 悪い けど ね   (※ 栖雲居 士 さん の "" 成りすまし "")   0918   coin   ◆ zsvw 0 cavalyy   2025 / 10 / 27 ( 月 )   19 : 02 : 23 . 83   『"" 間髪 入れ ず "" に その 反応 』 な ん です よ ね 。   『 鏡 』 見 たら ？   『 いい "" 自己 紹介 ""』 と なっ て い ます よ 。   ーーー', 'ーーー   歓談 室 144 より   0912   神 も 仏 も 名無し さん   2025 / 10 / 27 ( 月 )   18 : 49 : 01 . 62   キリスト 教 の スレッド を 監視 下 に 置こ う と する   異教徒 の 気持ち 悪い 人 が い ます   彼 の たくらみ に 乗ら ない よう に し て 。   0915   coin   ◆ zsvw 0 cavalyy   2025 / 10 / 27 ( 月 )   18 : 56 : 24 . 37   『 あの 嫌がらせ スレッド の 住人 達 』 の 事 か な ？   『"" 僕 の タイム テーブル "" を 作っ て い た 』 くらい だし ね 。   0916   栖雲居 士   2025 / 10 / 27 ( 月 )   18 : 57 : 14 . 41   coin も かなり 気持ち 悪い けど ね   ( 栖雲居 士 さん の "" 成りすまし "")   0918   coin   ◆ zsvw 0 cavalyy   2025 / 10 / 27 ( 月 )   19 : 02 : 23 . 83   『"" 間髪 入れ ず "" に その 反応 』 な ん です よ ね 。   『 鏡 』 見 たら ？   『 いい "" 自己 紹介 ""』 と なっ て い ます よ 。   ーーー', 'ーーー   歓談 室 144 より   0912   神 も 仏 も 名無し さん   2025 / 10 / 27 ( 月 )   18 : 49 : 01 . 62   キリスト 教 の スレッド を 監視 下 に 置こ う と する   異教徒 の 気持ち 悪い 人 が い ます   彼 の たくらみ に 乗ら ない よう に し て 。   0915   coin   ◆ zsvw 0 cavalyy   2025 / 10 / 27 ( 月 )   18 : 56 : 24 . 37   『 あの 嫌がらせ スレッド の 住人 達 』 の 事 か な ？   『"" 僕 の タイム テーブル "" を 作っ て い た 』 くらい だし ね 。   0916   栖雲居 士   2025 / 10 / 27 ( 月 )   18 : 57 : 14 . 41   coin も かなり 気持ち 悪い けど ね   0918   coin   ◆ zsvw 0 cavalyy   2025 / 10 / 27 ( 月 )   19 : 02 : 23 . 83   『"" 間髪 入れ ず "" に その 反応 』 な ん です よ ね 。   『 鏡 』 見 たら ？   『 いい "" 自己 紹介 ""』 と なっ て い ます よ 。   ーーー']"
77,12,77_conscience_meaning_resurrection_paul,"['conscience', 'meaning', 'resurrection', 'paul', 'leave', 'body', 'study', 'catholic', 'judgment', 'strength']","['you know, the funny thing is that there are christians who believe the resurrection is a metaphor--and that anyone who believes in a real resurrection are present no reasoned arguments or evidence. \n\nthey sort of argue along the same line that you do about sexual ethics.  the reasoning of those who believe in a literal resurrection is flawed.  they are ""fundamentalists"" and--well, you know the rest.  \n\nstay if you want--i never told you to leave.  i don\'t know what it is with dissidents.  they hate the faith, but they won\'t leave for the american catholic church, the anglican church or other liberal church that teaches what they want a church to teach.  dissidents, i guess are a glutton for punishment.  i guess they just like misery.\n\ni have always believed that the difference between a dissident catholic and a protestant is that the protestant has integrity.', 'that is not what the doctrine says. thomas aquinas said, in  quodlibet iii, 27\n\nevery judgment of conscience, be it right or wrong, be it about things evil in themselves or morally indifferent, is obligatory, in such wise that he who acts against his conscience always does moral evil.\n\nhe expands on this in the summa theologica i-ii, q 19, art 5, and concludes that every conscience binds, even an erring one.\n\nperhaps you should study catholic theology.', 'it is far more than an examination of conscience paul requires. he also specifically says make all equally welcome and avoid gluttony. these are behavioral considerations that affect the whole community. the catholic nabre departs from the pack at biblegateway with ""if we discerned ourselves, we would not be under judgment"" (1co 11:31); \'discerning ourselves\' can mean perceiving the communion of believers. (this is not my idea about paul and 1co 11, but that of a catholic friar who posts here.) paul could have simply continued with the pagan notion of feasting on the god and gaining strength from its body and blood, but paul went further than that tradition and urged his followers to view the whole community as a ""body of christ,"" and apparently to gain strength from that unity and wholeness. \n\nthe kind of men who would want to join a chauvinist organization are not those best suited to lead diverse communities. anyone with a need to feel superior is not going to make an able leader']"
78,12,78_republican_abortion_vote_candidate,"['republican', 'abortion', 'vote', 'candidate', 'pro', 'party', 'catholic', 'support', 'voting', 'issue']","[""1.the last time i was in rome, i noticed a big, thick wall at vatican city (is that being torn down?).\n2.  the vatican now has very tough security measures due to radical islamic terror threats against the vatican (are they being removed?).\n3.  good catholic politicians, i believe, should believe in some very basic common sense and christian principles:\n\n1) oppose abortion and support maternal and baby healthcare - pre, peri, and post-natal.\n2) support the family.\n3) help the poor.\n4) develop and increase the economy with an eye on job creation.\n5) maintain law and order.\n6) protect the environment.\n7) when budgeting: be cautious with the people's money.\n8) lower the nation's deficits and debt.\n9) support dialogue and peace over war. \n10) support the equality, free speech rights, and religious liberty of all citizens.\ncatholic politicians may disagree on methods, but the goals should be the same.\nand i'm a republican."", '""pope francis had it right when asked -- u.s. voters should ponder and pray and then vote their consciences. by placing so much emphasis on a single issue, by essentially making it obligatory to vote according to a candidate\'s or party\'s stance on that one issue, bishops put many catholics in a difficult position as they try to reconcile that issue with the myriad others that have raised themselves this election cycle.""\n\nit is intelligent writing like this that has made me an ncr subscriber for decades.  the republican bishops and their fellow shills among the clergy and laity tell us we have to vote ""pro-life.""  my question is what party is ""pro-life?""  the republican party has ""pro-life"" verbiage in its platform, but when it comes to doing anything to change the law on abortion they do nothing.  in just two years the republicans in the house voted 53 times to overturn obamacare.  how many times did they vote to change the law on abortion?  that\'s right: zero.', 'of course--same reasons--why would you even ask?\n\nyou think i would vote for john kerry---who claims to be catholic yet supports abortion?  i would have had more respect for him if he said ""i am pro-abortion.  i know this puts me at odds with the catholic church, but this is who i am.  my political advancement matters more to me than my faith."" \n\nthe democratic party platform on moral issues can\'t be more antithetical to the catholic faith.  what\'s more, they are, in many ways, now openly hostile to the catholic faith--at least a catholic faith of any substance.\n\nbe that as it may. what i said stands: i would vote for a democrat who was pro-life over a republican who is pro-abortion.  that issue is fundamental for me. as i also said: while voting republican is no guarantee of a decent justice, a vote for a democrat is a guarantee for liberal justices.  republican justices often times do not pan out--but democratic appointed justices always pan out for the left.']"
79,12,79_present_war_islamic_give,"['present', 'war', 'islamic', 'give', 'civil', 'al', 'fought', 'allah', '全球', 'iran']","['基督教 之后 ， 欧洲 以及 全球 非常 多次 发生 大规模 瘟疫 ， 每次 都 是 死亡 几千万 到 一亿 。 可以 推论 基督教 给 地球 带来 了 诅咒 ， 非常 邪门 。', 'i give you the crusades from 1095 to 1291 ad for length and deaths.  \n\ni give you the islamic jihads of shia vs sunni since the death of muhammed and continuing  in syria on this very day.\n\nsome conflicts fought as jihad since the 1980s include:\niran–iraq war (1980–88, considered a jihad by the islamic republic of iran)[165]\nkashmir conflict (lashkar-e-taiba, 1990–present)\nsomali civil war (1991–present)\nafghan civil war (taliban 1994–present)\neast turkestan irredentism (east turkestan islamic movement, 1997–present)\nchechen war and insurgency in the north caucasus (arab mujahideen in chechnya, 1994–present)\nnigerian sharia conflict (boko haram 2001–present)\niraqi insurgency (islamic state of iraq, 2003–present)\nal-qaeda insurgency in yemen (abyan governorate, 2010–present)\nsyrian civil war (al-nusra front, 2011–present)\n\ni give you northern ireland;  i give you the ""30 -years war"" where ""christians"" fought catholics. from 1618 to 1648.\n\ndeath and religion are inseparable!', ""radicalization is taught at home, around the dinner table, as the family enjoys mom's good home cooking, while the grown ups discuss destroying israel, eradicating homosexuals and the evils of dirty infidels it is drilled into young minds with every tale of glorious martyrdom for allah in every mosque in every city around the world. extremism for islam is taught the same way christians are taught about jesus and his message of mercy and forgiveness while they enjoy a turkey dinner. it is not at odds with the teachings, but is central to the religion""]"
80,11,80_社会_観_価値_共産,"['社会', '観', '価値', '共産', '文化', '主義', '中共', 'でしょ', '訳', '仏教']","['共産 主義 について   キリスト 教 文化 から 生じ た 、 「 思想 」 と さ れる もの だ が 、 これ は 要は 原始 社会 制度 の 上 に 共産 党員 という 特権 階級 を つけ た だけ の 話 を 専門 用語 で 飾り立て た カルト だろ う と 思い ます 。   共産 主義 者 は 理想 と さ れる 社会 の 実現 の 為 なら 、 犯罪 も 正当 化 さ れる という 野蛮 な 信仰 でしょ う 。   或は 「 自 心 は 凡俗 ども より 高等 な 意識 だ 」 という 妄執 でしょ う か 。   この よう な 生態 は 、 キリスト 教徒 が 千 年 王国 に 行く 為 に 蛮行 を 繰返し 、 異教徒 を 人 として 認識 出来 ない の と 同じ でしょ う 。   歴史 的 に 、 現在 で は 共産 主義 勢力 の 自由 経済 社会 へ の 破壊 工作 は 巧妙 化 し 、 合法 の 範囲 で 世論 を 操作 し て い ます 。   表面 化 し てる アカ の 杜撰 さ から 、 こんな 訳 は 無い と 言う 方 も 居る でしょ う が 、 表面 化 し てる の は 末端 だけ だ と 思い ます 。   日本 の アカ 党 も 下部 組織 で しか あり ませ ん 。   蠱毒 の よう な 社会 を 生き抜い た 旧 ソ連 や 中共 の エリート の 連中 と は 別物 でしょ う 。   しかし 、 キリスト 教 と 同様 、 誤っ た 世界 観 、 価値 観 な ので 、 大局 的 に 見れ ば 破滅 に 向かう の は 確か でしょ う 。', 'おっ と 、 失敗 し まし た 。   人 の 心理 は どの よう な モノ か 規定 出来 ない と 離れ た に 成ら ない 。   ん で 、 未だ 人類 は この 問題 を 解け ず に い ます 。   心理 学 とか 哲学 とか で は 色々 言わ れ て ます が 、 西洋 の ベース に は キリスト教 的 な 価値 観 が ある 、 と 自分 は 考える 訳 です 。   基本 的 に 権力 構造 という の は 縦 型 社会 です ので 、 多分 キリスト 教 的 な 価値 観 の 人 は 、 「 また イチャモン 付け てる 」 くらい に しか 思わ ない でしょ う が 、   社会 情勢 から 必然 的 に 形成 さ れ た 縦 型 社会 と 、   唯一 神 など の 絶 体 権威 によって 正当 化 さ れ た 縦 型 社会 で は 、   その 狂信 具合 が 異なる か と 思い ます 。   これ は 個人 と 唯一 神 の 契約 、 個人 と 理想 として 作ら れ た 疑似 科学 の 絵空事 、   又は 個人 と 教祖 が 妄想 し た 世界 観   という の が 優先 さ れる 為 でしょ う 。   現実 の 他人 は その 下位 構造 に ある ので 、 虐殺 や 粛清 や 異端 として 異教徒 として パージ する 事 が 出来る の だろ う と 思い ます 。   現代 人 は そんな 蛮行 を し ない 、 なんて 夢物語 も あり ます が 、 現実 として 、 あの オウム という 仏教 を 詐称 し た メシアコンプ の ゴミ ども は 無関係 な 人々 に テロ 行為 を し まし た 。   アホ な 妄想 に 囚われ てる だけ で 社会 から 隔離 し てる なら 良い の です が 、   現実 社会 で は 、 この キリスト教 系統 の 邪教 信徒 達 は 国 が 宗教 の 信仰 者 として 認め て 、 或は 政治 団体 として 認可 し てる 訳 です 。   まぁ 、 キリスト 教 系統 で は 無い 縦 型 社会 群 で も 、 頭 が おかしな 人 が トップ だ と 似 た よう な 事 に なり ます ので 、 キリスト 教 系統 から 見れ ば 同じ に 見える でしょ う が 、 規模 で 考える なら 圧倒的 に 異常 な の は キリスト教 系統 でしょ う 。   なので 、 自分 は キリスト教 系統 は 全て カルト で あり 、 人類 社会 の 癌 で あり 、 呪い で あり 、 病 だ と 考え て いる 訳 です 。', 'キリスト 教 は カルト で ある 。   その 説明 を しよ う 。   本来 、 宗教 と は 任意 の 群れ を 束ねる 共有 さ れ た 価値 観 で あり 、 これ は 群れ と ボス 猿 の 関係 性 を 敷衍 し た もの に 過ぎ ない 。   マトモ な 知性 の 持ち主 なら 理解 頂ける で あろ う 、 この 理屈 は 、 キリスト 教 という カルト が 世界 を 侵食 し た 現代 で は 受け入れ がたい 話 で あろ う 。   何故か ？   キリスト教徒 で は ない 人々 も キリスト教 的 な 価値 観 に 侵食 さ れ て おり 、   某 か の 「 絶対 存在 」 を 無意識 に 頂い て いる 為 だ 。   キリスト 教 的 な 「 宗教 」 や 「 絶対 存在 」 の 否定 を 無意識 に 拒む 為 だ 。   だから 、 人々 は 何事 に も 安易 で 分かり やすい 「 敵対 者 」 を 探す 訳 だ 。   宗教 と は 、 人工 の エセ 神話 や エセ 絶対 者 を 盲信 する もの で は なく 、   本来 は 、 不可解 な 自然 現象 や 死後 を 説明 する 世界 観 で あり 、 その 世界 観 に従って 形成 さ れる 価値 観 そのもの を 意味 する 。   日本 の 場合 、 例えば 太陽 は 天 照 皇 大神 で あり 、 故に 礼拝 する もの で あり 、 我ら を 見守る もの で ある 。   しかし 、 キリスト 教 による 世界 侵略 によって 、 世界 各地 の 宗教 、 文化 が 破壊 さ れ 塗り替え られ た 。   どの よう に ？   個人 主義 とか 能力 主義 とか 見れ ば 判る よう に 、   個人 と 絶対 存在   という 契約 を 無上 と する 、 社会 文化 を 軽視 、 或は 拒絶 する 価値 観 に 塗り替え られ て だ 。   キリスト教徒 側 は こうした 論 を 否定 する が 、   現実 として 、 日本 文化 を 消そ う と し て いる の は 諸兄 も 御 承知 の 事 だろ う 。   また 、 同様 の 事 を 共産 主義 勢力 も し て いる 事 も 。   これ は 、 共産 主義 も キリスト教 文化 から 派生 し た 同質 の カルト で ある 証左 だ と 言える 。   彼ら も また 、 「 共産 主義 による 世界 支配 」 を 夢見る 連中 だ 。   カルト と は 、 反 社会 の 邪教 で ある 。   そして 、 日本 国 は 、 こうした 反 社会 勢力 を 幾つ も 「 宗教 」 と 認可 し 、 税制 優遇 処置 を し て いる 。   世界 的 に 見 て も 、 「 キリスト 教 は カルト だ 」 と は 公式 に 認める 所 は 無い 。   これ が 現状 で ある 。']"
81,11,81_异端_念_圣灵_加尔文,"['异端', '念', '圣灵', '加尔文', '红领巾', '真理', '主义者', '回复', '请', '神学']","['回复   信仰 红领巾   : 你 这个 阿米 念 异端 就 不要 和 阿米 念 异端 胡椒 味道 狗咬狗 了 ！ 咋 的 ？ 你 不是 攻击 加尔文 神学 吗 ？ 你 不是 鬼扯 上帝 预知 亚当 堕落 所以 堕落 后 拣选 吗 ？ ！ 滚 🥚 ！', '信 阿米 念 异端 神学 居然 有人 能 得救 ！ 呵呵 ！ 你 有 货 了 ， 你 又 亵渎 圣灵 了 ， 因为 圣灵 是 真理 的 灵 ， 绝不会 运行 在 阿米 念 谎言 当中 重生 人 。', '这个 叫 随光 之 人 的 阿米 念 异端 假 福音 片子 ！ 只要 你 散布 异端邪说 ， 就 别怪 我们 唯二对 你 不 客气 了 ！ 这个 主贴 是 我 弟兄 单说 凶言 驳斥 你 这个 阿米 念 异端 的 阿 ! 我们 唯二 作为 基督徒 乃是 同一个 心思 意念 ！ 你 散布 异端邪说 ， 攻击 使劲 圣经 ， 亵渎 圣灵 ， 我们 必见 你 一次 揍 你 一次 ！ 你 这 是 死 鸭子 装疯 迷窍 嘴硬 ！']"
82,11,82_基督徒_孙悟空_达尔文_separation,"['基督徒', '孙悟空', '达尔文', 'separation', '惩罚', '学', '信奉', '体', 'state', '理解']","['对 他们 来说 孙悟空 都 可以 是 基督徒', '全宇宙 都 是 基督徒', '基督徒 算了吧']"
