text,model_votes,average_prob,sampling_strategy_tag
>>262 -263 高市は原発推進派であり、軍拡に向かうタイプ そして聖書では「神様とは永遠に生き続けておられる御方である」と伝えられており、現在、 >>264 のような状態になる直前にある ようするに戦争が拡大すると、全世界に量産されている原発への報復合戦が始まり、数万年以上続く汚染地帯が拡大する そうなると神様の御怒りを受ける危険性が特大 なので、政治の健全化にも取り組んでおくべき,1/4,0.8,conflict_or_uncertain
コロナにもならんがな 意識高い系mixiだったマップとかをうまく規制できる様な答えが導かれるのか？ バンブーブレードあんだろ,2/3,0.8,conflict_or_uncertain
71. 匿名 2025/11/12(水) 10:18:50 [通報] >>3 やばくはない！,1/4,0.8,conflict_or_uncertain
ユリウス曆 2025年 10月(December) 23日(火曜日) 無添加手卷き莨(たばこ) https://natural.crea...olledcigarettes.html 葉卷きとパイプ https://www.youtube..../watch?v=xc7ZQLfSmbA 中毒になる莨(たばこ)は偽(にせ)莨(たばこ)である 本來の莨(たばこ)の葉は藥になり、無農藥･無化學肥料･無添加の「葉卷き」と「パイプ」と「無添加手卷き莨(たばこ)」は中毒性が無い 天然のニコチンに中毒性は無い 紙卷き莨(たばこ)の添加物 葉の添加物： https://www.jti.co.j...ve/tobacco/list.html 香料、燃燒劑、結合劑、保存料、保濕劑、溶媒、乳化劑、酸化防止劑、工程助劑 紙の添加物：燃燒促進劑を含めた隠された添加物が入っている 電子莨(たばこ)（VAPE） 合成ニコチンを配合した電子莨(たばこ)は肺の奧深くに毒を屆ける“兵器” https://x.com/w2skwn.../1941325351923352007,1/4,0.8,conflict_or_uncertain
淫乱・大阪の陣 待ってま〜す,1/4,0.8,conflict_or_uncertain
エチオピヤびとよ、 あなたがたも またわが剣によって殺される。,3/2,0.8,conflict_or_uncertain
">>381 ーーー 『""イタコ芸""しかしてこなかったから』なんですよね。 ・・・可哀想に。 ーーー",3/2,0.8,conflict_or_uncertain
マリア出現って別に不思議でも何でもないと思います。 イエス様だって十字架の後出現したと言われていますし、 クリスチャンはそれを信じるのですから、 マリア様が好きな方でしたらマリア様が出現されたことを 信じるのだと思います。,1/4,0.8,conflict_or_uncertain
このタイミングでしれっと韓国も竹島主張してるしな 】香港、日本総領事と断交 [369521721] 【悲報】小学館またやらかす。週刊サンデーの闇を告発した漫画家の作品が本誌連載終了 】Xの国籍表示、トランプ派インフルエンサーがロシアの工作垢だと次々突き止めてしまう… [963243619]【悲報】ミルノフラードのウクライナ軍、脱出に失敗して完全に包囲されてしまう [974413359] 【悲報】トランプ「ウクライナ戦争はバイデン民主党のせい、ウクライナは感謝せず欧州はロシアの石油を買い続け犠牲者だけが増えている,3/2,0.8,conflict_or_uncertain
>>284 米副大統領は正論である。 不法移民よりもまずは自分の家族を大事にする。 家族すら大切にしない偽善者など滅んだほうがよい。 自分の家族と不法移民の価値は等価ではない。 人としての当たり前の感情、当然の価値観。,2/3,0.8,conflict_or_uncertain
>>23 もう少しで神武超え,2/3,0.8,conflict_or_uncertain
「希望 消滅する日本で君はどう生きるか」という内海さんの著書をパラパラと読んだだけだが 確かに太古の時代が人類にとって理想的だったのかもしれない、私たちが精神を病む最大の原因は自然から離れた文明化された世の中を生きているからなのかもしれないとは思う 天皇家を侵略者の子孫とみなし日本書紀や古事記を批判しておいでだな しかし日本人が今さら天皇制もない縄文時代の生活に戻るのは難しいし、日本に限らず世界中、歪んだ国だらけじゃなかろうか。いま私たちが置かれた状況で問題を解決するしかないんでは？根本的な解決にはならないかもしれないが。,1/4,0.8,conflict_or_uncertain
あんたはタバコ吸うあたり預言者とは違うとおもうが。,2/3,0.8,conflict_or_uncertain
>>264 日本人に数千万の壺を売って金巻き上げてた統一教会を批判してるだけですね それを中国共産党員と呼ぶ論理的な理由がないですよ,3/2,0.8,conflict_or_uncertain
本日の聖書日課は 神殿で商売をしている人を見たイエス様が激怒したこと、 イエス様は神殿を壊してみよ、三日で建て直してみせる、 これは十字架から三日で復活したことを言っていた、 すなわち神殿とはイエス様のお身体そのものだったということ、 そして私たちの身体もまた神の宿る神殿である、 ということでした。 イエス様はともかく、私たちは自分の身体に神をお招きする という心意気で自分が神殿となれるよう努力しましょう、 というお話しであるように思われます。,1/4,0.8,conflict_or_uncertain
てかタレントにこんな事やらせんなよ 何の為に社員いるんだよ 谷郷も何してんだか,4/1,0.8,conflict_or_uncertain
Lauren Daigle - Then I Will (映画「ボンヘッファー」より) https://www.youtube....WWX570&start_radio=1 ディートリヒ・ボンヘッファー（1906-1945）は、ドイツの牧師、神学者、エキュメニスト、そして平和活動家でした。 彼はキリスト教の信仰、共同体、神の恵み、そして倫理について深い著作を残し、その中心には「現代の私たちにとってキリストとは誰なのか？」という問いが、何らかの形で存在していました。 ナチス政権の残虐行為は、人々に言い表せないほどの苦しみをもたらし、彼はヒトラー暗殺と戦争と残虐行為を終わらせる新政府の樹立を企てる陰謀に加担せざるを得ませんでした。 晩年の2年間を投獄されたボンヘッファーは、終戦のわずか数週間前に処刑されました。,1/4,0.8,conflict_or_uncertain
サヨクと戦う「聖ラピス」様 飛耳長目? https://rio2016.5ch.....cgi/psy/1756077074/ 「キリスト教崩れ」の愚かなスレ主（オバサン）と只管戦う「聖ラピス」様！！,2/3,0.8,conflict_or_uncertain
本質で自分で選べる性質では無い 三つ子の魂百まで それで善人に育つのがたまたま 俺はラッキーだった,2/3,0.8,conflict_or_uncertain
イエスは神の国の到来とこの世の終わりを教えているだけだったが、 パウロがすべてすり替えてしまったのだ！ 即ち福音書というものは イエスの教えとは正反対なのであったのだ！,1/4,0.8,conflict_or_uncertain
山上母を禁治産者にして 叔父を法定代理人にすれば 山上母の口座を叔父が管理して 子供たちに配分できたが それをすることができなかった,3/2,0.8,conflict_or_uncertain
サルバトールダリvsタローマンが観たい,1/4,0.8,conflict_or_uncertain
オフ会女王が恨まれる https://www.youtube....?v=nM2QCGBh2yI&t=19s,2/3,0.8,conflict_or_uncertain
過疎ってますね。もっと皆さんのお悩みや体験談を聞かせてください。,1/4,0.8,conflict_or_uncertain
ガーディアンより マリアは救済者ではない、バチカンは言う、マドンナのカルトが広がる中。 https://www.theguard...-leo-catholic-church,1/4,0.8,conflict_or_uncertain
相手のセイ、ヒトのセイにする人は、 相手を悪く言うだけでむし、自分が努力しないで済むから、楽で、 言うだけで実行しないで良いから、楽をしているのです。 会社に生き残っている人は、 他人の仕事を見て、仕事を真似て作業能力を大きくし、 作業のレパートリーを増やし、仕事をマルチでこなして、 評価され、生き残ります。 出来ない方は、指示待ちか、 他人の失敗や、問題を起こした事を、言いふらすのに、 時間を使ってます。 自分は努力しないで済むから、楽なのです。 そして、３か月経つと、労働の契約更新は打ち切りとなり、 就労支援Ａ型や、Ｂ型施設に戻るなり、 仕事が出来ないのに、また性懲りもなく一般就労を、 ハローワークの障害者向けコーナーで、 仕事探しをします。 結局、なんの成長も発展もなく、時を過ごし、 ６５歳を迎える事になります。 引きこもりなど、 就労支援施設で働きもしない障害者は、 論外です。 働けるというのは、精神障害の度が軽く、 まだ前向きに生きていると、言えるでしょう。,2/3,0.8,conflict_or_uncertain
大阪府大阪市西区北〇江２丁目１−１１ EN〇WA株 ← 統一教会の残党組織らしい。祝福家庭が経営してるし、韓国の統一教会に関係のあるところにお金を送ってる,2/3,0.8,conflict_or_uncertain
頭が無いとは？ｗ そういう願望？ｗ,1/4,0.8,conflict_or_uncertain
覚せい剤取引の現場において、脅迫の手段が目に見えない特殊な霊験 古い神社仏閣の怖い霊験になっているときがあります。 それで神社仏閣業界で話題になります。 キリスト教も含みます,1/4,0.8,conflict_or_uncertain
ニキビならプチっとデキモノ感あるし粉瘤ならなだらかな膨らみなんじゃないか ニキビだといいね。Siriとか特に医者に見せたくないもんな,3/2,0.8,conflict_or_uncertain
ハデスの無敵モード フェニックスと友人のアテナを捕まえて 永遠の命を私物化しているところ。,2/3,0.8,conflict_or_uncertain
同じ問題の公明創価が無傷なのはありえないな,2/3,0.8,conflict_or_uncertain
たるおは,2/3,0.8,conflict_or_uncertain
変なの居るね,3/2,0.8,conflict_or_uncertain
前向いて自分の人生送ってたのに兄の暴走でぶち壊された哀れな妹 みたいな構図にして被告への同情薄れさせるのが検察サイドの狙いだったろうけど ド裏目だったね,3/2,0.8,conflict_or_uncertain
それから、左にいる人々にも 言うであろう、 『呪われた者どもよ、 わたしを離れて、 悪魔とその使たちとのために 用意されている 永遠の火に はいってしまえ。 あなたがたは、わたしが空腹のときに 食べさせず、 かわいていたときに飲ませず、 旅人であったときに宿を貸さず、 裸であったときに着せず、 また病気のときや、獄にいたときに、 わたしを 尋ねてくれなかったからである』。 そのとき、彼らも また答えて言うであろう、 『主よ、いつ、あなたが空腹であり、 かわいておられ、旅人であり、 裸であり、病気であり、 獄におられたのを見て、 わたしたちは お世話を しませんでしたか』。 そのとき、彼は答えて言うであろう、 『あなたがたによく言っておく。 これらの最も小さい者の ひとりに しなかったのは、 すなわち、 わたしにしなかったのである』。 そして彼らは 永遠の刑罰を受け、 正しい者は永遠の生命に入るであろう」。,2/3,0.8,conflict_or_uncertain
"""#44【前半無料パート】是川夕氏生出演！『選挙ウォッチャーちだい氏生出演！『立花孝志逮捕とこれまでを徹底検証！』（2025年11月23日20:00～放送）"" https: //www.youtube.com/live/xrNyA7BkDDU",2/3,0.8,conflict_or_uncertain
日本の癌細胞・小林拓魔を切除しよう,1/4,0.8,conflict_or_uncertain
あ、ベトナムまだな,3/2,0.8,conflict_or_uncertain
イエスが水の上を歩いたって話も元ネタがあるのかね。,1/4,0.8,conflict_or_uncertain
あ、なんか繋がったんだが・・・ 阿弥陀が言うには兼親はホモだと言う。 Paimon＝Shemhaza系Nefilimはホモが多いと言う。キヨ。（名内清等） Paimon自体男色も好むから基本的にバイセクシャルだったりホモだったりする。 社会的に礼節が悪い存在と認知しておきながら影ではガチホモだったりする性癖。 上念司がそうである。。 男の尻の穴が好きな種属と言うことでホモ。 性癖の悪い奴らは消えてしまうらしい棲み分け。 なぜ、こういった棲み分けしても意地悪しに悪態つきながら近寄ってくるのかいじめっ子。 寂しさからなのだろうか・・・だとしてもそのようなことして何になるのだろう。。 苦しいだけなのに。。 お互いな。 愛はね・・・ないよ性癖。,3/2,0.8,conflict_or_uncertain
>>102 原理原則と万有引力は同じじゃないぞ。原理にそんなこと書いてないぞ。,1/4,0.8,conflict_or_uncertain
"【日本国憲法９条は、「改正」しよう！】 https://rio2016.5ch....i/psy/1758264940/1-2 ◎諸国の民にこう呼ばわり、戦いを布告せよ。 勇士を奮い立たせ 兵士をことごとく集めて上らせよ。 お前たちの鋤を剣に、鎌を槍に打ち直せ！ 旧約聖書 ヨエル書4:9-10 ∧ ,ﾉ.l.ヽ V.| } ___ |｜! ,.｡-::::^::`':::｀ヽ､,_ :} l l_,.r:'^:::::.:::::: :::::::.:::::::.:::::＼ | l ｲ:::::::.:::::::.:::::::.:::::::.:i::::::: ::::ﾍ | l {:::::.::::;{:::::i::::l::;ﾊ:::::}:::i::::::､:::1 }i !１::::/-W::!:::V _入:ﾄ;:}:::::::ﾍ:::、 .j:| {_i:::ﾑx;､i{V::/ ,.yzj:}xV::::;::::'ト:、 . []{二ｺ-N^Y妙' ` '<抄 '}:::ﾑ:7' ﾄ伏{ ´ __ ﾚｨ:/ Y{ﾆ>kｘ.､ ヾ ﾉ_,..．ｲ:犬ﾞ {} `＜N7^'ｰ弋>'::-''^|ヾ::..､_ 6 ,ｨ:i:iYiｰrT{::!ー=ｓlr:=＝:! /:i:i:rく<⊥H:1 }ﾞ j:} /:i:i:ij‐_ﾉ-Tﾍ.I:{ ! ‖ /:i:i:i:ｉ:乏 | `j::、 .| // <.オ ｀^{イ:ヽ..レ:ﾝ jV :{ｲ, ￣ ￣",1/4,0.6,conflict_or_uncertain
>>660 日本と韓国ばかりが注目されるけど、旧統一教会の本体の始まりは米CIAのフロント団体であって、アメリカ政府の半民半官の宗教団体だから日本政府が潰すとか無理に決まっている 要するにアメリカのスパイだ 1950年代〜 まずはスパイの資金集めと共産化防止の為にアメリカで手広くアメリカ国民を騙して布教活動を始めた 1960年代〜 南米が共産化しそうになると、米CIAの活動のひとつとして南米でも布教活動を始め、米CIA主導の下で麻薬ビジネスにも手を染める 1970年代〜 その反共の性質から米共和党保守との癒着が始まって1976年のコリアゲート事件に深く関わり米国内で社会問題化し活動が制限される 1970年代〜 米国内での活動が困難になるとターゲットを高度成長著しい日本に移し活動資金を日本国民から集め始る 1990年代〜 ソ連が崩壊し冷戦が終結すると、緩衝国として北朝鮮の存在が重要となり、米CIAの活動として文鮮明が金日成と義兄弟となり、北朝鮮存続の為に米CIA主導のもと尽力する 2000年代〜 アメリカの新戦略として、北朝鮮と内通し核保有国にした事で日本、韓国、北朝鮮の分断工作は成功し、今度は中国が経済大国化したので、分断工作の次のターゲットとして台湾を選ぶ こんな感じかな？外国のスパイが推し進めるスパイ防止法はマジで草,2/3,0.8,conflict_or_uncertain
>>519 いや教団狙おうと思ったけどガード固くて無理で、街頭演説やってる安部は狙いやすかったから狙ったんだろ これ供述の中にあった気がするけどお前何も調べんで思い込みだけで推理()しとるんか,3/2,0.8,conflict_or_uncertain
悪を退治してくれた徹也くんは日本国民のお兄ちゃん 徹也お兄ちゃんと呼ぼう,3/2,0.8,conflict_or_uncertain
談話室で鹿がモメてるのだが みんなにアンケートを取ってほしい このスレにも導入して欲しい そうですよ。 そしてここには歓談の為に。 でも、こうして彼から執拗に誹謗中傷を受けてます。 どれが最適だと思いますか？ １．彼が誹謗中傷をやめる。 ２．彼がこのスレから出て行く。 ３．ワッチョイを導入。 ４．私がこのスレから出て行く。 ５．その他。 僕は４ 1択ですよ笑,1/4,0.8,conflict_or_uncertain
>>869 そこは鯛の天ぷらだろｗ,2/3,0.8,conflict_or_uncertain
安倍晋三が統一教会にお墨付きを与えたから被害者が絶えなかった 安倍が死んで教祖が逮捕され統一教会が解散するのも時間の問題 安倍晋三ひとりの命でたくさんの人が救われたしある意味で贖罪のための殉職 山上はヒーローではあるが司法が無罪は出せないので検事は形式的に死刑を求刑するが裁判官は最終的に無期懲役を出すだろうな,3/2,0.8,conflict_or_uncertain
高市早苗ってトカゲ野郎みたいな顔してんな。。 まあAmy属だからな・・・この女Lostel。,3/2,0.8,conflict_or_uncertain
悔しかったんかエラ呼吸 1時間ずらして 死ねよチキン クロ張りクズキムチ(嘲笑),4/1,0.8,conflict_or_uncertain
サミット行って服装でマウント取ろうとしてる高市早苗ちゃんと比べたら万倍マシじゃんｗ,1/4,0.8,conflict_or_uncertain
イスラム教は悪く無い都合の良いように解釈してる奴らが糞,2/3,0.8,conflict_or_uncertain
百叩きの刑でいいじゃん 実質無罪で,3/2,0.8,conflict_or_uncertain
うむ。,2/3,0.8,conflict_or_uncertain
神からの御言葉を人間が解釈するから宗教が枝分かれして派閥までできる 人間が関わるとろくなことがない愚かな人間よ,4/1,0.8,conflict_or_uncertain
>>29 大阪の民泊なんかほぼ中国資本だから 自分達の首絞めてるだけ,3/2,0.8,conflict_or_uncertain
何のための機構なんだ？ 通りたいときに都合よく開いてくれないし 祭祀とかの際に神の力的な感じのショーとしてやってたのかな？,1/4,0.8,conflict_or_uncertain
最近は単調な生活だね。 起床、瞑想、勤行、食事。 出勤、勤務、帰宅。 晩酌、５ちゃん、食事、風呂、洗濯。 瞑想、勤行、ネット、就寝。 土日、祝日は、通院、買い物、入院見舞い。 外出で、レストラン食事、観光見物は最近ないね。 彼女がいた時は、デートだったが。 デートでないと、 しゃれた喫茶店でお茶、 タワービルの最上階展望台で物見、 レストランで会食、 映画鑑賞、動物園見物、遊園地で遊び、 美術館・演奏会でくつろぐ、図書館で読書、展示会・催し物見物、 温泉で湯あみ、観光地見物、神社・仏閣巡りとか、 まず、行かなくなるね。 やはり、一人だと、生活に張り合い無い。,1/4,0.8,conflict_or_uncertain
統一教会の組織票はダメで創価の組織票や反日労組の組織票は良いのかよ 意味が分からん,2/3,0.8,conflict_or_uncertain
メンバーが優等生だからトークつまらなくてパブリッシャーになった可能性を示唆してるけど、私にはイエローバックスじゃね,1/4,0.8,conflict_or_uncertain
>>208 サヨクは統一協会をアホみたいに過大評価してるけどあんなの保守派に勝手にストーカーして中国共産党や北朝鮮に情報流してる工作員に過ぎないからな,4/1,0.8,conflict_or_uncertain
でこすけ氏 ネットに嘘かき 気がするも 気はしてないし 気づいてもない,3/2,0.8,conflict_or_uncertain
御神たいさい参拝ありがとうございます。 本年も何卒よろしくお願い致しま。。,1/4,0.8,conflict_or_uncertain
スパイと裏切り者ばっかり。,3/2,0.8,conflict_or_uncertain
バカだから気づかなかったんだよ,2/3,0.8,conflict_or_uncertain
ﾜｯﾁｮｲなし、栖雲居士の監視なしの キリスト教に興味がある人の歓談室です。 住人構成は、元クリ、ノンクリが9割、現役クリスチャンは1割かも。 前スレ 【初心者】キリスト教‘＠歓談室144【歓迎♪】 http://rio2016.5ch.n....cgi/psy/1761144291/,2/3,0.8,conflict_or_uncertain
てとまかとたらへすまそよむえさらをみちるうそいぬほのとほそふはからりはねんまん,3/2,0.8,conflict_or_uncertain
移民が暴力を振いまくってるわけだが >>1,2/3,0.8,conflict_or_uncertain
創造主が禅場に不和をまく土人形に味方するなら和より立ち去れ。たとえ神仏とて和になきは座する資格はない。,3/2,0.8,conflict_or_uncertain
うんこ争奪戦,1/4,0.8,conflict_or_uncertain
>>759 地元は日曜日に終わってた,1/4,0.8,conflict_or_uncertain
>>367 列福された福者マリア・ワルトルタを否定ですか？,1/4,0.8,conflict_or_uncertain
モトバスさぁ、見てるなら言うけど、開示されたら消したポスト含めて全部見られるから慌てて消しても何の意味もないぞ🤣,1/4,0.8,conflict_or_uncertain
フィギュア付きじゃないムビチケもオンライン売り切れててショックだ,1/4,0.8,conflict_or_uncertain
ワクチン打つ？,1/4,0.8,conflict_or_uncertain
>>936 彼のスレッド https://rio2016.5ch....i/psy/1762051513/l50,3/2,0.8,conflict_or_uncertain
あったw 統一協会と自民党の繋がりを指摘され激昂w 東浩紀×三浦瑠麗×石戸諭×夏野剛 https://video.twimg....eLx20DVb6ix9Or51.mp4,2/3,0.8,conflict_or_uncertain
他人の気持ちも知らないで。。 知るかこらあ！！！,3/2,0.8,conflict_or_uncertain
>>248 992：栖雲居士 ◆dqam8SqGUPdm ：2024/06/21(金) 15:03:37.19 ID:NyfO5dCz そうかそうか、頑張れや〜💕 994：栖雲居士 ◆dqam8SqGUPdm ：2024/06/21(金) 15:04:18.32 ID:NyfO5dCz ビギナーさん、かわいいな😍 999：栖雲居士 ◆dqam8SqGUPdm ：2024/06/21(金) 15:07:36.87 ID:NyfO5dCz はいはい、かわいいなぁ〜💕,2/3,0.8,conflict_or_uncertain
昔は太陽光なんて京セラとシャープぐらいしか生産してなかったのにな。美味しいところは中国韓国に持ってかれましたな,1/4,0.8,conflict_or_uncertain
高崎のイオン、夕方しか無いからか満席だったな…子供は3割くらい いや花火大会やってるからそっちの方がいいだろと思ったが終わった後トイレに行ったら大声でOP歌ってる子供がいたから楽しんでたのかもしれないけどw,1/4,0.8,conflict_or_uncertain
特権階級の俺様から金取ろうとは・・・これいかに。 無条件降伏すればいいものを・・・。 逆らうのかね・・・この俺様に。,4/1,0.8,conflict_or_uncertain
4. 匿名 2025/11/13(木) 11:58:56 [通報] 知らなかった 知ってしまったからちょっとは気になるかも,1/4,0.8,conflict_or_uncertain
こういうのって、いや、こういうのこそ野党が追及するものじゃないの？,2/3,0.8,conflict_or_uncertain
テロ被害者がテロ構成員に報復しただけだろう 勲章やれ,3/2,0.8,conflict_or_uncertain
現代のイエス・キリスト 永田裕志,1/4,0.8,conflict_or_uncertain
つある,1/4,0.8,conflict_or_uncertain
統合が適切に行われているかどうかを評價するポイント 未來から夢を實現する方法 https://www.youtube..../watch?v=-DspUOSJx6k,2/3,0.8,conflict_or_uncertain
ただいま。晩酌タイム。会社から帰宅しました。 １９年前から７年前までは、 知的障害者・精神障害者・身体障碍者ばかりの施設で、 働いてました。 、 ある時期１３０人ほどいた就労継続支援Ａ型から、 Ｂ型に１年ほど落ちて、ハローワークに通いつめ、 障害者コーナーで、一般就労の仕事が見つかり、 就職が決まりました。 それから、もう７年目です。 今の、お掃除と事務手伝いの仕事は、順調です。 皆さんも頑張りましょう。 神仏に祈るのもあり、 人道主義ヒューマニズムに生きるのもあり。 仕事と私生活を楽しみましょう。,1/4,0.8,conflict_or_uncertain
ネトウヨが台湾好きだった理由,1/4,0.8,conflict_or_uncertain
どうやって回復すればいいかって・・・ 教えてあげないよ、じゃん♪,2/3,0.8,conflict_or_uncertain
黙示録18:4 …「わたしの民よ、…罪に与ることを望まず、…災厄を共に受けることを望まないなら、…出なさい。,2/3,0.8,conflict_or_uncertain
ローマ教皇からの批判に反発 米政権、移民政策巡り 2025年10月03日 https://www.jiji.com...=2025100300636&g=int https://pbs.twimg.co.../G246jtQaMAA6I1g.jpg,1/4,0.8,conflict_or_uncertain
スレタイに書いてあるのは「エアプテンパの激烈な低知能について」であってな,1/4,0.8,conflict_or_uncertain
まぁ、泡沫カルト団体なんてこんなものなんです。,1/4,0.8,conflict_or_uncertain
>>613 泣き女的な韓国の伝統芸なんじゃないか？ 安倍にそんなテクがあるんなら 金儲けより憲法改正投票に使うと思うよ,2/3,0.8,conflict_or_uncertain
高市総理の態度は正しい。 欧米の価値観（キリスト教的価値観）では、コウモリ外交は信用されない。 新約聖書「二人の主人に仕えることは出来ない。」 以前の自民党政権は自国民に強く他国には弱い内弁慶だったが、 高市政権は内弁慶ではないので好感が持てる。 高市総理の明確な意見も良い。 新約聖書「“はい”なら“はい”、“いいえ”なら“いいえ”とだけ言いなさい。それ以外は悪魔から出る。」,2/3,0.8,conflict_or_uncertain
吉川りな@参政党 @rina_yoshikawa_ 土地も資源も企業も、さらに米までも… 外国人に何もかも買い占められていることを野放しにしているのは日本政府です。 備蓄米の放出で解決する問題ではありません。 コメ買い付け“投機の対象” 異業種＆外国人参入で高騰か 備蓄米21万トン放出へ news.tv-asahi.co.jpから x.com/rina_yoshikawa_/status/1891289939897160103,1/4,0.8,conflict_or_uncertain
>>652 都合が悪くなるとどっちも理論 この期に及んでまだやるかよ性根が腐ってる,3/2,0.8,conflict_or_uncertain
版権管理面倒だからね ノ かなりいるだろ,3/2,0.8,conflict_or_uncertain
馬鹿者だろ 心臓発作なり脳梗塞だろな 今のフィギュアがどうこう言うことなんかな… クソダサUSモドキばっか聞いてるけども,4/1,0.8,conflict_or_uncertain
国単位どころか個人単位でも隣人なんか愛せねーだろ,3/2,0.8,conflict_or_uncertain
岸田の弟の岸田武雄は フィールジャパン with Kとかいうアフリカ人を日本に入れて 中抜きで儲ける会社をやってる,2/3,0.8,conflict_or_uncertain
>>92 日本のはこれかな 『仏教とｷﾘｽﾄ教―ｲｴｽは釈迦である』(1973年) (ﾚｸﾞﾙｽ文庫〈29〉):Amazon.co.jp:,1/4,0.8,conflict_or_uncertain
>>910 母親は返してもらったお金 全部また教団に寄付したと聞いてます 長男は失明治療費なく絶望 山上は兄妹を助けるため自衛隊 にはいったが、最終的に兄妹を助けるため 自分に生命保険かけて自殺未遂している,2/3,0.8,conflict_or_uncertain
>>621 結果カルトに解散命令w悔しいのうw （・∀・）ﾆﾔﾆﾔ,1/4,0.8,conflict_or_uncertain
>>393 同意です 安い娯楽探しましょ,1/4,0.8,conflict_or_uncertain
自民党とか只の犯罪組織だからな 裁かれる事はないけど,4/1,0.8,conflict_or_uncertain
立花孝志容疑者の「犬笛」に扇動される匿名の人々･･･ デマ拡散の陰に「誹謗中傷による収益」か、 立花容疑者の思惑とは？【サンデーモーニング】 https://newsdig.tbs..../-/2291730?display=1,2/3,0.8,conflict_or_uncertain
おかしいな 職場の定年した人たちは 年金が減らされるから 絶対に長くは働かないけどな ケンジの話はおかしい,3/2,0.8,conflict_or_uncertain
福音書のイエスの言葉によって、オウム真理教、旧・統一教会など、 社会問題を起こす宗教を、作り出していますよね。 社会に悪影響を及ぼしています。 蝮の子らとイエスの言った、ファリサイ派のパウロが、 ましに見えてくる。,2/3,0.8,conflict_or_uncertain
>>198 国王様に「汚物」だなんて みのるはこのスレを見ているのだろうか？ 東金秘密警察に逮捕されなければいいが みのるだったら東金秘密警察を あっという間に蹴散らすんだろうな,2/3,0.8,conflict_or_uncertain
コインランドリーは親がもう死んだか貧乏で生活費の支援が ないからナマポなんや。,3/2,0.8,conflict_or_uncertain
>>470 尼崎市の、かな？こういうやつらって、悪事でトップが逮捕されてるのに、自分たちは正しいとか言っちゃってんだよね。 閉鎖されたコミュニティだけで、善とかいうやつらはたいてい悪徳。神のみ旨がーって言ってるらしいよ。馬鹿じゃねえの。 なにがWiseUpだよ。さっさとかしこくなれよ。ゴミが。,4/1,0.8,conflict_or_uncertain
左翼活動家あぶりだしには役立った、たたきつぶせ,3/2,0.8,conflict_or_uncertain
世界一金持ってるオタクなのに戦隊シリーズ買い上げて 自分モデルの戦隊司令出さないのはおかしい,2/3,0.8,conflict_or_uncertain
https://www.youtube..../watch?v=Q1oQmuyQZC0 西脇弁護士の動画 【第2章へ】斎藤元彦「SNS買収疑惑」不起訴に検察審査会 申し立て表明！結局「盛った」の？「盛らなかった」の？ 郷原弁護士上脇教授会見徹底分析！【LIVE】朝刊全部！11月13日,1/4,0.8,conflict_or_uncertain
>>492 ありがとうございます。 拝読致しました。,1/4,0.8,conflict_or_uncertain
やまぬ安倍首相のヤジ 今年だけで不規則発言20回超「民主主義の危機」 2019/11/7 https://mainichi.jp/.../k00/00m/010/236000c 「まるで学級崩壊…」ヤジ議員にSNSが怒り爆発！高市首相の“所信表明演説”を遮る騒音に 「日本の恥」批判殺到 2025.10.25 https://lasisa.net/photo/120093,2/3,0.8,conflict_or_uncertain
中止まじか 仕方ないな,1/4,1.0,conflict_or_uncertain
産経新聞は、韓国統一教会の合同結婚式を応援します！,1/4,0.8,conflict_or_uncertain
>>599 🐦 他の鳥類との比較 カラスは他の多くの鳥類と比較して、明らかに優れた知能を持っています。 💡 問題解決能力と道具の使用 カラスは優れた問題解決能力を持ち、道具を自作して使用する行動が数多く観察されています。 釣り: パンを餌にして魚を釣ったり、釣り針にかかった魚を取るためにクチバシで釣り糸を引き上げたりします。 くるみ割り: 硬いクルミを道路に置いて車にひかせて割る行動は有名です。信号が青になってから安全にクルミを拾いに行くという賢い行動も確認され ています。 幼虫捕獲: カレドニアガラスは、木の枝や葉柄を加工して道具を作り、木の穴に潜む幼虫を捕獲します。 このような行動は、単なる本能ではなく、因果関係を理解し、論理的に思考する能力があることを示しています。 🧮 記憶力と社会性 カラスは非常に高い記憶力と社会性を持ち、複雑なコミュニケーションを行います。 顔の認識: 敵対する人間の顔を覚え、その情報を仲間に伝えることができます。この記憶は、少なくとも1年間、長い場合は5年以上も保持されることが 確認されています。 数の概念: 数の少ない方を選ぶ訓練をすることで、数量の概念を理解している可能性も指摘されています。 言語能力: 少なくとも41語を操り、仲間と情報を共有していると言われています。 多くの鳥類、例えばニワトリやカモ、ハトなどと比較すると、カラスは身体の割に脳が大きく、記憶力もはるかに優れていることが分かっています。 💡 知能の高さの要因 カラスの知能の高さは、複数の要因によって支えられています。 環境への適応力: カラスは様々な環境に適応し、都市部でも生活できる高い順応性を持っています。この適応力が、知能の発達を促したとも考えられ ます。 社会性: 群れで生活し、仲間と協力して行動することで、情報共有や学習の機会が増え、知能がさらに磨かれていきます。 カラスが高い知能を持つ理由は、その効率的な脳構造と、多様な環境に適応するための行動や社会性にあると言えるでしょう。,0/5,0.6,conflict_or_uncertain
イエスは終わりの時代には偽物ばっかになると予言しました 当たってる。今は終わりの時代なのでしょう,1/4,0.8,conflict_or_uncertain
>>700 インターネット礼拝（リンク集） 主日礼拝 https://rio2016.5ch..../psy/1737176501/555n,2/3,0.8,conflict_or_uncertain
