index,original,back_translated,path
20,山上の母親はあれだけなってもまだ信仰してるからな カルトこえーわ ネトウヨもみんなカルトやろ 日本語通じないし,あれだけのことがあったにもかかわらず、山上さんの母親はまだ信仰を捨てていない。カルトは恐ろしい。右翼のネット荒らしもみんなカルトだ。彼らは日本語すら理解していない。,en
21,イエスキリストは味方してくれそうか 反社会活動を繰り返し、逮捕保釈を繰り返す麻生太郎,イエス・キリストは私たちの味方になってくれるだろうか？反社会的行為を繰り返し、逮捕と保釈を繰り返している麻生太郎。,en
6,現代のキリスト教では人間イエスが存在したことは実証できないという立場から 信仰が成り立っているはずなんだが もし、イエスが実在した証拠がある！という事をいう神父・牧師が居たら注意したほうが良いね カルト化してるかもしれない,現代キリスト教は、イエスという人間の存在は証明できないという前提に基づいているとされている。しかし、イエスの存在を証明する証拠を持っていると主張する司祭や牧師に出会ったら、注意が必要だ。彼はカルト集団に属している可能性がある。,de
0,"校門前での聖書配布にクレーム？ | もーちゃんの部屋 << なおも続くネグレクト親娘に治療法は？ | main | ビンボー万歳！ >> at 13:15, もーちゃん, 希望の光 at 13:15, スポンサードリンク, - url:http://shalomochan.jugem.jp/trackback/1599",学校の門前での聖書配布に苦情？ | もーちゃんの部屋 << 育児放棄の母娘はどうなる？ | メインページ | 貧困万歳！ >> 午後1時15分、もーちゃん、希望の光 午後1時15分、スポンサーリンク、 - URL: http://shalomochan.jugem.jp/trackback/1599,de
4,聖書のイエスのエピソード 結局は全てが 理解できない奴に何かを教える それはスゲー手間だという そんな話だよね まあ奇跡だけは普通では無い それは物理的だから理解できるみたいな 精神的な理解度は正直いって無いよな 俺は理解できるし選ばれているから良かった,聖書に記されたイエスの物語は、結局のところ、理解していない人に何かを教えるのは非常に難しいということに尽きる。奇跡は確かに並外れた出来事であり、物理的な現象なので理解できるが、率直に言って、そこから真の霊的な理解を得ることはできない。私は幸運にも奇跡を理解できる立場にあり、そのために選ばれたのだ。,de
8,子供の育児放棄を屁とも思わない山神母親はまさに母親の姿をしたキラーマシーンに映ったことだろう 統一教会と萩生田隆一を地獄に送ることができるのは我々しかいない！！ 高市を地獄へ！萩生田小泉竹中を叩き潰せ！！,我が子を顧みず放任する山上という母親は、私には母親の姿をした殺人マシーンのように見えたに違いない。統一教会と萩生田隆一を地獄に送れるのは我々だけだ！高一を地獄に送れ！萩生田、小泉、竹中を滅ぼせ！,de
2,>>18 どうでも良いけどね キリスト者の目的は邪悪なる悪霊の栖雲居士を 撃ち破る事ではありません。又それで神の栄光 が現れるわけでもありません。 何を言っているんですか、スレ乱立の責任を取っ てね,>>18 私は特に気にしませんが、悪霊セイウン・コージを倒すのはキリスト教徒の仕事ではありません。それは神の栄光を示すものでもありません。何を言っているのですか？あなたが始めた多くのスレッドに責任を持ちなさい。,de
17,> すべてのキリスト教徒は最終的に「異邦人をどのように迎え入れたか」 > によって裁かれるという、カトリックの信仰を改めて強調した。 先住民を皆殺しにしたアメリカのキリスト教徒は 全員地獄行きなんじゃないでしょうか、教皇,彼は、すべてのキリスト教徒は最終的に「非ユダヤ人をどのように扱ったか」によって裁かれるというカトリックの教えを改めて強調した。それならば、先住民を虐殺したアメリカのキリスト教徒は皆、地獄に落ちるべきではないだろうか、教皇よ？,de
25,キリストを批判する前に まず自分を批判しろよ,キリストを批判する前に、まず自分自身を批判しなさい。,en
23,イエスが実在って証拠もないもんな。,イエスが実在したという証拠はないですよね？,en
18,イエスの存在証明はイエスを救世主として信じる人間にとってのみ意味がある しかし、クリスチャンの世界では（異端は除く）証明できないとされている 従って「イエスは居なかった」 それ以上、非クリスチャンが語ることなど微塵も残されていない こんな簡単なこともわからない人が何を「論」じることが出来るの？ 出来ないよね,イエスの存在の証明は、彼をメシアとして信じる人々にとってのみ意味を持つ。しかし、キリスト教の世界では（異端は別として）、彼の存在を証明することは不可能だと考えられている。したがって、結論は「イエスは存在しなかった」となる。非キリスト教徒は何も付け加えることはない。これほど単純なことを理解できない人が、一体何を「議論」できるというのだろうか？何もできないだろう？,de
24,他を傷つけず、裁かず、 思いやりを持って 精一杯生きることが信仰です イエスの教えに従うことができればさらに良いけれど 夢のまた夢でしょ,信仰とは、他者を傷つけたり裁いたりすることなく、思いやりをもって、人生を精一杯生きることです。イエスの教えに従うことができればさらに良いのですが、それはただの夢物語ですよね？,en
22,>>702 つまり今のテレビは お母さまの「統一教会と安倍はズブズブ」って真言を日本人に拡散させる洗脳装置になってんのか 安倍より先に撃たれた統一教会が警察に通報してれば 指名手配された山上被告は銃を所持したまま自由に行動することはできなかったし そもそも拳銃を持った人間が自由に歩いている奈良に安倍元総理が来る事も無かっただろ その辺の矛盾はどう報道してんの？,>>702 つまり、今日のテレビは、あなたの母親の「統一教会と安倍はグルだ」というお決まりのフレーズを日本人に広める洗脳装置になったということですか？安倍より先に銃撃された統一教会が警察に通報していれば、指名手配中の山神容疑者は銃を所持したまま自由に動き回ることはできなかったでしょうし、そもそも安倍元首相は拳銃を持った人物が自由に歩き回っている奈良に来ることもなかったでしょう。この矛盾をどう報道しているのですか？,en
3,天から選ばれないと キリスト教じゃないのに みんなアホでバカだよな 何故にこんなキチガイが集団なんだろな 自分から人間に生まれるのに もっと巨大な力が働いてるからだ 洗礼受けたから聖書に詳しいから 何故にその力を手に入れて 救いに近いと勘違いしてるんだろうな 預言者やイエスレベルじゃないと救いじゃないんだよバカども気付け アホども,天に選ばれていない者はクリスチャンではない、つまり皆馬鹿者だ。なぜこんなに狂人が一集団に集まるのか？ 人間として生まれることは自分で選ぶが、それよりもはるかに大きな力が働いている。洗礼を受けて聖書を知っているからといって、その力を手に入れ、救済の瀬戸際にいるわけではない。預言者やイエスのようなレベルに達していない限り、お前ら馬鹿どもはそろそろそのことを理解すべきだ。馬鹿者め。,de
14,神の国の働き人｜私ではなくキリストⅢ（東洋からの風の便りII） Home > ブログ > 神の国の働き人 全信者をプロレタリア化してこの世の堕落したバビロン体系に仕える奴隷とするプロテスタントの誤った理念から、愛する御子キリストの支配の中へのエクソダス PR 死人を葬ることは死人に任せなさい―肉による情愛や、弱者救済を口実に、エクレシアにこの世を公然と持ち込むプロテスタントの偽牧師たち ―,神の王国の働き人 | キリスト、私ではない III (東方からのメッセージ II) ホーム > ブログ > 神の王国の働き人 すべての信者をこの世の腐敗したバビロンのシステムに仕える労働者や奴隷に変えてしまうという誤ったプロテスタントのイデオロギーからの脱出、愛する御子キリストの統治へ PR 死者の埋葬は死者に任せよ – 肉欲的な愛情や弱者を救済するという名目で、この世を公然と教会に持ち込む偽プロテスタントの牧師たち –,de
12,あの世の霊がタメに俺を相手してくれるからな 生きてる我々みたいな人間とか下層なんだよな まあ、いわゆるドブ川内での魚の競い合いみたいな 下界の中で カトリックだから洗礼受けたとかを理由に 怒りの子みたいに差別意識を持ち生きる 無職引きこもりのクズが 余り笑わすなよ君たち いい加減にしろよ,死後の世界の霊たちは、自分たちの利益のために私を我慢しているだけだ。私たちのような生きている人間は社会の最底辺にいる。まるで下水道で魚を奪い合っているようなものだ。この冥界には、カトリック教徒で洗礼を受けたというだけの理由で、差別的な考えを持つ、失業した引きこもりの負け犬たちが、怒った子供のように暮らしている。私を笑うのはやめてくれ！もうたくさんだ！,de
20,山上の母親はあれだけなってもまだ信仰してるからな カルトこえーわ ネトウヨもみんなカルトやろ 日本語通じないし,山上の母はそうなってもまだ信仰しているからカルトコエワ,ko
26,生活困窮者の中には、シングルマザーで子育て中の方が、 フードバンクに頼る事態も生じています。 離婚して収入が減ったが、 子供を食べさせて行かなければならない。 で、子育て支援の給付金やら援助やらを頼りにする。 離婚するような酷い男と結婚した女の方も悪い。 それなら子供を作らなければよかっただろうに。 そう、冷たく突き放す人もいるでしょう。 そう言える人は、恵まれた人達と言えるのではないでしょうか。 私は、赤十字・赤い羽根・フードバンクなどに 毎年、寄付をしています。 性的関係はありませんでしたし、結婚歴もないし、 同棲もありませんでしたから、ある意味、無傷です。 でも、youtubeで、 母が離婚して、子供が食べ物に困ってます、という、 お涙ちょうだいの広告を、出されているのを見ると、 いたたまれません。 バブルの時に結婚し子育てもあったが、 バブルがはじけて、リストラされ、就職氷河期となり、 離婚して子育てという、来唯境遇が、 多くの人にあったかもしれません。 就職氷河期に生まれ育った人達に、未婚者が多いのも、 経済的な困窮が原因です。 少子化は、当然に起こるべくして起こっています。 その上に、日本語は喋れない外国人を移住させ、 労働力にする、という不良外国人問題まで起こしています。 これは信仰心が無いからではなく、政府の無策も原因だと思います。 イエスの福音書の言葉には、 この生活困窮から救われる教えが、無いのではないでしょうか。,経済的に苦しい人の中には、フードバンクに頼らざるを得ないシングルマザーがいます。離婚後、収入は減りましたが、それでも子供たちに食べさせなければなりません。そのため、彼女たちは育児支援の助成金や援助に頼っています。中には、そんなひどい男と結婚した女性にも責任があり、そもそも子供を産むべきではなかったと言う人もいるかもしれません。そう言える人は本当に幸運です。私は毎年、赤十字、レッドフェザーコミュニティチェスト、フードバンクに寄付しています。私は性的な関係を持ったこともなく、結婚したこともなく、誰かと暮らしたこともありません。ですから、ある意味では無傷です。しかし、離婚した母親と、食べ物を見つけるのに苦労している子供たちについての涙を誘う広告をYouTubeで見ると、耐えられません。多くの人が同じような状況を経験したかもしれません。バブル経済の時期に結婚して子供を育て、バブルが崩壊したときに解雇され、雇用市場の凍結に直面し、そして離婚して子供を育てる。就職難の時代に生まれ育った世代に未婚者が多いのは、経済的苦境が原因です。出生率の低下は、その必然的な結果と言えるでしょう。さらに、日本語を話せない外国人労働者の流入という問題にも直面しています。これは信仰心の欠如だけでなく、政府の無策も原因の一つだと私は考えています。もしかしたら、イエスの福音書に記された教えは、この貧困から救いをもたらすものではないのかもしれません。,en
21,イエスキリストは味方してくれそうか 反社会活動を繰り返し、逮捕保釈を繰り返す麻生太郎,イエス・キリストは味方を与えますか？反社会活動を繰り返し、逮捕宝石を繰り返す阿蘇太郎,ko
16,>>1 統一教会入って何一ついいこと無かったどころか 長男自殺 次男殺人者 長女もおかしいし、悪い事ばかりだね 統一教会は潰すべきだね バカパヨクが「山上様を非難する奴は壺！」つって自分の都合の悪い人間は統一教会信者という事にして 山上を庇おうとしているけど 普通のまともな人なら「テロリストの山上は死刑にして統一教会は潰せ」と思っている,>>1 統一教会に入信したことで良いことは何もなかっただけでなく、長男は自殺し、次男は殺人犯になり、長女も奇妙な人物になってしまった。だから何の益もなかった。統一教会は滅ぼされるべきだ。愚かな左翼は「山神を批判する者は馬鹿だ！」と主張し、気に入らない人物を統一教会の信者だとレッテルを貼って山神を守ろうとしている。しかし、常識のある人間なら誰でも「テロリストの山神には死刑を、統一教会は滅ぼされるべきだ」と考えるだろう。,de
30,キリスト教のお金を使うと犠牲者多発します。 日本は、諸外国から鐘を儲け過ぎなのでやられています。,キリスト教の資金を使うことは多くの犠牲者を生み出す。日本は鐘の販売で外国から多額の資金を得すぎたために苦しんでいる。,en
25,キリストを批判する前に まず自分を批判しろよ,キリストを批判する前に、まず自分を批判しなさい。,ko
32,>>1 日本のキリスト教会(カトリック教会も含む)は、 宗教を隠れ蓑にした反日極左団体。 たいへん ぁ ゃ ι ぃ。,>>1 日本のキリスト教会（カトリック教会を含む）は、宗教を隠れ蓑にした反日極左グループです。非常に疑わしいです。,en
29,>>518 結果的には大成功 教祖やっても殉教者になるだけだもんな,>>518 結局、大成功だった。カルト教団の指導者になれば、殉教者になるだけだ。,en
5,勿論言わずもがなで壺は超汚染銭ゲバクソカルトなのは間違いないし 取り潰して今後全面活動禁止しろって個人的見解ではあるがｗ 山上による暗殺なんてもってのほかだけど ただ、山上愚母って山上の伯父が弁護士で壺から寄付を返還させても 一向に懲りず戻った額をまた性懲りもなく寄進して元の木阿弥状態だったというし 宗教法人への寄進寄付額の制限は必要だけど、ここまで無自覚で感覚がぶっ壊れてると 果たしてそれで済むものか…？そりゃ壺の教義や体質が銭金至上主義で腐りきってるから潰すことに全く異論も躊躇もないがｗ でもさあ，壺が他の件のように程なくして痴呆症と診断された老女に漬け込んで誑かしてとか 脅迫強要や監禁や身の危険が及ぶとか諸々の壺による犯罪行為によるものならまだしも となるとまあ、宗教法人への個人への寄進寄付額の制限とか 家族の共有財産とかに対する無断処分使用の制限とかそのあたりも求められてくるけど 結局のところ山上愚母が自己の欲求や精神的充足快楽を満たす目的という結局は浪費目的の何物でもないってのが元凶だし 本人が自覚して反省し脱会と今後の改善克服を強く決意し努力しない限り そうなるとどうしても個人の権利とかの大幅な制限が不可欠で不可避となるわな 本人が納得した上でならいいけど、まず強く拒否るだろうし そうなったら家族親族が申し立てて後見人制度的にするにしても 医療、司法、行政の認定が不可欠だし、ふん縛って強制的に連れて行って医療機関でも果たして認定出るかどうか？ 壺とかのカルトのみならまだしも、改名してるしトンネルやダミー的にマネロンしても抜け道たくさんあるだろうし 全般的に資産の凍結とか使い道や額の大幅制限を課したりの範囲はどの程度か 認定とかはどこがして、後見人的にするには管理とかは誰がするのかとか 結構それはそれで特例にすると面倒くさいことになってはきそうではある カルトのみってだけじゃなく、他の浪費系とか博打や投資大損とかそういうのにも適用しろってなるかも 壺に関しては、まあ強化変則破防法的に反社組織認定すりゃ、反社に資金流入禁止なってストップはかけやすくなるだろうけどｗ,もちろん、坪は極めて腐敗し、貪欲で卑劣なカルトであり、個人的には解散させ、今後の活動をすべて禁止すべきだと考えています（笑）。山神による暗殺未遂は論外ですが、どうやら山神の母方の叔父は弁護士だったらしく、坪から寄付金を返してもらった後も何も学ばず、恥知らずにも再び寄付し、事態は元に戻ってしまいました。宗教団体への寄付制限は必要ではありますが、これほど無知で歪んだ道徳観を持つ人物に対して、本当に十分なのでしょうか？もちろん、教義や本質が貪欲によって深く腐敗しているため、カルトを解散させることに異論はありません。しかし、認知症と診断された高齢女性を搾取したり、脅迫、強要、不当監禁、生命の危険にさらしたりするなど、カルトが犯した様々な犯罪行為となると話は別です。しかし、そうでない場合は、宗教団体への寄付を制限したり、家族の財産の無断使用や処分を制限したりするなどの対策を検討する必要があります。しかし、根本的な原因は、山神の愚かな母親が自分の欲望と精神的な幸福だけを満たしたいという、浪費以外の何物でもないという点にあります。彼女がこれを認識し、反省し、宗派を離れて改心するという確固たる決意をするまでは、彼女の個人的権利を大幅に制限することは避けられず、必要になります。彼女が同意すれば許容範囲ですが、彼女はおそらく激しく拒否するでしょう。その場合、家族や親族が後見を申請したとしても……医療、司法、政府の証明書は不可欠ですが、強制的に連れ去られ拘束されたとしても、医療機関によって証明書が発行されるでしょうか？金庫のようなカルトであれば対処可能かもしれませんが、彼らは名前を変え、不透明な経路や名義貸し口座による資金洗浄の抜け穴がたくさんあります。資産はどの程度凍結し、その使用と量を大幅に制限すべきでしょうか？ 誰が認証の責任を負い、受託者に任命された場合は誰が管理するのでしょうか？ 例外は重大な問題を引き起こすようです。これはカルトに限らず、他の形態の浪費、ギャンブル、大規模な投資損失にも適用できる可能性があります。資金プールに関しては、破壊活動対策のために強化・改正された法律の下で反社会的組織として分類されれば、これらの組織への資金の流れはより容易に阻止できるでしょう。,de
23,イエスが実在って証拠もないもんな。,イエス様が実在して証拠もないのも。,ko
28,どうせ寿命で死ぬのだよ 逃げ回ってどうなるのだ？ くだらない聖書に詳しい 洗礼を受けたから キリスト教の歴史に詳しい ようするに楽して 逃げ回って救われたいんだよな イエスの弟子が見捨てて逃げて 生き返ったイエスと会ったら 見捨てる気はなかった 言い訳はかりして しかしそれが君たちのキリスト教なのか？,どうせみんな老衰で死ぬんだから、走り回っても何の得にもならないだろう？ 君たちは無価値な聖書について知識があり、洗礼も受け、キリスト教の歴史にも精通しているが、結局は楽な道を選んで走り回ることで救われたいだけなんだろう？ イエスの弟子たちは君たちを見捨てて逃げ出し、復活したイエスに会ったときには「君たちを見捨てるつもりはなかった」などと言い訳をした。だが、それが君たちのキリスト教なのか？,en
31,>>287 >>240 やはり戦争を終わらせたのはトランプ米大統領だったな。 「平和を作り出した」のはトランプ米大統領。 グレタ氏でも反戦の偽善者どもでもなく。 プラカードを掲げて戦争が終わるなら苦労しないだろ。 無能な偽善者どもの自己満足。 主キリストは当時の偽善者どもを断罪したが、 現代の教会にも偽善者が多い。 人質と拘束者解放、ガザ停戦第1段階 トランプ氏「新たな中東の夜明け」 https://jp.reuters.c...3AQF4U6E-2025-10-13/,>>287 >>240 戦争を終わらせたのは確かにトランプ大統領だった。「平和を創造した」のはグレタや反戦の偽善者ではなく、トランプ大統領だった。プラカードを掲げるだけで戦争が終わるなら、こんなに問題は起こらないだろう。これは無能な偽善者の自己満足に過ぎない。主キリストは当時の偽善者を非難したが、今日の教会にも多くの偽善者がいる。人質と拘束者が解放され、ガザ停戦第1段階：トランプ大統領は「中東の新たな夜明け」と呼ぶ https://jp.reuters.c...3AQF4U6E-2025-10-13/,en
27,韓国ではキリスト教系の新興宗教が良く表れているけど、どれも稚拙。原罪というどうしようもできないものをp作り上げて縛り上げる原因を作り、 それを解消するために、肉体関係を教祖と結ぶことを目的をするなんて、（統一教会もそうだがその分派もそこは同じ）サルに毛が生えたような韓国人が考えそうなものだよ。 だから日本では解散にまでなったってことだろ。最初から大問題集団だったってわけ。,韓国にはキリスト教系の新興宗教運動が数多く存在するが、どれも幼稚だ。原罪という、人々を縛り付ける逃れられない概念を作り出し、それを教祖との肉体関係によって解決しようとする（統一教会とその分派もこの点では同じだ）。まるで猿のような韓国人が考えそうなことだ。だからこそ、日本で解散に追い込まれたのだ。最初から問題のある団体だった。,en
19,キリスト教の指導者たちは実は神の存在を信じていない唯物論者だと言う方々がいますが、彼らも弱い人間であり、 異教徒や無神論者より恩恵、ご利益をいただきたいと願っており、死後は天国に行きたい、死んだら意識も何も残らなくなるなんてのは嫌だと思っていますよ ただ聖書の内容を文字通り信じていない（普通の人間が素直に信じられるはずがない）のに神から少しでも認められたい動機で教団を運営しているだけです 原罪とか言っていながら自分の罪にはすごく甘い。十字架による安易な罪の許しはかえって世界に罪悪を広めてしまう。もちろん自分の罪を真剣に考えより清い生き方を志す人たちもいるだろうが、この人たちも自分の仲間がそこまで堕落した人間だと信じていないから余計にタチが悪い キリスト教の歴史は失敗の連続で、日本国民全体ではマイノリティになるだけなのに、本心では信じていない宗教を無理に宣伝することがそもそもの間違いだったのです。人も自分も救えないことが罪です イスラエルとガザの戦禍の中にいる人が「神さまの糞ったれ。俺たちが不幸なのはあんたのせいだ」と言われて神が腹を立てて罰するようであれば、そんな狭量な神に人類を裁く資格なんてないし人間の側が神を追い出さねばならない,キリスト教指導者は本質的に神を信じない唯物論者だと主張する人もいる。しかし彼らもまた、無神論者や非信者よりも多くの祝福や恩恵を渇望する弱い人間である。彼らは死後天国に行きたいと願い、意識の片隅もこの世に残したくないと考えている。彼らは聖書を文字通りに解釈せず（これは普通の人には到底不可能なことだが）、たとえわずかでも神に認められたいという願望から組織を運営している。彼らは原罪について語るが、自分自身の罪には非常に寛容である。十字架による単純な罪の赦しは、世界に罪を広めるだけである。もちろん、心から罪を悔い改め、より清らかな生活を送ろうと努力する人もいるが、こうした人々は、同胞がそれほど堕落しているとは信じていない点で、さらに悪い。キリスト教の歴史は失敗の連続であり、たとえ日本人の中で少数派になるだけであっても、人々が真に信じていない宗教を強制的に広めようとしたこと自体が、最初から間違いだったのだ。罪とは、自分自身や他者を救うことができないことにある。もし誰かが、イスラエルとガザの戦争の最中に「神はろくでなしだ。我々が不幸なのはすべてお前のせいだ」と言い、神が怒ってその人を罰したとしたら、そのような狭量な神には人類を裁く権利はなく、人類は彼を追放すべきである。,de
33,>>237 プロテスタントは人の思考で作られた宗教。 神から啓示があったわけでもなく、ルターの聖書解釈で分派した。 分派（プロテスタント）は人間が作った宗教にすぎない。,>>237 プロテスタントは人間の思考によって作られた宗教です。神からの啓示はなく、ルターの聖書解釈に基づいて分裂しました。分派（プロテスタント）は、人間によって作られた宗教に過ぎません。,en
24,他を傷つけず、裁かず、 思いやりを持って 精一杯生きることが信仰です イエスの教えに従うことができればさらに良いけれど 夢のまた夢でしょ,他人を傷つけずに裁きをするのではなく、思いやりのある生活を送ることは信仰です。,ko
34,>>269 家族を破壊されたんじゃなくて 母親が家族を破壊したんだよ 全て母親のせい お前の母親まともだから統一教会なんかに入ってないだろ 母親がまともならこんなことにはならないんだよ,>>269 家族が崩壊したんじゃなくて、母親が家族を崩壊させたんだよ。全部母親のせいだ。母親はまともな人だから、統一教会なんかになんか入らないだろう？ 母親がまともな人だったら、こんなことにはならなかったはずだ。,en
36,イスラムと大して変わらんクソみたいな規律のユダヤ教を別物に改変しただけやね 旧約聖書とかいうやべえ奴らのユダヤの歴史書よかイエス一代記の新約聖書のほうが受けただけ,彼らは、イスラム教と大して変わらないひどい規則を持つユダヤ教を、全く別のものに変えてしまった。イエスの生涯を記した新約聖書は、狂信的なユダヤ人の歴史書である旧約聖書よりも人気があった。,en
35,統一教会は反日カルトだよ だから保守だ愛国だでバカをだます そして金は北朝鮮に送っていた つまり北朝鮮の組織なんだよ,統一教会は反日カルトだ。だからこそ、保守的で愛国的なレトリックで愚か者を騙し、北朝鮮に資金を送っているのだ。つまり、北朝鮮の組織である。,en
22,>>702 つまり今のテレビは お母さまの「統一教会と安倍はズブズブ」って真言を日本人に拡散させる洗脳装置になってんのか 安倍より先に撃たれた統一教会が警察に通報してれば 指名手配された山上被告は銃を所持したまま自由に行動することはできなかったし そもそも拳銃を持った人間が自由に歩いている奈良に安倍元総理が来る事も無かっただろ その辺の矛盾はどう報道してんの？,>>702 つまり今のテレビはお母さんの「統一教会と安倍はズブズブ」と真言を日本人に拡散させる洗脳装置になっているのか もともと拳銃を持った人間が自由に歩いている国に安倍元首相が来ることもなかっただろうかそのあたりの矛盾はどのように報道しているの？,ko
30,キリスト教のお金を使うと犠牲者多発します。 日本は、諸外国から鐘を儲け過ぎなのでやられています。,キリスト教のお金を使用すると、犠牲者の束です。日本はいろんな国で鐘を稼いだので、多すぎます。,ko
37,宗教界の各宗派はそれぞれの道が真理の道であると信じている。真理の道を偽りの道からどのように区別するのか。 | 神の国降臨の福音 終わりの日のキリストだけが人に永遠のいのちの道を与えられる 恵みの時代における教会生活と神の国の時代における教会生活の違いは何か。 キリストの神的本質をどのようにして知ることができるか。 聖書は人によって編纂されたものであり、神によって編纂されたものではない。聖書は神を表現できない。,各宗教宗派はそれぞれ独自の真理への道を信じています。真理への道と偽りの道をどのように区別すればよいのでしょうか？ | 神の国の到来の福音：終わりの日にキリストだけが人類に永遠の命への道を与えることができます。恵みの時代の教会生活と神の国の時代の教会生活の違いは何でしょうか？キリストの神聖な本質をどのように知ることができるのでしょうか？聖書は神ではなく人間によって編纂されました。聖書は神を表現することはできません。,en
20,山上の母親はあれだけなってもまだ信仰してるからな カルトこえーわ ネトウヨもみんなカルトやろ 日本語通じないし,こうした状況にもかかわらず、山上さんの母親は希望を捨てていない。カルト集団は恐ろしい。インターネット上の極右の荒らしも皆カルト集団のようなものだ。彼らは日本語すら理解していない。,fr
29,>>518 結果的には大成功 教祖やっても殉教者になるだけだもんな,>>518 その結果、大成功の指導者は殉教者になります。,ko
32,>>1 日本のキリスト教会(カトリック教会も含む)は、 宗教を隠れ蓑にした反日極左団体。 たいへん ぁ ゃ ι ぃ。,>>1 日本のキリスト教会（カトリック教会も含む）は、宗教を隠した反一極左団体。すごくぁゃぃ。,ko
21,イエスキリストは味方してくれそうか 反社会活動を繰り返し、逮捕保釈を繰り返す麻生太郎,イエス・キリストは私たちの味方になってくれるだろうか？ 反社会的行為を繰り返し、何度も逮捕され、その後保釈されている麻生太郎。,fr
26,生活困窮者の中には、シングルマザーで子育て中の方が、 フードバンクに頼る事態も生じています。 離婚して収入が減ったが、 子供を食べさせて行かなければならない。 で、子育て支援の給付金やら援助やらを頼りにする。 離婚するような酷い男と結婚した女の方も悪い。 それなら子供を作らなければよかっただろうに。 そう、冷たく突き放す人もいるでしょう。 そう言える人は、恵まれた人達と言えるのではないでしょうか。 私は、赤十字・赤い羽根・フードバンクなどに 毎年、寄付をしています。 性的関係はありませんでしたし、結婚歴もないし、 同棲もありませんでしたから、ある意味、無傷です。 でも、youtubeで、 母が離婚して、子供が食べ物に困ってます、という、 お涙ちょうだいの広告を、出されているのを見ると、 いたたまれません。 バブルの時に結婚し子育てもあったが、 バブルがはじけて、リストラされ、就職氷河期となり、 離婚して子育てという、来唯境遇が、 多くの人にあったかもしれません。 就職氷河期に生まれ育った人達に、未婚者が多いのも、 経済的な困窮が原因です。 少子化は、当然に起こるべくして起こっています。 その上に、日本語は喋れない外国人を移住させ、 労働力にする、という不良外国人問題まで起こしています。 これは信仰心が無いからではなく、政府の無策も原因だと思います。 イエスの福音書の言葉には、 この生活困窮から救われる教えが、無いのではないでしょうか。,生活困窮者の中には、シングルマザーで育児中の方が、フードバンクに頼る事態も生じています。離婚して収入が減ったが子供を食べていかなければならない。そして、子育て支援の給付金や援助やを頼りとする。離婚する恐ろしい男と結婚した女性も悪い。それなら子供を作らなければよかっただろう。そう、冷たく追い出す人もいるでしょう。そう言える人は、祝福された人と言えるのではないでしょうか。私は赤十字・赤翼・フードバンクなどに毎年寄付をしています。性的関係はなく、結婚力もなく、同居もなかったので、ある意味、無償です。でも、youtubeで、母が離婚し、子どもが食べ物に困っている、という、涙ぴったり広告を、出ているのを見ると、我慢できません。バブルの時に結婚して子育てもあったのですが、バブルが初めて、構造調整され、就職氷河になり、離婚して子育てという、ああゆうが、多くの人にあったかもしれません。就職氷に生まれ育った人々に未婚者が多いのも経済的な困窮が原因です。低出産は当然起こるために起こっています。しかも日本語は話せない外国人を移住させて労働力にするという不良外国人問題まで起こしています。これは信仰心がないからではなく、政府の無策も原因だと思います。イエスの福音書の言葉には、この生活の困窮から救われる教えがないでしょうか。,ko
25,キリストを批判する前に まず自分を批判しろよ,キリストを批判する前に、まず自分自身を批判しなさい。,fr
38,イスラムの怒りの通販 2018/03/27 11:07 ・3/26 読了．うすうすそうじゃないかなと思ってたんだけど、キリスト教徒や欧米人はムスリムをわざと怒らせて反発したら危険なレッテルを貼ろうという意図があるんじゃないか．これを読んでますますその可能性が高いのではと思った．人種的にもムスリムを卑下したい、ちょうどアジア蔑視と同じ感情かもしれないね．自分達より優れた面があるというのが気に食わない、コンプレックスの裏返しだね．,イスラム教徒の怒りをオンラインで買う 2018/03/27 11:07 - 3月26日に読み終えました。そうかもしれないという予感はありましたが、キリスト教徒や西洋人は、イスラム教徒を意図的に怒らせ、抵抗するなら危険人物とレッテルを貼ろうとしているのだと思います。これを読んで、その可能性はさらに高まったと思います。彼らはイスラム教徒を人種的に軽蔑したいのですが、それはアジア人に対する軽蔑と同じ感情かもしれません。彼らはイスラム教徒が自分たちよりも優れている側面を持っていることを好まないのです。それは劣等感の裏返しです。,en
39,地の王と大淫婦 キリストと私の姉ですか。,地上の王と大淫婦、キリストと私の妹？,en
33,>>237 プロテスタントは人の思考で作られた宗教。 神から啓示があったわけでもなく、ルターの聖書解釈で分派した。 分派（プロテスタント）は人間が作った宗教にすぎない。,>>237 プロテスタントは人の事故で作られた宗教。神様から啓示があったわけでもなく、ルターの聖書の解釈で分派した。分派（プロテスタント）は人間が作った宗教に過ぎない。,ko
28,どうせ寿命で死ぬのだよ 逃げ回ってどうなるのだ？ くだらない聖書に詳しい 洗礼を受けたから キリスト教の歴史に詳しい ようするに楽して 逃げ回って救われたいんだよな イエスの弟子が見捨てて逃げて 生き返ったイエスと会ったら 見捨てる気はなかった 言い訳はかりして しかしそれが君たちのキリスト教なのか？,どうせ寿命で死ぬんだ逃げてどうなるの？愚かな聖書に詳しい洗礼を受けたので、キリスト教の歴史に慣れるように楽しく逃げて救われたいです。,ko
23,イエスが実在って証拠もないもんな。,イエスが実在したという証拠は存在しないですよね？,fr
