index,original,back_translated,path
24,逆天，宗教这玩意有特殊的精神力量我不否认，但是纵观全球历史西藏，中东，中世纪，宗教都是愚民最深的玩意。,这令人难以置信。我并不否认宗教拥有特殊的精神力量，但如果我们回顾世界历史，特别是西藏、中东和中世纪的历史，就会发现宗教是使人们保持无知的最有力工具。,ko
27,上帝最能吹的就是全知全能，但打了那么多年䃼丁也没有解决上帝悖论，挺多算是无限接近真全知全能的伪全知全能吧,上帝最大的夸耀莫过于祂的全知全能，然而，尽管祂历经千古的挣扎，却始终未能解开这个神圣悖论。充其量，祂不过是一位接近真正全知全能的伪全能者。,ko
30,神棍！,庸医！,fr
28,上帝什么垃圾玩意,上帝真是个垃圾。,ko
38,对他们来说孙悟空都可以是基督徒,在他们看来，就连孙悟空都可能是基督徒。,en
29,神棍�盟[弱][弱][黑�],骗子联盟 [弱][弱][黑],ko
32,哈哈，基督徒的战五渣,哈哈，基督徒真软弱！,ko
21,过圣诞节就必须要明白这节的历史背景嘛?谁说这是耶稣诞辰不是老毛他妈入院纪念日?谁说那白胡子老头儿北欧的不是老崇文?谁说那鹿叫鲁道夫不叫京八爷?谁说非得把礼物放袜子里不是杜雷斯?还圣诞大餐?!我就乐意中午吃大排面就拍黄瓜晚上精肉加板肠儿火烧配驴杂汤还顿顿就蒜你管得着嘛你?,庆祝圣诞节就一定要了解它的历史背景吗？谁说圣诞节是毛泽东母亲住院纪念日，而不是耶稣的生日？谁说那位来自北欧的白胡子老爷爷不是文化象征？谁规定驯鹿不能叫“京爷爷”而要叫鲁道夫？谁规定礼物要放在长筒袜里，而不是杜蕾斯？还有圣诞大餐？！我更喜欢午餐吃排骨面，黄瓜沙拉，猪杂瘦肉三明治，晚餐吃驴肚汤，每顿都配蒜。这跟你有什么关系？,ko
33,正常，fate里面的教会的不少操作，拿到现实里来，任何一个十字教会都会认为是邪教的,这很正常。Fate宇宙中的许多教会习俗，在任何现实世界的基督教教会中都会被视为邪教行为。,ko
39,哈哈哈！ 学基督好啊。如果能摆脱只知道吃喝交配这些畜生道的习气，那也能进入人天道啊。所有法皆是佛法。祝修行顺利！,哈哈！向基督学习是件好事。如果一个人能够摆脱仅仅吃喝交配的动物本能，那么他也能进入人神之境界。一切法皆是佛法。祝您修行顺利！,en
30,神棍！,庸医！,de
31,后叮咚鸡时代基层控制减弱带来的一些问题，不过在内地问题不大，地下教会老登居多。但是在西北控制不能放弃一丝一毫，否则埃苏丹整的渗透就得爆点大的了,尽管“叮咚鸡事件”后，由于基层控制力减弱而出现了一些问题，但在地下教会主要由长老组成的内陆地区，这并非主要问题。然而，西北地区的控制权绝不能轻易放弃，否则埃及苏丹的渗透将成为引发严重冲突的导火索。,ko
34,适可而止，过了就不好 ，发展到人肉搜索恶意攻击就不好了 //@建业Number1:#圣战威武#支持正义的圣战！就该治治这些粉棒子的脑残！每个人都有粉的自由，粉可以，但不要爆神论，不要放弃治疗！要是以后我孩子粉鬼子，棒子的戏子，一天揍一顿，我可不想有个脑残孩子[哼],你必须知道何时止步。做得太过火不好，会导致个人信息泄露或恶意攻击。//@BuildingNumber1：#圣战很强大# 我支持正义的圣战！被洗脑的韩流粉丝需要受到教训！每个人都有追星的自由，但不要散播迷信，也不要放弃治疗！如果我的孩子成了日本或韩国演员的粉丝，我会每天打他/她。我不想要一个被洗脑的孩子。[哼],ko
22,国内的基督教这个词被抢注了，特指中特誓,“基督教”一词在中国已被他人注册为商标，特指中国基督教誓词。,fr
26,怎么？读两句圣经就可以不用下地狱，就可以上天堂了，就可以不死了？加入宗教组织就是有信仰了？,什么？你是说只要读几节圣经经文，就能免于下地狱，上天堂，获得永生？加入宗教团体就意味着你有信仰？,ko
32,哈哈，基督徒的战五渣,哈哈，基督徒真软弱！,fr
29,神棍�盟[弱][弱][黑�],骗子联盟 [弱][弱][黑],fr
25,支持，我不玩，送了就更大概率挨砍了，这耶狗就该砍废,我同意，我也不玩。免费赠送只会增加它被削弱的可能性。这游戏就该被削弱。,fr
20,哈哈，对于基督徒来说，任何事件都是上帝的见证。//@暴走恭亲王: 作为证据如果是货币可以直接没收入财政国库，这个理论操作上都不可能，更不要说美帝目前不可能承认它是货币。作为物品，案件审理结束后，可以销毁，保存和拍卖。前两种方式都绝对是利好，最后一种方式，―我怎么觉得还是利好？,哈哈，对基督徒来说，每件事都是上帝的见证。//@暴走恭亲王：如果是货币，作为证据可以直接没收并存入国库。理论上这是不可能的，更何况美国也不会承认它是货币。作为物证，审判结束后可以销毁、保存或拍卖。前两种选择显然更有利，至于最后一种……为什么我还是觉得它更有利呢？,fr
36,孩子的死是上帝的美意？！因为没花一分钱全中国都知道了？！感谢上帝替你们做了这么大宣传？！还能说出更不要脸的话吗？//@十一�: 关注！孩子啊…//@水水西:超恶心!//@南溪谷：恶心极了！//@倩-LOH:真恶心!//@肉唐僧: 真恶心！,你是说那个孩子的死是神的旨意？！就因为全中国都知道了，而且没花一分钱？！你是说这值得感恩，因为神给了你这么大的曝光度？！还有比这更无耻的吗？//@十一�: 关注！那个孩子……//@水水西: 真恶心！//@南溪谷: 极其恶心！//@倩-LOH: 真恶心！//@肉唐僧: 真恶心！,ko
35,"你在哪个国家看到过基督教堂挨着伊斯兰清真寺？
但在中国的大街上，你会看到一条大街上左边建了一座天主教堂，右边人们正往圆顶的清真寺去做礼拜。要知道伊斯兰教和基督教侵略性都很强！
在中国的寺庙里面，你会看到左边摆的是佛教塑像，右边是穿着道袍举办仪式的道士。","你见过哪个国家的清真寺紧挨着基督教堂吗？

然而，在中国的街头，你会看到左边是天主教堂，右边是人们前往圆顶清真寺祈祷的景象。要知道，伊斯兰教和基督教都以其激进的倾向而闻名！

在中国的寺庙里，你会看到左边是佛像，右边是道士在进行法会仪式。",ko
28,上帝什么垃圾玩意,上帝真是个混蛋。,fr
38,对他们来说孙悟空都可以是基督徒,在他们看来，就连孙悟空都有可能成为基督徒。,ko
37,再重复一遍：“如果右顶叶受损就容易产生宗教的情怀，就很容易相信神。受损越厉害，信仰上帝就越虔诚。从这个角度看，可以说信仰宗教实际就是一种‘脑残’行为。”,重申一下：“如果右侧顶叶受损，就容易产生宗教情感，容易相信上帝。受损越严重，对上帝的信仰就越虔诚。从这个角度来看，可以说信奉宗教实际上是一种‘脑死亡’的行为。”,en
24,逆天，宗教这玩意有特殊的精神力量我不否认，但是纵观全球历史西藏，中东，中世纪，宗教都是愚民最深的玩意。,这真是不可思议。我并不否认宗教拥有某种特殊的精神力量，但如果你纵观世界历史、西藏、中东和中世纪，就会发现宗教一直是使人们保持无知的最有效工具。,fr
23,圣水！大蒜！十字架！！斩了你！！//@杨旭emo：110,圣水！大蒜！十字架！！我要把你化为灰烬！！//@Yangxuemo: 110,fr
27,上帝最能吹的就是全知全能，但打了那么多年䃼丁也没有解决上帝悖论，挺多算是无限接近真全知全能的伪全知全能吧,上帝自诩全知全能，但经过多年的探索，他仍然未能解决上帝悖论。充其量，他只是一个伪全知全能的存在，与真正的全知全能无比接近。,fr
33,正常，fate里面的教会的不少操作，拿到现实里来，任何一个十字教会都会认为是邪教的,这很正常。《Fate》中教会的许多做法，在任何现实生活中的基督教教会看来，都会被视为邪教行为。,fr
39,哈哈哈！ 学基督好啊。如果能摆脱只知道吃喝交配这些畜生道的习气，那也能进入人天道啊。所有法皆是佛法。祝修行顺利！,哈哈！了解基督是件好事。如果你能摆脱仅仅吃喝交配的动物本能，就能进入人神两界。一切法则皆为佛教法则。祝你修行顺利！,ko
22,国内的基督教这个词被抢注了，特指中特誓,“基督教”一词由另一人在中国注册，特指中国基督教的誓言。,de
29,神棍�盟[弱][弱][黑�],江湖骗子联盟 [弱][弱][黑],de
32,哈哈，基督徒的战五渣,哈哈，基督徒真是太软弱了！,de
21,过圣诞节就必须要明白这节的历史背景嘛?谁说这是耶稣诞辰不是老毛他妈入院纪念日?谁说那白胡子老头儿北欧的不是老崇文?谁说那鹿叫鲁道夫不叫京八爷?谁说非得把礼物放袜子里不是杜雷斯?还圣诞大餐?!我就乐意中午吃大排面就拍黄瓜晚上精肉加板肠儿火烧配驴杂汤还顿顿就蒜你管得着嘛你?,庆祝圣诞节难道一定要了解它的历史背景吗？谁说圣诞节是耶稣的生日而不是毛泽东母亲住院纪念日？谁说那个来自北欧的白胡子老头不是文化偶像？谁说那只鹿叫鲁道夫而不是“老京”？谁说圣诞袜里应该放礼物而不是避孕套？还有圣诞大餐？！我更喜欢午餐吃猪肉面，黄瓜沙拉，晚餐吃瘦牛肉猪肠三明治配驴杂汤，每顿饭都加蒜——关你什么事？,fr
28,上帝什么垃圾玩意,上帝真是个混蛋。,de
26,怎么？读两句圣经就可以不用下地狱，就可以上天堂了，就可以不死了？加入宗教组织就是有信仰了？,什么？读几行圣经就能让你免于下地狱，打开天堂之门，还能让你永生？加入宗教组织就意味着拥有信仰？,fr
31,后叮咚鸡时代基层控制减弱带来的一些问题，不过在内地问题不大，地下教会老登居多。但是在西北控制不能放弃一丝一毫，否则埃苏丹整的渗透就得爆点大的了,后叮咚鸡时代带来了一些与民众控制力减弱相关的问题，但在主要由长老组成的地下教会的内陆地区，这些问题仍然微乎其微。然而，西北地区的控制不容放松，否则埃及苏丹的渗透可能会升级为公开冲突。,fr
34,适可而止，过了就不好 ，发展到人肉搜索恶意攻击就不好了 //@建业Number1:#圣战威武#支持正义的圣战！就该治治这些粉棒子的脑残！每个人都有粉的自由，粉可以，但不要爆神论，不要放弃治疗！要是以后我孩子粉鬼子，棒子的戏子，一天揍一顿，我可不想有个脑残孩子[哼],要懂得适可而止。做得太过火不好，甚至会演变成人肉搜索和恶意攻击。//@建业Number1: #圣战很强大# 支持正义的圣战！这些被洗脑的韩流粉丝需要好好教训！每个人都有追星的自由，这很好，但不要散播迷信的理论，也不要放弃治疗！如果我的孩子成了日本或韩国演员的粉丝，我会每天纠正他们。我不想让我的孩子被洗脑。[哼],fr
23,圣水！大蒜！十字架！！斩了你！！//@杨旭emo：110,圣水！大蒜！十字架！！我要杀了你！！//@Yangxuemo: 110,de
25,支持，我不玩，送了就更大概率挨砍了，这耶狗就该砍废,我同意，我也不玩。免费赠送只会增加它被削弱的可能性。这款游戏就应该被削弱。,de
20,哈哈，对于基督徒来说，任何事件都是上帝的见证。//@暴走恭亲王: 作为证据如果是货币可以直接没收入财政国库，这个理论操作上都不可能，更不要说美帝目前不可能承认它是货币。作为物品，案件审理结束后，可以销毁，保存和拍卖。前两种方式都绝对是利好，最后一种方式，―我怎么觉得还是利好？,哈哈，对基督徒来说，每件事都是对上帝的见证。//@暴走恭亲王：作为证据：如果是现金，可以直接没收并存入国库。理论上这是不可能的，更何况美国目前也不承认它是现金。如果是实物，审判结束后可以销毁、储存或拍卖。前两种方法肯定说得通，至于最后一种——为什么我仍然觉得它说得通呢？,de
37,再重复一遍：“如果右顶叶受损就容易产生宗教的情怀，就很容易相信神。受损越厉害，信仰上帝就越虔诚。从这个角度看，可以说信仰宗教实际就是一种‘脑残’行为。”,重申一下，“右侧顶叶受损会使人容易产生宗教情感，并轻易相信上帝。损伤越严重，对上帝的信仰就越强烈。从这个角度来看，宗教信仰实际上可以被视为一种类似于‘脑死亡状态’的行为。”,ko
38,对他们来说孙悟空都可以是基督徒,在他们看来，就连孙悟空也可以是基督徒。,fr
27,上帝最能吹的就是全知全能，但打了那么多年䃼丁也没有解决上帝悖论，挺多算是无限接近真全知全能的伪全知全能吧,上帝最大的骄傲在于他的全知全能，然而经过多年的努力，他仍然未能解决上帝悖论。充其量，他是一个伪全知全能的存在，无限接近真正的全知全能。,de
35,"你在哪个国家看到过基督教堂挨着伊斯兰清真寺？
但在中国的大街上，你会看到一条大街上左边建了一座天主教堂，右边人们正往圆顶的清真寺去做礼拜。要知道伊斯兰教和基督教侵略性都很强！
在中国的寺庙里面，你会看到左边摆的是佛教塑像，右边是穿着道袍举办仪式的道士。","你在哪个国家见过基督教堂和清真寺挨在一起？

但在中国的街头，你可能会看到左边是天主教堂，右边是信徒们走向圆顶清真寺祈祷。请记住，伊斯兰教和基督教都以其有时略带攻击性的一面而闻名！

在中国的寺庙里，你可能会看到左边是佛像，右边是身着僧袍的道士在举行仪式。",fr
24,逆天，宗教这玩意有特殊的精神力量我不否认，但是纵观全球历史西藏，中东，中世纪，宗教都是愚民最深的玩意。,真是难以置信。我并不否认宗教拥有特殊的精神力量，但如果你纵观世界历史，看看西藏、中东和中世纪，就会发现宗教一直是使人们保持无知的最有效手段。,de
36,孩子的死是上帝的美意？！因为没花一分钱全中国都知道了？！感谢上帝替你们做了这么大宣传？！还能说出更不要脸的话吗？//@十一�: 关注！孩子啊…//@水水西:超恶心!//@南溪谷：恶心极了！//@倩-LOH:真恶心!//@肉唐僧: 真恶心！,孩子的死是神的旨意？！因为全中国都知道了，而且一分钱都没花？！感谢上帝促成了这场大规模的宣传活动？！还有比这更可耻的吗？//@十一�：我同意！孩子……//@水水西：真恶心！//@南溪谷：极其恶心！//@倩-LOH：真恶心！//@肉唐僧：真恶心！,fr
40,这东西不是基督教吗？有什么好稀奇的，邪教都出来了，什么认知啊,这不就是基督教吗？有什么奇怪的？他们甚至还提到了邪教！这是什么逻辑？,en
41,传教士马布里说“我要感谢上帝给了我一个自我救赎的机会”。我们的价值观就这样在慢慢的被渗透着。,传教士斯蒂芬·马布里说：“我要感谢上帝给了我自我救赎的机会。”我们的价值观正以这种方式潜移默化地渗透进来。,en
33,正常，fate里面的教会的不少操作，拿到现实里来，任何一个十字教会都会认为是邪教的,这很正常。《Fate》世界中教会的许多做法，在现实中的任何基督教教会看来都会被视为邪教行为。,de
43,邪恶的蛇把禁果给了亚当和夏娃，然后他们被上帝逐出了伊甸园。现在基督徒一般都把苹果当作禁果，而在中国，大家兴高采烈的在平安夜互送苹果，这说明什么，这恰恰说明中国淫民是不信邪滴。 [哈哈] [哈哈] [哈哈],邪恶的蛇把禁果给了亚当和夏娃，然后他们被上帝逐出了伊甸园。现在，基督徒普遍认为苹果是禁果，但在中国，人们却在圣诞夜欢庆互赠苹果。这说明了什么？这恰恰说明中国人不迷信。[哈哈][哈哈][哈哈],en
42,圣经时代历史假的，耶稣定死十字架胡说八道，耶稣是我儿子完全虾扯蛋，罗马帝国复兴改下圣经，变成虾扯蛋圣经，变成神经，以色列时代没有真实时代，圣经辉煌历史虚构的。,圣经时代的历史是伪造的。耶稣被钉十字架的故事纯属无稽之谈。“耶稣是我的儿子”的说法更是彻头彻尾的谎言。罗马帝国的复兴篡改了圣经，使其沦为一部荒诞不经、荒谬绝伦的著作。以色列时代根本不存在所谓的“时代”。圣经中那些光辉的历史都是捏造的。,en
44,耶稣老家犹太人烧的，耶稣犹太人陷害的，号称最虔诚的上帝信仰国家在帮犹太人杀戮其他上帝信徒（其实他们信的是一个神）。你说作为一个神要多憋屈才会去帮这群人，佛祖这种自虐救生的都说事不过三，何况上帝这种动怒天灾灭一城的神。,犹太人焚毁了耶稣的家乡，耶稣被犹太人陷害，而自诩为最虔诚的信徒的国家，却在帮助犹太人杀害其他信徒（尽管他们信仰的是同一位上帝）。上帝该有多么愤怒才会帮助这样一群人？就连为了拯救生命而自我折磨的佛陀都说过，同一件事不应该发生超过三次，更何况是上帝，一位可以在愤怒中毁灭整座城市的上帝。,en
39,哈哈哈！ 学基督好啊。如果能摆脱只知道吃喝交配这些畜生道的习气，那也能进入人天道啊。所有法皆是佛法。祝修行顺利！,哈哈！向基督学习是件好事。如果我们能摆脱吃喝繁衍这些原始本能，就能进入人神的世界。一切法皆是佛法。祝您修行安宁！,fr
46,凌迟烧死基督狗以及一切牛鬼蛇神！人类的毒瘤。,用慢刀慢炖的方式屠杀基督的犬只、所有恶魔和怪物！它们是人类的毒瘤。,en
45,"圣母：东方仗助
圣母婊：程心
后者的所有行为会想起来都有股精致利己的味道，举例子，作为执剑人不按钮是因为怕被侵略的的罪名落在自己身上，要是当时的执剑人不是她，她还会倒打一耙问那人为什么这么自私","圣洁之母：东方仗助

圣洁之贱人：程心

后者的一举一动，回想起来都透着一股精致而自私的气息。例如，作为持剑者，她因为害怕被指责入侵而没有按下按钮。如果当时她不是持剑者，她一定会反过来指责那个人自私。",en
26,怎么？读两句圣经就可以不用下地狱，就可以上天堂了，就可以不死了？加入宗教组织就是有信仰了？,什么？读几句圣经就能让你免于下地狱、升入天堂、获得永生？加入宗教组织就意味着你有信仰？,de
47,能不能直接锤米哈游在面向大众的产品内，夹带私货传播西方基督教，宣扬封建迷信？毕竟我记得法律限制传教行为只允许在宗教场所内。,我们可以直接指控米哈游在其大众市场产品中暗中宣扬西方基督教和封建迷信吗？毕竟，我记得法律规定传教活动只能在宗教场所进行。,en
38,对他们来说孙悟空都可以是基督徒,在他们看来，就连孙悟空也可以是基督徒。,de
50,把基督教从中国赶出去，我对基督教耶稣圣经恨之入骨！邪恶自私！,把基督教赶出中国——我从骨子里就恨基督教、耶稣和《圣经》！邪恶又自私！,en
48,这不就是他们的圣经里面的神考验人类的小故事?好消息 索多玛还有十个义人 坏消息 九个不是正统的,这不就是他们圣经里上帝考验人类的小故事吗？好消息是：所多玛城里还有十个义人。坏消息是：其中九个不是正统教徒。,en
49,联合国儿童权利委员发表调查报告，谴责罗马天主教廷的收养政策，称过去数十年里，许多天主教神父利用该政策，强奸和性骚扰了上万儿童。梵蒂冈方面表示“对于委员会试图干涉天主教廷教义的行为表示遗憾”。据说中国的基督徒绝大多数信的是新教，而不是天主教，不知道这两个教派的神有无区别？,联合国儿童权利委员会发布报告，谴责罗马天主教会的收养政策，称过去几十年里，许多天主教神父利用这些政策强奸和性虐待了数万名儿童。梵蒂冈对委员会试图干涉天主教教义表示遗憾。据说中国绝大多数基督徒是新教徒，而非天主教徒。这两个教派所信奉的上帝有区别吗？,en
41,传教士马布里说“我要感谢上帝给了我一个自我救赎的机会”。我们的价值观就这样在慢慢的被渗透着。,传教士斯蒂芬·马伯里说：“我感谢上帝给了我得救的机会。”我们的价值观正以这种方式悄然渗透。,ko
34,适可而止，过了就不好 ，发展到人肉搜索恶意攻击就不好了 //@建业Number1:#圣战威武#支持正义的圣战！就该治治这些粉棒子的脑残！每个人都有粉的自由，粉可以，但不要爆神论，不要放弃治疗！要是以后我孩子粉鬼子，棒子的戏子，一天揍一顿，我可不想有个脑残孩子[哼],你必须知道何时该止步。做得太过火不好，会导致人肉搜索和恶意攻击。//@建业Number1: #圣战很强大# 支持正义的圣战！这些被洗脑的韩流粉丝需要好好教训！每个人都有追星的权利，这没问题，但不要散播迷信的理论，也不要放弃治疗！如果我的孩子成了日本或韩国演员的粉丝，我会每天揍他。我不想要一个被洗脑的孩子。[哼],de
37,再重复一遍：“如果右顶叶受损就容易产生宗教的情怀，就很容易相信神。受损越厉害，信仰上帝就越虔诚。从这个角度看，可以说信仰宗教实际就是一种‘脑残’行为。”,总之：“如果右侧顶叶受损，就容易产生宗教情感，并轻易相信上帝。损伤越严重，对上帝的信仰就越狂热。从这个角度来看，可以说信仰宗教实际上是一种‘脑死亡’的行为。”,fr
31,后叮咚鸡时代基层控制减弱带来的一些问题，不过在内地问题不大，地下教会老登居多。但是在西北控制不能放弃一丝一毫，否则埃苏丹整的渗透就得爆点大的了,丁东鸡倒台后的时期，由于基层控制力减弱，出现了一些问题，但这些问题在内陆地区并不构成严重威胁，因为那里的地下教会主要由长老组成。然而，西北地区的控制力绝不能削弱；否则，埃及苏丹的渗透可能会引发严重的冲突。,de
21,过圣诞节就必须要明白这节的历史背景嘛?谁说这是耶稣诞辰不是老毛他妈入院纪念日?谁说那白胡子老头儿北欧的不是老崇文?谁说那鹿叫鲁道夫不叫京八爷?谁说非得把礼物放袜子里不是杜雷斯?还圣诞大餐?!我就乐意中午吃大排面就拍黄瓜晚上精肉加板肠儿火烧配驴杂汤还顿顿就蒜你管得着嘛你?,你庆祝圣诞节就一定要了解它的历史背景吗？谁说圣诞节是耶稣的生日而不是毛泽东母亲入院纪念日？谁说那位来自北欧的白胡子老头不是文化偶像？谁说那只鹿叫鲁道夫而不是“京老爷”？谁说圣诞礼物一定要放在长筒袜里而不是避孕套里？还有圣诞大餐？！我宁愿午餐吃猪排面，三明治里夹着黄瓜沙拉和瘦肉加猪肠，晚餐吃驴杂汤，每顿饭都加蒜——这关你什么事？,de
40,这东西不是基督教吗？有什么好稀奇的，邪教都出来了，什么认知啊,这不就是基督教吗？有什么奇怪的？他们甚至还提到了邪教！这是什么心态？,ko
35,"你在哪个国家看到过基督教堂挨着伊斯兰清真寺？
但在中国的大街上，你会看到一条大街上左边建了一座天主教堂，右边人们正往圆顶的清真寺去做礼拜。要知道伊斯兰教和基督教侵略性都很强！
在中国的寺庙里面，你会看到左边摆的是佛教塑像，右边是穿着道袍举办仪式的道士。","你在哪个国家见过基督教堂和清真寺挨在一起？

另一方面，在中国街头，你经常会看到左边是天主教堂，右边是前往圆顶清真寺祈祷的人们。要知道，伊斯兰教和基督教都以其激进的风格而闻名！

在中国寺庙里，你有时会看到左边是佛像，右边是身着僧袍的道士在举行仪式。",de
36,孩子的死是上帝的美意？！因为没花一分钱全中国都知道了？！感谢上帝替你们做了这么大宣传？！还能说出更不要脸的话吗？//@十一�: 关注！孩子啊…//@水水西:超恶心!//@南溪谷：恶心极了！//@倩-LOH:真恶心!//@肉唐僧: 真恶心！,孩子的死是神的旨意？！因为全中国都知道这件事，却没花一分钱？！感谢上帝，有了这场声势浩大的公关活动？！还有比这更无耻的吗？//@十一�: 跟我来！孩子……//@水水西: 太恶心了！//@南溪谷: 极其恶心！//@倩-LOH: 太恶心了！//@肉唐僧: 太恶心了！,de
43,邪恶的蛇把禁果给了亚当和夏娃，然后他们被上帝逐出了伊甸园。现在基督徒一般都把苹果当作禁果，而在中国，大家兴高采烈的在平安夜互送苹果，这说明什么，这恰恰说明中国淫民是不信邪滴。 [哈哈] [哈哈] [哈哈],邪恶的蛇给了亚当和夏娃禁果，结果上帝将他们逐出了伊甸园。如今，基督徒普遍认为苹果是禁果，但在中国，人们却在圣诞夜互赠苹果。这说明了什么呢？这说明中国人不迷信。[哈哈][哈哈][哈哈],ko
42,圣经时代历史假的，耶稣定死十字架胡说八道，耶稣是我儿子完全虾扯蛋，罗马帝国复兴改下圣经，变成虾扯蛋圣经，变成神经，以色列时代没有真实时代，圣经辉煌历史虚构的。,圣经时代的历史是虚假的。耶稣被钉十字架的故事是捏造的。“耶稣是我的儿子”的说法完全是无稽之谈。罗马帝国的崛起腐化了圣经，使其成为一部充满疯狂的荒诞之作。以色列时代毫无根据。圣经中记载的辉煌历史也是捏造的。,ko
51,看到（做礼拜），我感觉已经没戏了，如果你不是基督徒的话，基督的世界异常凌乱。,看到（去教堂的）景象，我觉得一切都结束了。如果你不是基督徒，基督的世界简直混乱不堪。,en
44,耶稣老家犹太人烧的，耶稣犹太人陷害的，号称最虔诚的上帝信仰国家在帮犹太人杀戮其他上帝信徒（其实他们信的是一个神）。你说作为一个神要多憋屈才会去帮这群人，佛祖这种自虐救生的都说事不过三，何况上帝这种动怒天灾灭一城的神。,犹太人焚毁了耶稣的家乡，耶稣被犹太人陷害，而一个自诩为最虔诚的信徒的国家，竟然帮助犹太人杀害其他信徒（尽管他们信仰的是同一位上帝）。上帝究竟要多么愤怒，才会帮助这样一个群体？就连苦修以求保全性命的佛陀都说过，这样的事情不应该重复超过三次；更何况是一位能够因愤怒而毁灭整座城市的上帝呢？,ko
54,每当看到网上那些基督神棍们跳大神，我就会想起这个笑话。...畅读版【http://t.cn/8FKOp2T】,每当我看到那些基督教骗子在网上进行各种仪式时，我就会想起这个笑话。……点击此处阅读完整版：[http://t.cn/8FKOp2T],en
46,凌迟烧死基督狗以及一切牛鬼蛇神！人类的毒瘤。,慢慢地屠杀并烧死耶稣的狗以及所有的魔鬼和怪物！它们是人类的毒瘤。,ko
52,神棍们为了聚财满足自己超越九位数的财富生活，基本都会洗脑控制教徒，在教义里写着虚伪的话语,为了积累超过九位数的财富，骗子通常会洗脑和控制他们的追随者，在他们的教义中充斥谎言。,en
47,能不能直接锤米哈游在面向大众的产品内，夹带私货传播西方基督教，宣扬封建迷信？毕竟我记得法律限制传教行为只允许在宗教场所内。,我们能否直接指控米哈游通过其大众市场产品暗中宣扬西方基督教和封建迷信？无论如何，据我所知，根据法律规定，传教活动只能在宗教场所进行。,ko
53,我真快晕了，他们到底要强奸多少名人成基督徒？,我快要晕过去了。他们到底要强奸多少名人才能让他们皈依基督教？,en
45,"圣母：东方仗助
圣母婊：程心
后者的所有行为会想起来都有股精致利己的味道，举例子，作为执剑人不按钮是因为怕被侵略的的罪名落在自己身上，要是当时的执剑人不是她，她还会倒打一耙问那人为什么这么自私","圣母：东方仗助

圣女：圣心

仔细想想，后者的一切行为都展现出她老练而又自私的一面。例如，当她拥有那把剑时，她因为害怕被指责入侵而没有按下按钮。如果她不是剑的拥有者，她肯定会指责那个人自私。",ko
55,说洪秀全胡搅蛮缠不如想想圣经是不是也胡搅蛮缠,与其说洪秀全不讲道理，我们不如想想《圣经》本身是否也不讲道理。,en
41,传教士马布里说“我要感谢上帝给了我一个自我救赎的机会”。我们的价值观就这样在慢慢的被渗透着。,传教士斯蒂芬·马布里曾说：“我要感谢上帝给了我一次救赎自己的机会。”我们的价值观就是这样潜移默化地灌输给我们的。,fr
39,哈哈哈！ 学基督好啊。如果能摆脱只知道吃喝交配这些畜生道的习气，那也能进入人天道啊。所有法皆是佛法。祝修行顺利！,哈哈！向基督学习是件好事。当你摆脱了仅仅吃喝繁衍的动物本能，你也能进入人神之境界。一切法皆是佛法。祝你修行顺利！,de
48,这不就是他们的圣经里面的神考验人类的小故事?好消息 索多玛还有十个义人 坏消息 九个不是正统的,这不就是圣经里上帝考验人类的故事吗？好消息是索多玛城里留下了十个义人，坏消息是其中九个不是正统教徒。,ko
56,欧洲人民就是从脱离基督教这颗毒瘤的束缚才开始强大的,欧洲人民只有在挣脱了基督教这个恶性肿瘤的束缚之后，才开始变得强大起来。,en
50,把基督教从中国赶出去，我对基督教耶稣圣经恨之入骨！邪恶自私！,竟然有人认为基督教必须被驱逐出中国！我深深憎恨基督教、耶稣和《圣经》！这是一种邪恶自私的行为！,ko
40,这东西不是基督教吗？有什么好稀奇的，邪教都出来了，什么认知啊,那不就是基督教吗？有什么奇怪的？他们甚至还提到了教派！真是奇怪的思维方式！,fr
49,联合国儿童权利委员发表调查报告，谴责罗马天主教廷的收养政策，称过去数十年里，许多天主教神父利用该政策，强奸和性骚扰了上万儿童。梵蒂冈方面表示“对于委员会试图干涉天主教廷教义的行为表示遗憾”。据说中国的基督徒绝大多数信的是新教，而不是天主教，不知道这两个教派的神有无区别？,联合国儿童权利委员会发布报告，谴责罗马天主教会的收养政策，称过去几十年间，许多天主教神父利用这些政策性侵和虐待了数万名儿童。梵蒂冈对此表示遗憾，并声称该委员会试图干涉天主教教义。众所周知，中国基督徒以新教徒为主，而非天主教徒；这两个教派的神明有何不同？,ko
57,"上帝的脑残粉就信徒。
我们这些无神论者认为上帝是不存在的。

但是今天我看到信徒关于上帝是否存在的一段狡辩：我们认为上帝是完美的，又因为存在比不存在完美，所以上帝是存在的。就是说只要是完美的东西一定存在。

好有道理。","上帝的铁杆信徒都是信徒。

我们无神论者认为上帝不存在。

但今天我看到一个信徒关于上帝存在的诡辩：我们相信上帝是完美的，而存在比不存在更完美，所以上帝存在。换句话说，任何完美的事物都必然存在。

真是合情合理。",en
37,再重复一遍：“如果右顶叶受损就容易产生宗教的情怀，就很容易相信神。受损越厉害，信仰上帝就越虔诚。从这个角度看，可以说信仰宗教实际就是一种‘脑残’行为。”,重申一下：“当右侧顶叶受损时，很容易产生宗教情感并信仰上帝。损伤越严重，对上帝的信仰就越狂热。从这个角度来看，可以说信仰宗教实际上是一种‘脑死亡’的行为。”,de
