index,original,back_translated,path
19,基督教与伊斯兰教都受犹太教影响，教义中颇多相似，然而互视为异教徒攻伐上千年，所以说一神教本质上都是狭隘、残忍的邪教。,基督教和伊斯兰教都受到犹太教的影响，它们的教义有许多相似之处。然而，它们却互相视对方为异教徒，并持续争斗了一千多年。因此可以说，一神教本质上是心胸狭隘且残忍的邪教。,French
45,就美国佬那个💩新教不如拿太平天国美国化反向传播,与其信美国佬的那个狗屁新教，不如把太平天国美国化，再反向传播。,Korean
68,//@陈政2006:基督教教化的结果。一旦成为主流精英阶层的文化，从世界各地来的各族文化（包括我们自以为能同化异族的中华文化）统统被边缘化。,@천정2006: 基督教教化的结果。一旦成为主流精英阶层的文化，来自世界各地的各民族文化（包括我们自诩能同化异民族的中华文化）就统统被排斥了。,Korean
58,很难想象历史上诞生这种教义的背景是基于什么,很难想象催生这一学说的历史背景是建立在什么基础之上的。,French
36,看到（做礼拜），我感觉已经没戏了，如果你不是基督徒的话，基督的世界异常凌乱。,看到你做礼拜，我感觉已经没救了。如果你不是基督徒的话，基督教世界就极其混乱了。,Korean
27,神棍...,江湖骗子...,German
75,坚决抵制和唾弃任何为恐怖分子，他们的行为让人发指，狗屁的圣战，让他们淹没在人民群众的汪洋唾沫星子当中！,那些拥护恐怖分子的人，应该坚决排斥并唾弃他们。他们的行为令人发指，简直是狗屁圣战！让他们淹死在人民大众的唾沫之海中！,Korean
30,先让别人去当鸡赚奶粉钱，等小男孩养大一些再让她送到教堂里忏悔赎罪，老神父可精明了,首先，把别人逼成娼妓，让她们去赚皮肉钱，等小男孩再长大一点，就把她送到教堂去忏悔和赎罪。因为那个老神父老奸巨猾。,Korean
41,还有一种可能，修女会就是个草台班子，这样很多矛盾就可以解释了,另一种可能性是，修女会只是个垃圾组织。这样一来，许多矛盾就能得到解释了。,Korean
33,"不是耶稣，圣城是天父建造的。
圣城建造历史只有几百年，所以天父跟耶稣没任何关系。是一个纯虚构的人","这不是耶稣，圣城是由天父建造的。
圣城的建造历史只有几百年，所以天父和耶稣毫无关系。
他是一个纯粹虚构的人物。",French
39,不会真的被基督狗。。了吧,不会吧，是真的被那些基督教狗...了吧？,Korean
66,记得修女大多是没办法出嫁的贵族小姐，然后去修道院。,我们应该记住，修女们大部分是无法结婚的年轻贵族女性，之后便进入修道院。,French
74,怎么？读两句圣经就可以不用下地狱，就可以上天堂了，就可以不死了？加入宗教组织就是有信仰了？,怎么会这样？读两句圣经就足以不再下地狱、升入天堂，甚至不再死亡了吗？加入一个宗教组织，这就是所谓的信仰吗？,French
1,我不了解基督教，我还不了解抖u嘛,我不太了解基督教，也不太了解抖音虫们。,Korean
81,耶稣会没啥用，不如不发教，信仰本来就有个七折渠道，没有职业道德挣信仰的话，信仰就是拿来买平民单位的。发教本就是弯道超车，不能挣钱的发教没有意义，不用去走这个弯道,耶稣会毫无用处，不如别传教了。信仰本来就有七折优惠渠道，如果没有职业道德就想获得信仰，那信仰就只是用来购买平民单位的。传教本来就是诡计，赚不到钱的传教没有意义，没必要非要用这个诡计。,Korean
69,这不就是他们的圣经里面的神考验人类的小故事?好消息 索多玛还有十个义人 坏消息 九个不是正统的,这不正是他们圣经里的神考验人类的小故事吗？好消息：所多玛还有十个义人。坏消息：九个不正统。,Korean
55,能不能直接锤米哈游在面向大众的产品内，夹带私货传播西方基督教，宣扬封建迷信？毕竟我记得法律限制传教行为只允许在宗教场所内。,难道不能直接狙击米哈游吗？说的就是它在面向大众的产品中，隐藏私人意图，传播西方基督教，宣扬封建迷信。反正我记得法律只允许在宗教设施内进行传教活动。,Korean
80,必须在第一次受到欺负的时候就灭了它们这群基督狗,必须在第一次受到欺凌时就立刻歼灭这群基督教狗。,Korean
16,耶稣老家犹太人烧的，耶稣犹太人陷害的，号称最虔诚的上帝信仰国家在帮犹太人杀戮其他上帝信徒（其实他们信的是一个神）。你说作为一个神要多憋屈才会去帮这群人，佛祖这种自虐救生的都说事不过三，何况上帝这种动怒天灾灭一城的神。,耶稣的故乡被犹太人烧毁了，耶稣被犹太人陷害了，一个自称是最虔诚的上帝信仰国家，正在帮助犹太人屠杀其他上帝信徒（实际上他们信仰的是同一个神）。在你看来，作为神，要多么屈辱才会帮助这帮人呢？连佛陀那样的自苦救世主都说忍不过三次，更何况是愤怒时能以天灾毁灭一座城市的上帝呢？,Korean
56,有些人像上帝一样审视着那些晚睡和早起的人发的一条条的微博，他们就是失眠者。,有些人像上帝一样，仔细审视那些晚睡早起的人发布的每一条微博信息。他们就是失眠者。,French
21,#一张图证明我来过这里#“……这十来万传教士，锲而不舍搞了67百年时间，传教成果差得不能再差了，但他们乐此不疲，长期居住生活在中国，学习研究中国的科学技术知识，以能吃上中国朝廷的皇粮为荣耀。  这特么到底属于是传教，还是留学？” ​​​,#用一张照片证明我来过这里# ……这数十万名传教士顽固地花费了六七百年的时间，传教成果却糟糕透顶，但他们却不知疲倦地长期在中国居住生活，学习研究中国的科学技术知识，并以能吃上中国朝廷的皇粮为荣。这他妈的到底算是传教，还是留学？,Korean
25,男子来到天堂，见白云上有圣洁的十字架，十字架上血迹斑斑，男子哀叹祷告，说“阿门”，张开双臂躺了上去。圣迹光华普照，美丽的天神降临，她托起十字架，惊呼：“孩子掉了！！在卫生巾上！！！！！！！”,一个人到了天堂，看到白云上有一座圣洁的十字架，十字架上沾满了血迹。男人哀叹并祈祷，说了声“阿门”，然后张开双臂躺在上面。奇迹的圣光普照四方，一位美丽的女神降临了。她举起十字架并惊呼道：“孩子掉了！！掉在卫生巾上了！！！！！！！！！！”,French
48,#环球随手拍# 梵蒂冈的游客，后面还有俩穿黑衣的神父。梵蒂冈的神父这几年绯闻也挺多的，时代还真是变了。,#世界刻板印象# 梵蒂冈的游客，在他们身后，还有两位穿着黑色长袍的牧师。梵蒂冈的牧师们近年来爆出了不少丑闻，时代真的变了。,French
99,传教士马布里说“我要感谢上帝给了我一个自我救赎的机会”。我们的价值观就这样在慢慢的被渗透着。,传教士马布里说：「我必须感谢上帝给了我一个个人救赎的机会。」我们的价值观如此慢慢地被渗透。,French
0,⏰又不是宗教国家，跟上帝没关系,⏰ 这又不是一个宗教国家，那和上帝无关。,German
26,宽容与接纳异己，是一种胸怀一种境界；知道自己是凡人，就“允许”“异己存在”，不仅不会觉得慌张，还善于利用“异己”做“镜子”，照到自己的差距不足龌龊卑微！在上帝面前，每一个都是微不足道的小生命体，只有看得清这一点，才真正明白不要违背天意悖逆长套，才不会用弱小与宇宙抗衡。看惯则看淡,包容和接纳他人是一种度量和境界。如果知道自己是凡人，就会“允许”“他人的存在”，不仅不会感到慌张，还会以“他人”为“镜子”，照见自己的差距、不足、丑陋和卑贱！在上帝面前，所有存在都不过是微不足道的小生命体。只有清楚地看到这一点，才能真正领悟到不应违逆天命、不应反抗既定框架，也不会以弱小的存在去对抗宇宙。习惯了就会变得淡然。,Korean
43,经典圣母婊慷他人之慨,典型的圣母婊拿着别人的东西邀功。,Korean
42,基督教喜欢这样的方式进行道德绑架,基督教喜欢以这种方式搞道德绑架。,French
46,"你电我 我受了
你下基督教的地狱
还有出来的时候吗","你把我给烧了，我受了。
你给我下基督教地狱！
你还能再出来吗？",Korean
94,比较搞笑的是现在愿意给人提供帮助的天主教当初是刮民脂民膏最狠，当初反对天主教过度世俗化腐败而成立的新教，现在站在了当初天主教的地位上，历史果然是螺旋上升。,颇为讽刺的是，现在乐于助人的天主教，最初却是最凶狠地把人民榨干的那个。当时为反对天主教的过度世俗化和腐败而创立的新教，现在却落入了天主教当时所处的境地。历史果真是一个上升的螺旋。,French
91,洋人也过春节吗？不过。中国大部分人信基督吗？没有。那么同胞们啊，我们为什么要过圣诞呀？到底为什么啊？？？别劝我不要较真儿，别说只是为了找乐儿，长此以往，总有一天，我们会不再清楚自己的国籍。,洋人也过春节吗？他们不过。中国大部分人信基督教吗？不信。那么，同胞们，我们为什么要过圣诞节呢？到底是为了什么？？？别说我太较真，也别说只是为了好玩，这样下去，总有一天我们连自己的国籍都无法再清楚地认清了。,Korean
70,正常，fate里面的教会的不少操作，拿到现实里来，任何一个十字教会都会认为是邪教的,这是正常的，命运教会的许多运作，如果把它们带回现实，任何基督教教会都会把它们视为邪教。,French
4,正儿八经的教会拿出来往男女对立扯，这么恨大鸡蛋啊,竟然扯上什么正经教会，还硬是扯到男女对立上，就那么讨厌鸡巴吗？,Korean
37,你俩在干啥！ //@任志强:那地方的金上帝不认识你吧。  //@潘石屹:上帝指引着我，保护着我。  //@任志强:去天堂拜佛？小心迷路回不来了。,你们俩在干什么！ //@任志强: 那里的黄金神不会认识你。 //@潘石屹: 上帝引导我，保护我。 //@任志强: 去了天堂给佛祖磕头？小心迷路回不来。,Korean
97,后叮咚鸡时代基层控制减弱带来的一些问题，不过在内地问题不大，地下教会老登居多。但是在西北控制不能放弃一丝一毫，否则埃苏丹整的渗透就得爆点大的了,后丁丁时代基层控制弱化带来的一些问题，但在内地并不是大问题，地下教会大多数是老逼登。但在西北地区一寸都不能放弃控制，否则由于埃尔多安进行的渗透会爆发大事件。,Korean
40,耶稣用什么和孔子比，就凭耶稣画的大饼吗,耶稣凭什么和孔子比？难道就凭耶稣画的饼吗？,Korean
14,本来不信基督教是邪教的，看了贴吧的这些回复，确认了，百分百邪教。,我本来不认为基督教是一个邪教。在贴吧看了这些评论之后，我确定了：百分之百是一个邪教。,German
72,"神父笑话兼顾了反权威.反教会.男同笑话.真实历史背书。
可修女上面四个全不沾，顶多编造点性压抑小故事或者放荡笑话。这种纯粹的ghs反而没有神父笑话那种建政味了","神父笑话兼具反权威、反教会、同性恋笑话和真实的史实背景。
但修女完全不符合上述四点，充其量只是编造关于性压抑的短篇故事或放荡的笑话而已。
这种纯粹的色情内容，反而没有神父笑话那种政治讽刺的味道。",Korean
31,"修女越是禁欲，她在追求男女之事上的反差就越抓人眼球。暗黑地牢的修女也是这样，本质上还是一种反差萌吧。
喜欢我拿着一根小木棍接受天启把身强力壮的惩罚者打至跪地随即从修道院逃离最后把和古神融为一体的主角打败的修女小姐姐吗","修女越是禁欲，她在追求男女关系上的反转就越是引人注目。《暗黑地牢》里的修女也是如此，本质上可以说是一种反差萌吧。
您喜欢我手持小木棍，接受启示，让健壮的惩罚者跪下，然后从修道院逃脱，击败与古神融合的主人公的修女姐姐吗？",Korean
8,宗教信仰无法用科学逻辑去跟他辩论，因为宗教是不存在逻辑的。他说神的旨意不能猜，那圣经所写怎么保证是神的旨意？当然，他会说那是使徒，使徒通上帝。那么，如何证明使徒是真的？在逻辑上，这些都叫无法证实也无法证伪的玩意，只问你信还是不信。,宗教信仰无法用科学逻辑与他争辩。因为宗教根本没有逻辑。他说神的旨意是深不可测的。那么，圣经里写的东西又如何能保证是神的旨意呢？当然，他会说那是使徒。使徒与神相通。那么，又如何证明使徒是真的呢？从逻辑上讲，这一切都是既无法证实也无法证伪的玩意儿。只是问你信不信罢了。,Korean
90,要是哪天有个基督徒在跟你挣个输赢哒，估计你又得去找阿訇啦呐,如果有一天，一个基督徒和你争论谁更胜一筹，你大概还是得去请伊玛目来，是吧。,French
17,"圣母：东方仗助
圣母婊：程心
后者的所有行为会想起来都有股精致利己的味道，举例子，作为执剑人不按钮是因为怕被侵略的的罪名落在自己身上，要是当时的执剑人不是她，她还会倒打一耙问那人为什么这么自私","圣母：东方仗助
圣母婊：青神
回想起后者的所有行为，感觉她总是巧妙地只顾自己的利益。例如，作为持剑者却不按下按钮，是因为她害怕侵略者的罪名会落到自己头上。如果当时持剑者不是她，她反而会反问那个人为什么如此自私。",Korean
44,那钉子岂不是耶稣最严厉的父亲，孔子最慈爱的爹？,难道这些钉子不正是耶稣最严厉的父亲，以及孔子最慈爱的爸爸吗？,French
93,"现在的网络环境感觉见到一个真正的圣母主角都不容易了呀
看到这条评论有感而发，想来讨基本称得上圣母主角的书。
当然也欢迎大家发点圣母婊的乐子主角
点击展开，查看完整图片","当前的互联网环境，甚至很难遇到真正的圣母主角呢
看了这条评论，我有所感触，想基本上找找看称得上是圣母主角的书。
当然，如果能发出来圣母婊之类的可笑主角，也欢迎。
点击展开，查看完整图片",Korean
29,肯定是异端啊，正教和公教这两个几百年前都相互开教籍，指责对面是异端。何况是洪秀全的那个拜上帝教,无疑，这是一桩异端。东正教和天主教在几个世纪前互相逐出教会，指责对方是异端分子。更何况洪秀全的拜上帝会。,French
6,呵呵，所有正面宗教的教义都有一个共同点！你们没发现吗？哈哈哈哈哈！还你的我的！道的佛的耶稣的真主的！哈哈哈哈哈！,呵呵，所有正面的宗教教义都有一个共同点！你们没发现吗？哈哈哈！还在计较你的我的！道家的，佛家的，耶稣的，阿拉的！哈哈哈！,Korean
32,这话深得我心//@小耿_北京: 很多人不理解为什么会有信上帝的生物学家，这本书给了一个答案：人家信的上帝不是那个三位一体的上帝。,说出了我的心声//@小耿_北京: 许多人不明白为什么会有相信上帝的生物学家。这本书给出了一个答案：他们所相信的上帝不是三位一体的上帝。,German
57,神棍！,庸医！,Korean
92,发这种贴谁看？耶狗肯定不会看啊，等湖人耶狗们就出来了,谁会读这种帖子？耶稣的走狗们肯定不会读，等着湖人队的耶稣走狗们出来吧。,French
85,虽然都是一个神，只要争的是解释权，实际上主要是教派内部在争解释权。,尽管是同一个上帝，但只要涉及到诠释权，实际上主要是在各教派内部争夺诠释权。,German
98,在东大这洪秀全是上帝二儿子。。。,在这次东大，洪秀全是上帝的第二个儿子...,French
15,本来我也想交的，直到看到那段祈祷，这必须是我老亨家的传家宝，修道院根本不懂这玩意的价值,我本来也打算把它还回去的，直到我看到了这份祈祷文。这一定是我的恒家的传家宝。寺庙根本不明白这玩意儿的价值。,French
87,某人说：凡是腰封上写着仅次于圣经的书，都不值得看。。,有人说：所有书腰上写着“仅次于圣经”的书，都不值得一读。,German
54,可以看看《十日谈》，一大堆教会笑话,可以看看《十日谈》，全是教会笑话。,German
34,因为你口中的那些小鬼借着“0T”的名头到处拉踩啊，引起反感很奇怪吗？举个例子你信佛的，没事就有人跑过来说你得信耶稣，信耶稣才能得永生，信佛没用，信佛的都是nt，我想知道你会咋想，你会觉得跑来布道的是sb，顺带也会觉得耶稣是sb的。,你说的那些小屁孩以‘0T’的名义到处贬低别人，产生反感很奇怪吗？举个例子，如果你信佛教，有人无缘无故地跑过来对你说你必须信耶稣，只有信耶稣才能获得永生，佛教没用，信佛教的那些狗东西都是傻逼，你想知道你会怎么想。你会觉得那个来传教的狗东西是傻逼，顺带还会觉得耶稣也是傻逼。,Korean
3,把基督教从中国赶出去，我对基督教耶稣圣经恨之入骨！邪恶自私！,把基督教赶出中国！我恨基督教、耶稣和圣经恨之入骨！邪恶又自私！,German
64,修女笑话基本就是纯粹的炫压抑笑话,修女的笑话本质上是展现压抑的纯粹笑话。,French
33,"不是耶稣，圣城是天父建造的。
圣城建造历史只有几百年，所以天父跟耶稣没任何关系。是一个纯虚构的人",不是耶稣，圣城是由天父建造的。圣城的建造历史只有几百年，因此天父与耶稣没有任何关系。他是一个纯粹虚构的人物。,German
101,联合国儿童权利委员发表调查报告，谴责罗马天主教廷的收养政策，称过去数十年里，许多天主教神父利用该政策，强奸和性骚扰了上万儿童。梵蒂冈方面表示“对于委员会试图干涉天主教廷教义的行为表示遗憾”。据说中国的基督徒绝大多数信的是新教，而不是天主教，不知道这两个教派的神有无区别？,联合国儿童权利委员会发布了一份调查报告，谴责罗马天主教会的收养政策，称在过去几十年里，许多天主教神父利用这项政策强奸和性虐待了数万名儿童。梵蒂冈表示，对委员会试图干涉天主教会教义的做法感到遗憾。据说，中国绝大多数基督徒是新教徒，而不是天主教徒。我想知道这两个教派的神之间是否有任何区别？,English
13,使命在召唤，问剑还利否？//@中国民声论坛: 执剑的正义才能战胜邪恶，没有行动的谴责不会有任何效果！支持派遣特种部队剿杀。跨国追杀是有国际先例的，美国、以色列、法国、英国……都干过，我们为啥不可以！,职责召唤，宝剑是否依然锋利？ //@中国人民之声论坛：唯有手持利剑的正义才能战胜邪恶，谴责若无行动，则毫无作用！支持派遣特种部队将其歼灭。跨境追捕和清除有国际先例，美国、以色列、法国、英国……都这么做过，我们为何不能！,French
50,上帝连世界末日都斗不过，我们还信他干什么？！给我一块大汉堡，我让你弄！！[笑哈哈][笑哈哈],上帝甚至都无法战胜末日，我们为什么还要相信他？！给我一个大汉堡，我就让你操我！！[笑哈哈][笑哈哈],French
76,@上海人李�::文明是物质性的、生存的、基于欲望的；文化是精神性的、存在的，基于心灵的。中世纪的黑暗，文革式的野蛮，既剥夺欲望的合理性和生存的权利，又禁锢自由、摧残心灵、践踏文化。日常人生，要的是生存的权益；诗意存在，要的是思想、信仰、言论、写作、出版等等的人文创造的自由。,@上海人 李:: 文明是物质的，关乎生存的，基于欲望的；文化是精神的，关乎存在的，基于灵魂的。中世纪的黑暗，文革式的野蛮，同时剥夺了欲望的合法性和生存的权利，囚禁自由，摧残灵魂，践踏文化。日常生活所追求的是生存权利；诗意的存在所追求的是人文主义的创造自由，诸如思想、信仰、言论、写作、出版等。,French
86,基层管理不到位，原本该有宗势力欠缺，乡镇年轻人外流，基督教这种以帮扶互助旗号的宗教势力自然会占据生态位,鉴于地方治理不力，本应存在的当地力量缺位，且城乡青年外流，基督教等宗教势力，在援助和互助的旗帜下，自然会占据这一生态位。,French
71,圣经时代历史假的，耶稣定死十字架胡说八道，耶稣是我儿子完全虾扯蛋，罗马帝国复兴改下圣经，变成虾扯蛋圣经，变成神经，以色列时代没有真实时代，圣经辉煌历史虚构的。,圣经时代的历史是假的，耶稣被钉十字架，那是狗屁，耶稣是我的儿子，那是纯粹的狗屁。罗马帝国将会重生并重写圣经，将其变成一本狗屁圣经，将其变成疯狂。以色列的时代并不是一个真实的时代，圣经中光荣的历史是虚构的。,French
95,"你在哪个国家看到过基督教堂挨着伊斯兰清真寺？
但在中国的大街上，你会看到一条大街上左边建了一座天主教堂，右边人们正往圆顶的清真寺去做礼拜。要知道伊斯兰教和基督教侵略性都很强！
在中国的寺庙里面，你会看到左边摆的是佛教塑像，右边是穿着道袍举办仪式的道士。","你在哪个国家见过一座基督教堂毗邻一座伊斯兰清真寺？
但在中国街头，你会看到在同一条街上，左边是一座天主教堂，右边是人们正走向一座圆顶清真寺做礼拜。你要知道，伊斯兰教和基督教都非常具有侵略性！
在中国的寺庙里，你会看到左边是佛像，右边是身穿道袍的道士正在举行仪式。",French
67,上帝看了这种东西不降下天火只能说明上帝根本不存在,如果上帝看到了这种憎恶，却没有从天上降下火来，那只能意味着上帝根本不存在。,French
23,当上帝是要摇号的~,上帝，是抽签决定的。,French
49,这东西不是基督教吗？有什么好稀奇的，邪教都出来了，什么认知啊,这玩意儿，这不是基督教吗？没什么好奇怪的，所有邪教都出来了，什么心态！,French
28,"守安息日的最终走向，就是被律法禁锢，然后把“十分之一的奉献”交入强盗和骗子的银库。
他们会在你们信基督的若干年后，向你们提出：把收入的十分之一交出来。
他们连寡妇的两个小钱都不放过的。","遵守安息日的最终结果是被律法捆绑，然后将「什一奉献」缴纳到强盗和骗子的金库里。
在你信基督多年以后，他们会向你索要：「交出你收入的十分之一。」
他们甚至不放过寡妇的两个小钱。",French
60,孩子的死是上帝的美意？！因为没花一分钱全中国都知道了？！感谢上帝替你们做了这么大宣传？！还能说出更不要脸的话吗？//@十一�: 关注！孩子啊…//@水水西:超恶心!//@南溪谷：恶心极了！//@倩-LOH:真恶心!//@肉唐僧: 真恶心！,孩子的死亡是上帝的旨意吗？！因为不花一分钱，全中国都知道了？！感谢上帝给你们做了这么大的宣传？！还能说出更无耻的话吗？//@十一�: 待续！哦，孩子...//@水水西: 太恶心了！//@南溪谷: 极其恶心！//@倩-LOH: 真恶心！//@肉唐僧: 真恶心！,French
79,當時的神棍？,当年的那个江湖骗子？,French
100,经典吹日本，连神道教都能吹起来。不知道日本基督教不盛行是因为日本图图基督徒过于彻底了吗？,典型的歌颂日本，他们甚至能吹捧神道教。我在想基督教在日本不盛行的原因，是不是因为日本把基督徒肃清得太彻底了？,English
73,#营销策略#一位商人拜访教皇，声称只要他肯改口一句话，就给100万元，教皇没答应。商人提价1000万，教皇拒绝。主教不解，教皇说：他要我们祷告完后，不讲阿门讲百事可乐，怎么可能？！此事很快不胫而走，商人目的达成。启示：最佳的策划不靠砸钱，而在于策划本身值得别人愿意免费为你宣传。,#营销策略# 一位商人去找教皇，提出如果他能改说一句话，就给他100万人民币，但教皇没有答应。商人把价格提高到1000万人民币，但教皇拒绝了。主教感到疑惑不解时，教皇说：“他要我们在祈祷结束后，把‘阿门’改成‘百事可乐’，我们怎么能那样做呢？！”这件事很快就传开了，商人的目的也达到了。教训是：最好的策划不在于砸钱，而在于策划本身具有让别人乐意免费为你宣传的价值。,Korean
59,特么的，上帝见了也是要哭的。阿败，你的气场大，给转转。@老败，//@全世界都震惊了: 地球都哭了,他妈的，连上帝都会哭出来。阿白，你的气场很强大，转发出去。@老白，//@全世界都震惊了：地球本身都哭了。,French
7,上帝吐的？挺圆滴。,被上帝吐出来的？这倒是挺圆的。,French
52,我也同意 //@白水孙冰:回复 @浮云去了:我只能为我的弟兄孙海英祷告了！主看顾并保守他的心。因心是一切行为的果效！  //@浮云去了:孙海英这样的人基督教也收，掉价[酷] 以后可能被打压了  //@白水孙冰:好复杂哦！神怜悯眷顾爱他的门徒吧！,我也同意。//@白手孙冰: 回复@浮云过路: 我只能为我的兄弟孙海英祈祷！愿主看顾并保守他的心。因为心是所有行为的结果！//@浮云过路: 连孙海英这种人基督教都收，掉价[酷] 以后可能会被镇压。//@白手孙冰: 真是复杂啊！愿上帝怜悯爱祂的门徒并看顾他们！,Korean
68,//@陈政2006:基督教教化的结果。一旦成为主流精英阶层的文化，从世界各地来的各族文化（包括我们自以为能同化异族的中华文化）统统被边缘化。,//@陈政2006: 这是基督教思想灌输的结果。一旦它成为统治精英阶层的文化，来自世界各地的各种民族文化（包括我们自认为能够同化其他民族的中华文化）都被边缘化了。,French
58,很难想象历史上诞生这种教义的背景是基于什么,难以想象这种学说的历史起源背景是基于什么。,German
88,你看到的不是圣经，是不懂圣经的人写的乱七八糟的文章,你所看到的不是圣经，它们是那些对圣经一窍不通的人写的狗屁文章。,French
99,传教士马布里说“我要感谢上帝给了我一个自我救赎的机会”。我们的价值观就这样在慢慢的被渗透着。,传教士马布里说：“我想要感谢上帝，他给了我一个自我救赎的机会。” 我们的价值观正在慢慢地被渗透。,German
48,#环球随手拍# 梵蒂冈的游客，后面还有俩穿黑衣的神父。梵蒂冈的神父这几年绯闻也挺多的，时代还真是变了。,#全球快照# 梵蒂冈的游客，后面还有两名身穿黑衣的牧师。梵蒂冈的牧师们近年来也有相当多的丑闻，时代真的变了。,German
2,以色列当2000年流浪狗，我动物保护协会的,以色列2000年来都是一条流浪狗，我是动物保护协会的。,French
10,"1，可以理解
2，闹麻了
3，弱智
4，不是人类
5，智斗巅峰
麻辣消费者赛博十字军东征消费观镇楼","以下是您请求的文本的韩语翻译。原文的攻击性表达和情绪已原样保留。

1, 理解可能
2, 操蛋
3, 傻逼
4, 不是人
5, 智力对决的顶点
重口味消费者网络十字军的同情消费观，本文的核心。",Korean
77,为什么上帝不买A片看！因为人在做，天在看！[打哈气][打哈气],为什么神不买黄片看呢！因为男人在做，而天在看！[打哈欠][打哈欠],French
18,所以啊，看清那种大教会的真面目了吧,那么，你现在已经看清了这些大教会的真面目，是不是？,French
30,先让别人去当鸡赚奶粉钱，等小男孩养大一些再让她送到教堂里忏悔赎罪，老神父可精明了,首先，让别人去当婊子赚奶粉钱，等到小男孩长大一点，然后把她送到教堂去忏悔和赎罪。老牧师真是老奸巨猾。,French
78,我看着神父也是风韵犹存啊,我看神父也依然丰腴。,Korean
42,基督教喜欢这样的方式进行道德绑架,基督教乐于以这种方式进行道德勒索。,German
74,怎么？读两句圣经就可以不用下地狱，就可以上天堂了，就可以不死了？加入宗教组织就是有信仰了？,什么？就因为读了几句圣经，就不用下地狱，就能上天堂，然后就能永生了吗？仅仅因为加入了一个宗教组织，就算是有信仰了吗？,German
22,不管是天主教还是东正教都有教会这种全国范围女的组织而不是局限于一个地方的教会，我看不管是道教，伊斯兰教，佛教，还是印度教都没有建立全国性的组织好像都是局限于本地区的教堂。,无论是天主教还是东正教，都拥有一个名为“教会”的全国性女性组织，并非局限于某一地区的教会。在我看来，道教、伊斯兰教、佛教、印度教都没有建立全国性组织，似乎都局限于其本地区的教会。,Korean
47,"#带着微博去印尼#第三天清晨，斜风细雨。一个丹尼尔老人猩猩一样蹲在巨石上，用刀刻般的手握着我不放，信仰基督教让他们变得文明？他身后茅草屋着火般冒着篮烟，我钻进屋里，借着火塘的光线，看到几双白色眼瞳。孩子们玩高跷，光屁股从湿泥坡上滑下取乐，满身伤痕，自生自灭,七岁孩子的手如同老妪.",#与微博一起去印尼# 第三天凌晨，斜风细雨。丹尼尔老人像猩猩一样蜷缩在一块巨大的岩石上，用他那刀刻般的手紧紧抓住我，不肯松手。信仰基督教让他们文明起来了吗？在他身后，那间茅草屋仿佛着了火一般，冒着蓝色的烟。我爬进屋里，借着火炉的微光，看到了几双白色的眼珠。孩子们正踩着高跷玩耍，光着屁股在湿漉漉的泥坡上滑来滑去，玩得不亦乐乎。他们全身伤痕累累，仿佛自生自灭一般，七岁孩子的手像老妇人的手一样。,Korean
11,[嘻嘻]太逗了，中国清理外国人的昭告才发布，美国立刻进行反击！两国心知肚明的spy人员棋子大清理中~~~//@陶红兵: 猜想：如果美国要求根据对等原则，在中国开设基督学院，招收中国人入校学习，中国政府怎么办？,[嘻嘻] 这太搞笑了，中国关于清理外国人的公告刚刚发布，美国立即反击！两国都在大肆清理他们的间谍棋子，对此他们都心知肚明~~~ //@陶红兵: 猜想：如果美国基于对等原则，要求在中国开设基督教学院，并招募中国人去学习，中国政府会怎么做？,French
57,神棍！,骗子！,French
19,基督教与伊斯兰教都受犹太教影响，教义中颇多相似，然而互视为异教徒攻伐上千年，所以说一神教本质上都是狭隘、残忍的邪教。,基督教和伊斯兰教都受到犹太教的影响，它们的教义有许多相似之处，但它们却以“异教徒”之名相互争斗了数千年。因此，一神论宗教本质上都是狭隘、残忍的邪教。,German
38,过圣诞节就必须要明白这节的历史背景嘛?谁说这是耶稣诞辰不是老毛他妈入院纪念日?谁说那白胡子老头儿北欧的不是老崇文?谁说那鹿叫鲁道夫不叫京八爷?谁说非得把礼物放袜子里不是杜雷斯?还圣诞大餐?!我就乐意中午吃大排面就拍黄瓜晚上精肉加板肠儿火烧配驴杂汤还顿顿就蒜你管得着嘛你?,要过圣诞节，就一定要知道这个节日的历史背景吗？谁说这是耶稣的生日，而不是毛泽东他妈的老母住院纪念日？谁说那个白胡子老头是北欧出身，而不是老崇文？谁说那头鹿是鲁道夫，而不是庆八爷？谁说一定要把礼物放进袜子里，而不是杜蕾斯？再说圣诞大餐？！我午饭吃大刨面和拌黄瓜，晚饭吃夹瘦肉和粉肠的火烧再配驴杂汤，每顿饭都配大蒜吃也没关系，你管得着吗？,Korean
51,凌迟烧死基督狗以及一切牛鬼蛇神！人类的毒瘤。,凌迟处死并活活烧死那些基督徒的狗以及所有恶魔生物！人类的癌症。,French
62,闽南人信奉圣经!,蠢货相信圣经！,German
89,有是有，但人们蛐蛐教会的时候会想到很多时候修女是受害者啊（,是的，有，但是当人们往教会上拉屎时，他们通常认为修女是受害者...,French
