text,model_votes,average_prob,sampling_strategy_tag
律法の時代神の働きとそれが達成したこと | 神の国降臨の福音 2019-01-23 18:47:15 19 前へ: 律法の時代:神の働きの目的と意義 次へ: 律法の時代における神の働きについて必要な理解,2/4,0.5818263093630472,uncertain_or_low_confidence
カトリック教会とは - goo Wikipedia (ウィキペディア) 「カトリック教会」のＱ＆Ａ キリスト教（カトリック）について興味がありま… キリスト教・カトリック・プロテスタント　３つ…,1/5,0.47308726112047833,uncertain_or_low_confidence
【ガールズ＆パンツァー】GO AHEAD!! これがワタシの性交教義【エロマンガ】 | にゅ～とろアンテナ 【ガールズ＆パンツァー】GO AHEAD!! これがワタシの性交教義【エロマンガ】 2016年9月14日 0:30 [虹ネタ同人] 「【ガールズ＆パンツァー】GO AHEAD!! これがワタシの性交教義【エロマンガ】」の記事を見る ブクマ,2/4,0.6365972856680552,uncertain_or_low_confidence
下松妙見（くだまつ・みょうけん）は、山口県下松市・周防国都濃郡にある、妙見信仰の社寺。,2/4,0.4227292835712433,uncertain_or_low_confidence
留萌駅の寺・神社・教会(JR留萌本線) - 寺・神社・教会の検索なら30min. 留萌駅の寺・神社・教会 トップ　 全国の寺・神社・教会　 路線選択　 JR留萌本線　 JR留萌本線の寺・神社・教会　 留萌駅　 留萌駅のレジャー　 留萌駅の寺・神社・教会 留萌駅の寺・神社・教会(JR留萌本線)を0件掲載。留萌駅の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。 留萌の寺・神社・教会 瀬越の寺・神社・教会,0/6,0.5779174268245697,uncertain_or_low_confidence
たっくん、もっとケツメドの奥突いてほしい。 元神父さん（アレ）,2/4,0.5807442168394724,uncertain_or_low_confidence
「望みを描く」　篠田真宏（ニューホープ横浜協力牧師）D-TV | アガペーTV（アガペーインターネット放送局） 投稿日: 2017年6月3日 2017年6月14日 投稿者: admin 「望みを描く」　篠田真宏（ニューホープ横浜協力牧師）D-TV 新約聖書：ローマ人への手紙　8：18～25 過去の投稿前 【G・O・D (グループ・オンライン・ディボーション)】 2017.06.02. 次の投稿次 「パラダイムシフト」　藤林イザヤ（京都中央チャペル主管牧師）D-TV,2/4,0.4593430658181508,uncertain_or_low_confidence
長崎“教会群”からみる世界遺産登録のハードルの高さ【後編】 (1) 世界遺産が抱える事情 | マイナビニュース 世界遺産が抱える事情 登録へのハードルは高くなっている “教会群”は幸運か デジカメ 2019/11/20 06:30 MVNO 2019/11/19 17:43 サウンド / オーディオ 2019/11/19 17:31,2/4,0.4548778037230174,uncertain_or_low_confidence
"映画『クォ・ヴァディス』のユーニス – 考える葦 クォ・ヴァディス, アルフォンス・ミュシャ, ネロ, 古代ローマ, 映画	ペトロニウス, シェンキェヴィチ",2/4,0.40525959928830463,uncertain_or_low_confidence
イエス様の実在を感じることの重要性 | 聖書に基づくスピリチャリティ研究と福音伝道の道,0/6,0.5803489089012146,uncertain_or_low_confidence
"聖霊の導き　ヨハネ14：16-20: いのちのことば « 神様との会話　Ⅰテサロニケ5：15-22 | トップページ | 信仰の訓練　Ⅰテモテ4：6-11 » 投稿者 亀有教会 時刻 09時00分 タッチングヘブン・チェンジングライフ, ヨハネの福音書 | 固定リンク http://app.f.cocolog-nifty.com/t/trackback/40287/20587127 この記事へのトラックバック一覧です： 聖霊の導き　ヨハネ14：16-20:",3/3,0.4582124948501587,uncertain_or_low_confidence
岡本じゃないわ、岡村さん 岡村さんはTwitterでタローマンの話をしてるとエゴサしていいねくれるよね,2/4,0.41027067104975384,uncertain_or_low_confidence
腹減るマリア像とは 実際にあった怖い話 2025年11月号 ある信心深い少年がいつものように教会にお祈りに行くと、 聖母マリア像がおなかをすかせてると訴えたんだって。 その少年はそれから毎日食べ物を持ってお祈りに行き、 それをマリア様はがつがつと食べたんだって。 しばらくするとマリア様は丸まると太り、 「懐妊か」 なんて冗談言う不届き者もいたんだけど。 ある日、少年がいつものようにマリア様に食べ物を供え、 お祈りしてると、 「あなたはとてもいい子だから天国へ連れて行ってあげましょう」 とマリア様が言った。 少年は嬉しくってマリア様に抱きついた。 すると太ったマリア像は大きな音を立てて倒れ、 少年は下敷きになって死んでしまったそうだ。 前からいぶかしがってた牧師さんが斧でマリア像の腹を割いてみると 中から贓物がすごい臭いとともに流れ出たとか。,2/4,0.45628411571184796,uncertain_or_low_confidence
二つの修道誓願式・など: 司教の日記 « 訃報：新潟教区 | トップページ | 二人の大先輩司祭逝く＠新潟教区 »,2/4,0.4376876751581828,uncertain_or_low_confidence
礼拝週報 | 世界平和統一家庭連合　伊勢原家庭教会 毎週の礼拝週報から抜粋して掲載しています。,1/5,0.6210632920265198,uncertain_or_low_confidence
「互助」の取り組みが必然になるとの期待ージャレド・ダイアモンドの場合❸ – 『後の祭り回走記』 ← 「自国優先」排したグローバルな連帯は叶うかーユバル・ノア・ハラリの場合❷ 「競争信仰」はもう終わりにしようー長谷川眞里子と佐伯啓思の場合❹ →,1/5,0.4648783604303996,uncertain_or_low_confidence
神の御言葉を鏡として使う | 全能神教会 次へ：神の愛の実相とは 気に入らない人に対する差別は悪質すぎる！ サタンの哲学は人を陥れ、損害を及ぼす 俗に言う良い人の本性 本物のパートナーシップ,2/4,0.4159674147764842,uncertain_or_low_confidence
"日本語 聖書 を一緒に学んで勉強する方, 初心者研究.... キリスト教信者クリスチャンも好きでクリスチャンではなくても良いです. 連絡してください. [email protected] 日本語 勉強先生聖書礼拜",2/4,0.43582598368326825,uncertain_or_low_confidence
『家出』の類語と縁語 - 辞書辞典無料検索JLogos 家出・・・ 家出【いえで】【類語・縁語】●（家を）出る・捨てる・（家を）飛び出す・出奔（しゅっぽん）する・逐電（ちくでん）する・夜逃げ同然に・（故郷を）後にする・（恋人と）駆け落ちする・（中学生の）“プチ家出”	【出典】	藤本直　著(著：藤本直　編著) ▼お隣キーワード：家元 癒える イエスマン ②イエス ◆関連最新まとめ	類語玉手箱>あ行>いえ > 家出	◆「家出」の関連ワード家元癒えるイエスマン②イエス	A D,3/3,0.47088496883710224,uncertain_or_low_confidence
篠崎キリスト教会 - 2018年12月9日聖書教育の学び（2016年12月4日説教、マタイ1：1-17、罪びとを憐れまれる神）,2/4,0.6069710950056711,uncertain_or_low_confidence
サバイバル！これが緊急時に、水と食料を確保するシステムだ！ – Cyberサンクチュアリ教会　大阪　東大阪教会 川上憲一さんのYouTube動画を引用させていただきました。 すみません。よろしくおねがいいたします。,1/5,0.42264483372370404,uncertain_or_low_confidence
統一教会が世界中に作ろうとしている組織の日本支部にあたる組織を作って梶栗を議員会館に入れて祝ったのがやましくないのなら何故報道されてすぐ解散したのか https://i.imgur.com/BaDt4ZK.jpg https://i.imgur.com/GgC4eGB.jpg,1/5,0.4624270399411519,uncertain_or_low_confidence
世界にはいくつかの主要宗教があり、それぞれの神が真の神であると言う。どの神が唯一の真の神であるかを実際にどのように確認するのか。 | 全能神教会,1/5,0.44587066769599915,uncertain_or_low_confidence
（千手観音菩薩から転送） 1 名称と「千手」のいわれ 3 日本における信仰と造像例 4 千手観音の持物 4.1 左手の持物 4.2 右手の持物 5 日本における代表的な千手観音像 名称と「千手」のいわれ[編集] 日本における信仰と造像例[編集] 千手観音の持物[編集] 左手の持物[編集] 日本における代表的な千手観音像[編集] 最終更新 2018年3月18日 (日) 09:44 （日時は個人設定で未設定ならばUTC）。,2/4,0.5657734076182047,uncertain_or_low_confidence
マンデラエフェクトを創造主がいるというサインとしてとらえる | ← マンデラエフェクトが広く伝播し始める 【動画講座】初めて聖書を読む方へ →,1/5,0.601265529791514,uncertain_or_low_confidence
法門寺④琉璃器 | しのわずり 八瓣花紋藍琉璃盤 石榴紋黄琉璃盤 菱環紋琉璃杯 琉璃茶托茶盞 1987年4月3日に真身宝塔の地下に眠っていた唐代の地下宮殿が発見され、４枚の仏舎利（１枚は霊骨、３枚は影骨）、唐代の宮廷茶道具、100点以上の金銀器、400点以上の宝石、古代ローマなどからのガラスも20点以上発見されました。 琉璃器が中国に伝来したのは、１世紀ごろ。琉璃はガラスの古称、発見された琉璃器はすべて外国（東ローマやペルシアなど）からの献上品でした。,1/5,0.3933108448982239,uncertain_or_low_confidence
"6月 | 2012 | LOVE SUGITO カテゴリー: BIBLE, ライフスタイル LIFESTYLE, ローマ人への手紙 ROMANS, 主の祈り The Lord's Prayer, 杉戸町, 目的志向の旅 PURPOSE DRIVEN JOURNEY, 祈り PRAYER, 賛美 PRAISE	タグ: イエス, キリスト, ローマ人への手紙, 主権, 教会, 杉戸, 礼拝, 神の主権, 聖書",1/5,0.45840855439503986,uncertain_or_low_confidence
れんだいこの｢五箇条の御誓文｣考: れんだいこのブログ « 日本土着民考その３ | トップページ | 神仏参り、信仰、祈念の効能考その１、人はなぜお参りするのか » http://app.f.cocolog-nifty.com/t/trackback/1453913/68162576 この記事へのトラックバック一覧です： れんだいこの｢五箇条の御誓文｣考:,2/4,0.4457355837027232,uncertain_or_low_confidence
マリのアーカイブ スエネ宇宙 1 13198x ドゴンの秘密の教義 16。 09。 2016 - サイトは今 149ユーザー オンライン,1/5,0.6380096475283304,uncertain_or_low_confidence
"利用規約 | CHIYU Official Site CHIYU OFFICIAL FAN SITE 俺のライブとチケット情報 動くや〜つ 聴くや〜つ ライブレポよろ！ メルマガなや〜つ CHIYUさんからのお言葉 色々なや〜つ 尼の彼について 尼崎俺様教会 © 2020 OFFICE WALKER, FamEntertainment株式会社",2/4,0.6359131435553232,uncertain_or_low_confidence
日本基督教学会　深井智朗氏への公開質問状と回答を学会誌に掲載　2018年10月3日 | キリスト新聞社ホームページ 日本基督教学会　深井智朗氏への公開質問状と回答を学会誌に掲載　2018年10月3日 〝「つながり」を力に〟　三鷹で第２回たらんとフェスティバル　2019年10月11日 教皇フランシスコ来日でスケジュールが正式決定　2019年9月21日,1/5,0.566613515218099,uncertain_or_low_confidence
緑の寺・神社・教会(北本市) - 寺・神社・教会の検索なら30min. トップ　 全国の寺・神社・教会　 埼玉県　 埼玉県の寺・神社・教会　 北本市　 北本市の寺・神社・教会　 緑　 緑のレジャー　 緑の寺・神社・教会 緑の寺・神社・教会(北本市)を0件掲載。緑の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,0/6,0.5690931677818298,uncertain_or_low_confidence
タローマン直接関係ないんだけど 御堂筋線乗って新大阪～梅田の途中で川渡る時に橋のたもとに岡本太郎っぽい？看板ある建物が見えるんだけどあれ何なのか知ってる人いる？ 大阪行くたびに気になってる,2/4,0.4035726288954417,uncertain_or_low_confidence
「おおみそかだよ！タローマン」も無いのか,2/4,0.44863584637641907,uncertain_or_low_confidence
『降臨』の類語と縁語 - 辞書辞典無料検索JLogos 降臨【こうりん】【類語・縁語】●来臨・出現・（キリスト）降誕・（神が地上に）降りる・降り立つ・（この世に）姿を現す	【出典】	藤本直　著(著：藤本直　編著) ▼お隣キーワード：高齢 恒例 効力 荒涼 ◆関連最新まとめ	類語玉手箱>か行>こう > 降臨	◆「降臨」の関連ワード高齢恒例効力荒涼	A D,2/4,0.4639880458513896,uncertain_or_low_confidence
トスカニーニとプッチーニの感動秘話が明かされる... (12:45)Billboard JAPAN ローマ歌劇場がソフィア・コッポラ初演出オペラ『椿姫』、女優から転向のキアラ・ムーティ演出『マノン・レスコー』とともに来日 ズービン・メータ指揮、バイエルン国立歌劇場『仮面舞踏会』が無料配信 日本初！ 若き天才指揮者 アンドレア・バッティストーニが10代のためのプレミアム・コンサート開催 12/27 tenki.jp,1/5,0.46100213130315143,uncertain_or_low_confidence
2018年1月23日 | アガペーTV（アガペーインターネット放送局） 投稿日: 2018年1月23日 2018年1月31日 【G・O・D (グループ・オンライン・ディボーション)】 2018.01.23. 聖書箇所：イザヤ書 1：10 〜 20 “【G・O・D (グループ・オンライン・ディボーション)】 2018.01.23.” の続きを読む,1/5,0.45005802313486737,uncertain_or_low_confidence
パウロはキリスト教徒を迫害していた - 古本屋の覚え書き <[抜き書き]ヒトへの進化を促した... | [リンク]検索するとはこういうこ...> トラックバック - http://d.hatena.ne.jp/sessendo/20110212/p4,2/4,0.4194815556208293,uncertain_or_low_confidence
*【#裏金議員】｢国会議員の権力を背景に私人を刑事告発する萩生田光一議員の選挙妨害を許すな！｣ … 統一教会問題でさんざん社会を騒がせた萩生田光一、おまえ何様なんだよ？ https://x.com/Hirosh.../1928206142989291789,4/2,0.4192512333393097,uncertain_or_low_confidence
2017年3月23日 | アガペーTV（アガペーインターネット放送局） 日別: 2017年3月23日 投稿日: 2017年3月23日 2017年3月22日 【G・O・D (グループ・オンライン・ディボーション)】 2017.03.23. 新約聖書：歴代誌第一 18：9 〜 17 “【G・O・D (グループ・オンライン・ディボーション)】 2017.03.23.” の続きを読む,1/5,0.4088655809561412,uncertain_or_low_confidence
高根の寺・神社・教会(入間市) - 寺・神社・教会の検索なら30min. 高根の寺・神社・教会 トップ　 全国の寺・神社・教会　 埼玉県　 埼玉県の寺・神社・教会　 入間市　 入間市の寺・神社・教会　 高根　 高根のレジャー　 高根の寺・神社・教会 高根の寺・神社・教会(入間市)を0件掲載。高根の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,0/6,0.5198932190736135,uncertain_or_low_confidence
新訳聖書のマタイの福音書によると。 ゼルバベルはアビウドを、アビウドはエリアキムを、エリアキムはアゾル。 ちょっとまて、アビウドとは誰か？。,2/4,0.46380306283632916,uncertain_or_low_confidence
日本神道は維新後にキリスト教の教義からもパクっている 神道には本来、教義が無いからね,2/4,0.3544045885403951,uncertain_or_low_confidence
マルマラ地方アルシヴ - RayHaber ホームTURKEYマルマラBölgesi マルマラ地方の鉄道、高速道路、ロープウェイのニュースを読むには地図上の地図をクリックしてください。 ボスポラスにとって非常に重要なカナルイスタンブールプロジェクトの最初のステップの日付が発表されました！ 今年の30は、8月の2019でカナルイスタンブールの福音を明らかにします。 30 8月の勝利の日は、30 8月の歴史の選択において重要です。 トルコの [その他...],1/5,0.4733344813187917,uncertain_or_low_confidence
中世の音楽史: 音楽史探訪 << 古代の音楽観について | TOP | 初期キリスト教聖歌とグレゴリオ聖歌の成立 >> 【中世の最新記事】 中世イギリスの音楽 トレチェントのイタリア音楽 アルス・スブティリオール ギョーム・ド・マショーとノートルダム・ミ.. アルス・ノヴァとフィリップ・ド・ヴィトリ..,1/5,0.4099770685036977,uncertain_or_low_confidence
﻿ ブック・レビュー 難解の書を、現代にも語りかけることばへ | 月刊いのちのことば Previous:CD Review ◆ CD評 私たちと同じ生身の人々が 苦悩しながらも変えられて…… Next: ブック・レビュー 殉教者の信仰を証しする,1/5,0.4607126712799072,uncertain_or_low_confidence
>>703 文鮮明というより、統一教会を作った陸軍中野学校及び、大日本帝国を支持してるだけ,1/5,0.3766866624355316,uncertain_or_low_confidence
大手町駅の寺・神社・教会(東京メトロ東西線) - 寺・神社・教会の検索なら30min. トップ　 全国の寺・神社・教会　 路線選択　 東京メトロ東西線　 東京メトロ東西線の寺・神社・教会　 大手町駅　 大手町駅のレジャー　 大手町駅の寺・神社・教会 大手町駅の寺・神社・教会(東京メトロ東西線)を0件掲載。大手町駅の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,0/6,0.5794882675011953,uncertain_or_low_confidence
再臨待望 : ハーベスト・メールマガジン 言葉が崩壊する社会の危険性 【ハーベストメールマガジ... イラン人牧師に会って 【ハーベストメールマガジ... by harvest-blog | 2010-02-19 10:34 | 聖書 << 第４８回聖地旅行から 大相撲観戦記 >>,1/5,0.4582688609759013,uncertain_or_low_confidence
2020年8月2日 | アガペーTV（アガペーインターネット放送局） 日別: 2020年8月2日 「謙遜でも謙虚でもない低さ」　坂本秀雄（ゴスペルハウス伝道師） 旧約聖書：詩篇　138：1～8 “「謙遜でも謙虚でもない低さ」　坂本秀雄（ゴスペルハウス伝道師）” の続きを読む,2/4,0.44671263297398883,uncertain_or_low_confidence
世界美術大全集 西洋編7・西欧初期中世の美術 07 | 小学館 Ｂ４/472頁 4096010073 地下のカタコンベで生まれ、やがて地上の聖堂を金色に輝くモザイク で飾ったキリスト教美術。装飾写本や工芸にはケルトなどの諸民族の 多彩な美が見られる。総図版５８０点。キリスト教美術を理解するた めの必読の書。,2/4,0.4088037411371867,uncertain_or_low_confidence
小椋久美子 竹内涼真 坂下麻衣 丸高愛実 大渕愛子 温水洋一 重太みゆき 志村けん 山本徳郁 金山一彦 鈴木あきえ 高畑充希 柿谷曜一朗 原田泰造 吉澤ひとみ 安室奈美恵 野村佑香 イエス (バンド) 中山忍 青江三奈 「平面波」のＱ＆Ａ 1 平面波と球面波は異なる概念ですか? 2 なぜ平面波と呼ぶのでしょうか? 3 平面波について,2/4,0.6097768247127533,uncertain_or_low_confidence
"日本正教会 The Orthodox Church in Japan : キリストの生涯 - マタイによる福音書 - 新約聖書 Matthew - New Testament - Japanese Living Bible By Abel-Tasos Gkiouzelis - Smile in your heart 時刻: 8月 18, 2017 キリストの生涯 - マタイによる福音書 - 新約聖書 Matthew - New Testament...",1/5,0.4618617494901021,uncertain_or_low_confidence
ユダヤは日本に何をしたか : 日本人の覚醒【The Awakening of The Japanese】 by kabu_kachan | 2012-08-04 05:48 | Comments(0) << 奴隷貿易をしていたキリシタン大名 幕末・明治期 >>,1/5,0.4577340980370839,uncertain_or_low_confidence
2016年3月24日　(木曜日) イザヤ61・1-3a、6a、8b-9 ルカ4・16-21 そのとき、4・16イエスはお育ちになったナザレに来て、いつものとおり安息日に会堂に入り、聖書を朗読しようとしてお立ちになった。17預言者イザヤの巻物が渡され、お開きになると、次のように書いてある個所が目に留まった。 出エジプト記12・1-8、11-14,0/6,0.5826020737489065,uncertain_or_low_confidence
"アートハーバー　東京: 梵我一如 キリスト教でも、イスラム教でも、梵我一如は可能です。ゴッドやアッラーはあなたの中にいる。En el cristianismo, en el Islam, 梵 我 unidad es posible.Están en su Alá o Dios.In Christianity, in Islam, 梵我 oneness is possible.Are in your Allah or God.﻿ 7/24/2014 05:48:00 午前",1/5,0.4574626882870992,uncertain_or_low_confidence
布部駅の寺・神社・教会(JR根室本線(滝川～新得)) - 寺・神社・教会の検索なら30min. 布部駅の寺・神社・教会 トップ　 全国の寺・神社・教会　 路線選択　 JR根室本線(滝川～新得)　 JR根室本線(滝川～新得)の寺・神社・教会　 布部駅　 布部駅のレジャー　 布部駅の寺・神社・教会 布部駅の寺・神社・教会(JR根室本線(滝川～新得))を0件掲載。布部駅の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,0/6,0.5649069348971049,uncertain_or_low_confidence
>>347 そういう会社で人間みたいな顔してのさばってる不届きものがいるのがいけないんだよ。その会社の人間は生きてるだけで罪。息をするだけで罪。 なんではやく霊界にいかないの？統一教会が犯罪者の集団って決定したじゃないか。,4/2,0.39562637607256573,uncertain_or_low_confidence
映画「氷点」　フランク・オルガンコラール1番 : シネマとキリスト教音楽 by mt-musique | 2006-03-02 11:41 | コラール << 映画「アメリ」　バーバー『アダ... 「炎のランナー」　賛美歌『神は... >>,2/4,0.4343985319137573,uncertain_or_low_confidence
人と思想7『イエス』のまえがき+αを読んでみる ｜ 「人と思想」シリーズ｜清水書院,2/4,0.6368184884389242,uncertain_or_low_confidence
"イエスタデイ　伴奏/Official髭男dism by kouta006 - 音楽コラボアプリ nana <iframe height=""182"" width=""100%"" src=""https://embed.nana-music.com/sounds/052856f7/"" frameborder=""0""></iframe> #マリーゴールド #あいみょん 好きです。。。",2/4,0.6235784590244293,uncertain_or_low_confidence
ヨブについて（2） | 神の国降臨の福音 2018-02-16 16:27:13 1 前へ: ヨブについて（1） 次へ: 神がヨブをサタンに渡したことは神の業の目的とどう関連するか,2/4,0.43193211158116657,uncertain_or_low_confidence
御門の寺・神社・教会(伊豆の国市) - 寺・神社・教会の検索なら30min. 御門の寺・神社・教会 トップ　 全国の寺・神社・教会　 静岡県　 静岡県の寺・神社・教会　 伊豆の国市　 伊豆の国市の寺・神社・教会　 御門　 御門のレジャー　 御門の寺・神社・教会 御門の寺・神社・教会(伊豆の国市)を0件掲載。御門の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,0/6,0.5755534867445627,uncertain_or_low_confidence
びびなび サンフランシスコ (アメリカ合衆国) あなたの街のクラシファイド / 個人売買 / 整理棚 2018年(平成30年) 12月14日金曜日 AM 11時16分 (PST) サイズ：185x175x15.5 少しキズあり 棚のみで、整理ボックスはつきません,1/5,0.5806147356828054,uncertain_or_low_confidence
"全国の教会式ウエディング・結婚式場人気おすすめランキング【お祝い金最大20万円】キラリウエディング > 教会式ができる結婚式場 2753件中1～ 10件を表示しています 着席 40名～106名、立食 60名～120名 ¥2,473,590 上記見積例は2011年11月22日時点のもの 東京會舘　レストランロッシニ 大正11年の創業以来、数多くの結婚式を手掛けてき...",0/6,0.5862861772378286,uncertain_or_low_confidence
浦賀教会blogサイト: 主の僕 タグ / 主の僕 '主の僕' でSeesaa全体を検索する ブルームハルトの夕べの祈り　１月３０日 [2011/01/26 23:10],2/4,0.626415898402532,uncertain_or_low_confidence
[世界ナゼそこに？日本人〜知られざる波瀾万丈伝〜 【【デヴィ夫人ローマ日本人探し＆911テロ救出現場にいた日本人】】 ]の番組概要ページ - gooテレビ番組（関東版） 世界ナゼそこに？日本人〜知られざる波瀾万丈伝〜 【デヴィ夫人ローマ日本人探し＆911テロ救出現場にいた日本人】,2/4,0.6042181352774302,uncertain_or_low_confidence
日本聖公会管区事務所/教会への諸連絡 原発のない世界を求めて―原子力発電に対する日本聖公会の立場,2/4,0.3950620194276174,uncertain_or_low_confidence
災いの中にこそ、神の恵みがある | 上尾キリスト教会 Home / 週報巻頭言 / 災いの中にこそ、神の恵みがある By ageo 30 12月 2018年12月29日,1/5,0.43442294001579285,uncertain_or_low_confidence
南加瀬の寺・神社・教会(川崎市幸区) - 寺・神社・教会の検索なら30min. 南加瀬の寺・神社・教会 トップ　 全国の寺・神社・教会　 神奈川県　 神奈川県の寺・神社・教会　 川崎市幸区　 川崎市幸区の寺・神社・教会　 南加瀬　 南加瀬のレジャー　 南加瀬の寺・神社・教会 南加瀬の寺・神社・教会(川崎市幸区)を0件掲載。南加瀬の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,0/6,0.5220959981282552,uncertain_or_low_confidence
ペンテコステ・カリスマ運動のグノーシス主義的三位一体論―グノーシス主義の基本構造⑧｜ペンテコステ運動の異端性｜私ではなくキリストⅦ（東洋からの風の便りIV) Home > ブログ > ペンテコステ運動の異端性 > ペンテコステ・カリスマ運動のグノーシス主義的三位一体論―グノーシス主義の基本構造⑧ 狭い門からはいりなさい。いのちに至る門は小さく、その道は狭く、それを見いだす者はまれです。｜ ｜ペンテコステ・カリスマ運動のグノーシス主義的三位一体論―グノーシス主義の基本構造⑦,1/5,0.4373481074968974,uncertain_or_low_confidence
兵役につくということ: 莫斯科浮遊録 « クリスマスに向けて | Main | バス・トラム・トロリーバスの車掌の話 » 「時事・考察」カテゴリの記事 ライカ犬とSwatch(2010.07.01) 兵役につくということ(2009.12.12) ロシア人にとって信仰とは？(2010.01.20) モスクワの道路舗装(2009.02.13) 権力者を笑い飛ばす(2008.07.11),1/5,0.44649062554041546,uncertain_or_low_confidence
千葉ラティノ教会 （集会所）Chiba Latino | セブンスデー・アドベンチスト教会 千葉ラティノ教会 （集会所）Chiba Latino 千葉ラティノ教会スケジュール ← 茂原教会 Mobara 船橋教会 Funabashi →,1/5,0.6112147271633148,uncertain_or_low_confidence
フランク人の形成編集 中世の歴史叙述におけるフランク人の起源編集 現代の学説編集 ローマ帝国とフランク人編集 王権の確立編集 フランク人の植民編集 フランク王国におけるフランク人編集 フランク王国の分裂と「フランク」編集 ドイツとフランス編集 「https://ja.wikipedia.org/w/index.php?title=フランク人&oldid=72647902」から取得 最終更新: 2019年5月6日 (月) 02:58,3/3,0.44156591097513836,uncertain_or_low_confidence
"アメリカ人が語る、アメリカの社会、戦争、と将来 American society, war, and future, one American speaks: 基本主義キリスト教のアメリカ社会と政治の影響 Fundamentalist Christianity and it's effect on American society and politics 投稿者 Max von Schuler-Kobayashi 時刻: 1:55 AM",1/5,0.4632069369157155,uncertain_or_low_confidence
"154 の検索結果 (25 - 48 を表示中) Solgar, 噛めるタイプのビタミンC、天然クラン-ラズベリー味、500mg、90タブレット(噛めるタイプ) Now Foods, C-500、カルシウム・アスコルベート-C、 250 錠 MegaFood, コンプレックス C, 180 錠",1/5,0.607445607582728,uncertain_or_low_confidence
"真のお父様に帰ろう！『三代王権サンクチュアリー教会』: 12月 2019 2019年12月22日東京礼拝 ◆私たちは科学が証明する宇宙の中心大切な存在◆三代王権サンクチャリ－... ペンシルベニアは神様の王国をつくるために準備された地です。 ◆キングスリポート12/３,４（2日分... 奴隷から王と王妃となり神の全身武具で戦いなさい◆ キングスリポート 11/29,12/2（2日分）...",2/4,0.4030715922514598,uncertain_or_low_confidence
日本キリスト教団 富山鹿島町教会ホームページ｜礼拝説教｜過去の説教｜｜「喜びの礼拝」 出エジプト記３２章１５〜３５節　フィリピの信徒への手紙２章１２〜１８節　小堀康彦牧師,1/5,0.5372832218805949,uncertain_or_low_confidence
YouTuberのマックスむらいさんで有名なAppBank　２億６６００万円の赤字 時計メーカー 「なんで腕時計つけないの！？みっともないよ！カッコ悪い！ダサい！」 日本マクドナルドが夏限定の高級バーガー　価格は国内過去最高の520円～570円 NHK「れいわやN国のNHKへの出演は自主的な編集権に基づいて判断する。」 全日本仏教会がAmazonへの批難声明発表「読経も戒名もサービスではない。お布施はあくまでも慈悲の心」,2/4,0.4479679465293884,uncertain_or_low_confidence
"テスの真意をキリスト教によって読み解く – 考える葦 ダーバヴィル家のテス, キリスト教・ユダヤ教, トリストラム・シャンディ	トマス・アクィナス, トマス・ハーディ",2/4,0.47142598032951355,uncertain_or_low_confidence
聖霊の御言葉「神の三つの段階の働きを認識することは神を認識する道である」　その１ | 全能神教会 御言葉朗読動画 8,1/5,0.5773093203703562,uncertain_or_low_confidence
終着点への準備をするために、十分な善行をしなければならない | 神の国降臨の福音 神の経営の中でだけ人は救われる 贖いの時代における働きについての真実 律法の時代における働き 神は人のいのちの源である,1/5,0.5944127937157949,uncertain_or_low_confidence
日本福音ルーテル・飯田教会: 「無力な者にあらわれる神さま」（マタイ福音書第11章25節～30節） 投稿者 飯田ルーテル教会 時刻: 20:30,0/6,0.5644880930582682,uncertain_or_low_confidence
統一教会批判するなら創価も批判しろよカス,3/3,0.40903202692667645,uncertain_or_low_confidence
日本基督一致教会 - miniwiki 日本基督公会を継承し、1877年10月3日に設立された。教会9、会員623名、教職志願者25名。1879年12月24日の朝に植村正久が、昼に井深梶之助が、夜に田村直臣が按手礼を受け牧師となった。日本の黎明期プロテスタントの指導者を輩出した。 日本長老公会 「http://mymemo.xyz/wiki/index.php?title=日本基督一致教会&oldid=226021」から取得,1/5,0.4510349631309509,uncertain_or_low_confidence
