text,model_votes,average_prob,sampling_strategy_tag
"经常在仇远视频底下出现
点击展开，查看完整图片",2/1,0.7906410694122314,uncertain_or_low_confidence
"😅所以说藤井到底改革了啥，宣传这么多天就三个人进竞拍池，BLG还内定xun，JDG内定gala，只有jiejie受伤的世界出现了，不会后面没人要吧
点击展开，查看完整图片",2/1,0.8106315732002258,uncertain_or_low_confidence
复制到别的帖子在点开magnet:xt=urn:btih:E6AD95432087 E5FAE2D9C47386E3600D2B01E07,1/2,0.7443367044130961,uncertain_or_low_confidence
"实际上，法如果研制成功F110山寨版，而不是现实中的F404山寨版，
用来改进2000/4000的同时，研制真正的四代战斗机都是比阵风强的多的",1/2,0.7090586026509603,uncertain_or_low_confidence
没啥，今天全世界都是穆斯林，你又会说幸亏当初不是基督教徒发现新大陆否则现在世界不像样子了,1/2,0.7823300361633301,uncertain_or_low_confidence
号被盗了？？？？,1/2,0.7581286430358887,uncertain_or_low_confidence
大众误解：总说，佛菩萨慈悲，怜闵，，佛菩萨怜闵的是大众的愚昧心，所以不辞辛苦来教化。致于大众所受的苦，是因果报应，大自然的法则，任谁也解决不了，破坏不了。,1/2,0.8613256216049194,uncertain_or_low_confidence
水军洗地太明显了,2/1,0.7446417212486267,uncertain_or_low_confidence
1无敌龙骑根本没主动,1/2,0.8577736616134644,uncertain_or_low_confidence
给哪个弱势指挥官满人口可以变成强势指挥官,1/2,0.7440059979756674,uncertain_or_low_confidence
QQ的能换吗,2/1,0.6770482460657755,uncertain_or_low_confidence
决志是真实信心的表达，口里认耶稣为主，心里信神叫他从死里复活，就必得救（罗马书10:9）。,1/2,0.9236809412638346,uncertain_or_low_confidence
"援护防御
“倾听” 1红币 防御等级（人格等级＋2）
基础值5硬币威力10
【使用时】自身每带有一层磨灭的心，使本技能的防御等级＋1（最多＋10）
【使用时】使自身获得两层守护
【使用时】使理智值最低的一名友方恢复5sp并使其下回合获得一层“忍耐”
【拼点胜利】使目标触发一次流血
①不可摧毁的硬币
buff“忍耐”
使自身技能血宴消耗量减10%
回合结束时减少一层",1/2,0.8011195858319601,uncertain_or_low_confidence
不太可能吧，我自从会只亲睐尊王或者攘夷派后，基本上群雄的进度跑不过开疆的进度 ，就算爆了瘟疫也加不了太多吧,1/2,0.7252871592839559,uncertain_or_low_confidence
应该是所有都来捧着lpp好吗,1/2,0.8371232549349467,uncertain_or_low_confidence
"这就是狗托吧。
省钱道具都能洗出来",2/1,0.8427098790804545,uncertain_or_low_confidence
气运不在你毛,1/2,0.8311182260513306,uncertain_or_low_confidence
"感谢科普，还真不知道李伟居然有4阶。
说到新瓦夜，看PPT似乎是出鸿璐李伟和小夫玉树？李伟不是玩枪的所以鸿璐这个不好说，但玉树就是经典开幕枪了，这个时候我有个疑问，小夫兔子本身就算是开幕枪，结果还出一个高度相似的是什么意思？还是说玉树被动拐兔子？难不成是小夫李伟和鸿璐玉树？",1/2,0.7791363795598348,uncertain_or_low_confidence
哪来的小猪,2/1,0.8204745650291443,uncertain_or_low_confidence
这是几点到几点维护啊,1/2,0.7509377201398214,uncertain_or_low_confidence
根据契柯夫之枪 黄油里出现这种角色而不用上的概率基本为零,1/2,0.8830624421437582,uncertain_or_low_confidence
我扫荡了5000体力 才能升一级矩阵wng,1/2,0.7181772192319235,uncertain_or_low_confidence
"二周目对楼主的意义是
知道了
1.土木里也不全都是烂项目，还是存在一些分工明确，基础设施同事关系地理位置都很优秀的好项目的。而这段好的回忆在三周目会形成强烈反差。
2.看到了业主监理设计施工四方的博弈，一条路上不同标段都要互卷😄走的时候开始架梁了，据说鹤壁标那个精度在往毫米级弄（楼主也不算专业的，反正感觉很吊）桥的技术部实在太哈人了，走的时候都还没把方案图纸看完，牢部长31岁，啥都会，但是身体已经干出大问题了。
3.天有不测风云，看着好的项目可能一眨眼就寄了，土木确实是毫无稳定可言，在公司角度，对打灰的牛马卸磨杀驴是很正常的。
楼主这种游侠调走正常，我都觉得我不配待那，但那些工程部连续加班打了大半年桩的，刚看到桩基饱和，正想歇一阵，立马就调去别的地方继续打
怨声一片也没办法",2/1,0.8054638504981995,uncertain_or_low_confidence
叛军一口气吞不掉是这一代最逆天的的设计，恶心死我了,2/1,0.7884899973869324,uncertain_or_low_confidence
"top9
清晨老早党
代表人物：重磅肉包
记得以前假期睡懒觉会被我妈骂，所以每天都起得很早，起来玩电脑。不像现在是玩到半夜睡到中午。
http://tieba.baidu.com/p/789044158?pn=1
从我发的这个帖开始，清晨老早党就无形中成立，每天清晨报到。当然，有的人还会冒充清晨老早党，比如未哥这个起夜党。
参与人数：★★★
影响力：★★",2/1,0.7642205357551575,uncertain_or_low_confidence
"露娜箭 站姿最高视角77m
露娜箭高炸低 站姿77m+0.5高低差
露娜箭低炸高 站姿77m-0.5*高低差
露娜雷 卧姿最高视角75m
露娜雷高炸低 卧姿75m+高低差米数-抬起高度
露娜雷低炸高 卧姿75m-2*高低差+捏 m雷时间
乌鲁鲁 卧姿最高视角70m
乌鲁鲁高炸低 卧姿70m+高低差米数
乌鲁鲁低炸高 卧姿70m-2*高低差
红狼站姿手炮88m拳头关节与目标齐平
红狼高炸低 站姿75m+炮管最下部与目标齐平
红狼低炸高 站姿88m-2*高低差
PSG无托丐版--6HCF8680C984FS5RCL5R8
PSG常规满改-6HCFTQK0C984FS5RCL5R8
PSG稳定满改-6HCF82G0C984FS5RCL5R8
SR25速射压制版-6HCF7GK0C984FS5RCL5R8
SR25常规满改-6HCF7Q40C984FS5RCL5R8
焚决给了，去堵桥吧。也别担心浮木的问题，策划帮你把反堵桥联军干掉了，浮木策划赞助，不用替策划省
补充：最新惩罚流，选张姐开大去搬盒子，把盒子搬到撤离点（盒子占用撤离名额，五个盒子可以让拉闸的撤不了一个）搬五个盒子有难度，可以只搬三个，剩下两人在撤离点挂机等死，留一个人去总裁当摄像头欣赏清图队出不去的绝望。
也可以把盒子搬到撤离点之后架住撤离点，对面敢搬就抽他，不搬就走不了，你就玩吧一万一个不吱声",1/2,0.8263473113377889,uncertain_or_low_confidence
啊？你也跟gtw一样被人偷偷上号了？,2/1,0.6492788394292196,uncertain_or_low_confidence
整点圣人幻想入还是挺不错的，很棒的题材，但是比起天主还是选择更有意思的新教罢,1/2,0.8521455725034078,uncertain_or_low_confidence
"不能，上帝只能空想全五家的唯一性，无法空想其他途径的，还有时间限制。
而且最初有（不可知不可言说不可思议）的特性，他无法了解最初，也就无法空想出最初。",1/2,0.7535601854324341,uncertain_or_low_confidence
然后是软胶的本体，大概的四视图,1/2,0.7341665029525757,uncertain_or_low_confidence
p社应该就按苗族的维基百科中说的大概和三苗、蚩尤有关系然后随便弄的两个,1/2,0.7133630911509196,uncertain_or_low_confidence
"看本子关东关西哪边更跳，专门炸跳得高那边高的基础设施，比如电网火车轨道，本子国内的电网频率、铁路轨距等一堆东西并不是统一的。和平的时候没什么，战时这种不统一
对了，关东关西中间那几个电源交换站必须炸掉",2/1,0.7757472395896912,uncertain_or_low_confidence
不能这么说，你像英国人的那个德国人国王，因为听不懂英语就完全不参与内阁的事务，但这种国王不理政只签字的形式又是现代代议制的雏形，个人觉得还有其他因素需要考虑,2/1,0.7678293188412985,uncertain_or_low_confidence
"在这个吧里，一位昵称为加尔文主义者的网友提出了一个尖锐的观点：当圣经的真理已经清楚明白地摆在一个人面前，而他却仍然硬着心肠抵挡、拒绝接受，这就是亵渎圣灵。’我想这一说法一定引起众多吧友的质疑，质疑她这样的说辞会否令人恐惧，担心这个人自己是否在无意中触犯了这一不可赦免的罪。
面对亵渎圣灵的定义，一定要有正确的 m认识，因为这是一个不得赦免的大罪，不能因为对这一教义的错误认识就胡乱的给他人定罪。为此楼主就想专门谈谈到底什么才是“亵渎圣灵”，盼望能给各位吧友带来更为清楚，更为正确的解读，同时也防止有疑惑的吧友受别人的迷惑。",1/2,0.7078519066174825,uncertain_or_low_confidence
昔日燕云万里疆，而今边防在淮扬,1/2,0.7223525842030843,uncertain_or_low_confidence
那你不是直接随了国王和命运之轮的愿望，别人就是希望机械体和空花彻底打起来，航天城结束后命运之轮和国王早脱离教会了,2/1,0.830664336681366,uncertain_or_low_confidence
"看看写三国文的有多讨厌司马家就知道了。
如果dio算曹操吉良算孙权。那神父给人的感觉就是司马懿。虽然他也在很努力拼命的搞事业战绩也是历代Boss最好的但浑身上下就是给人种德不配位的感觉",2/1,0.8982029557228088,uncertain_or_low_confidence
没有圣体霸体混沌体这种特殊体质的普通准九遇上至尊就是被一巴掌拍死的事，另类成道才能大概和准九圣体一个层次,1/2,0.7727498412132263,uncertain_or_low_confidence
"最后调整到27.55+33.45=61.00
两只分别还有8和2属性点没有加",1/2,0.7216563820838928,uncertain_or_low_confidence
想当年衡阳保卫战方军长死战47日的精神一点都没了,2/1,0.8303015232086182,uncertain_or_low_confidence
这个属于经典绝唱了，这之后没有这个质量的战锤本了,2/1,0.8710609674453735,uncertain_or_low_confidence
"跟上物品移速的神父追不上洋流是因为他本来就追不上洋流 即a＞b 加速后2a＞2b
但是天造的面板本身能不能打落飞刀是个未知数 如果正常状态下能挡下 那么加速后也能挡下 所以你理论里因为加速后飞刀挡不下是不存在的
而且重力系替身无视时停终究不是官方说法而是推测 你也没法知道神父究竟能不能看到
至于这整个问题在jo吧实在太月经了 而因此又要怒车荒木之类大家都看累了 也不够有趣",2/1,0.7733964522679647,uncertain_or_low_confidence
"一、本质差异
认识论基础不同
科学基于可验证的实证主义，依赖观察→假设→实验→验证的循环。宗教则建立在启示、传统和超验信仰之上。科学理论必须通过可重复的实验验证（如引力波预测与观测），而宗教真理（如三位一体）不需要实证支持。
可证伪性原则
科学理论必须包含可证伪条件（波普尔标准），例如广义相对论预言的光线弯曲可被天文观测证伪。宗教教义往往通过隐喻性解释规避证伪，如创世神话与进化论的矛盾常被解释为""神的七日非人类时间单位""。
自我修正机制
科学具有制度化纠错系统：同行评审→实验复现→理论更新（如牛顿力学被相对论修正）。宗教体系的核心教义具有不可更改性（如《尼西亚信经》自325年确立后未发生本质修改）。
二、方法论对比
共识形成方式
科学共识通过证据积累形成（如全球2.8万篇气候论文支持气候变暖），宗教共识依赖权威阐释（如天主教教理通过教宗训导权确立）。
工具理性特征
科学建立数学模型（如薛定谔方程）和标准化实验流程（双盲试验），宗教依赖象征仪式（圣餐礼）和个人灵修体验。
实用验证维度
科学理论必须产生可量化的技术成果（从量子力学到半导体），宗教实践的""有效性""无法客观测量（祈祷治愈率与安慰剂效应无统计学差异）。
三、历史维度辨析
进步模式差异
科学知识呈累积式增长（从道尔顿原子论到标准粒子模型），宗教教义保持核心稳定（佛教四圣谛2500年未变）。
与权力的关系
科学共同体通过论文影响因子等客观指标建立权威，宗教权威依赖神圣性叙事（使徒统绪、转世灵童）。
异端处理机制
科学通过证据淘汰错误理论（燃素说消失），宗教通过制度惩戒异端（伽利略审判、新教改革战争）。
四、常见误解回应
""科学家信仰科学""的误读
科学家对理论的接受是暂时性认可（如对弦理论的保留态度），而非宗教信仰式的终极皈依。诺贝尔奖得主中12%是无神论者（高于普通人群），证明科学思维与宗教信仰无必然联系。
""科学教条化""的伪命题
科学史上所谓的""教条""（如地心说）本质是前科学时期的哲学残余。现代科学机制保障了理论竞争，如2011年超光速中微子事件中，科学界主动质疑并最终修正错误。
""范式革命类比宗教改革""的谬误
库恩的范式转换（从牛顿到爱因斯坦）始终遵循经验证据指引，与宗教改革（因信称义vs善功称义）的教义争论有本质区别。
五、功能定位区分
社会功能
科学承担生产力革新（疫苗研发周期从10年缩短至1年）、灾害预警（地震预测模型）等实用功能；宗教主要提供终极关怀（殡葬仪式）、道德框架（十诫）。
心理需求
科学满足认知需求（宇宙起源解释），宗教满足存在焦虑（生死问题）。二者在需求层次上形成互补而非竞争关系。
话语体系
科学语言追求数学精确性（E=mc²），宗教语言依赖隐喻叙事（""上帝的羔羊""）。前者可翻译为任何语言无歧义，后者高度依赖文化语境。",1/2,0.6473669012387594,uncertain_or_low_confidence
1.麻辣大业中道崩殂上热搜，我看百度官方也是ml大业的头号大敌啊😭,2/1,0.8690720796585083,uncertain_or_low_confidence
他们知道耶稣哪天死的吗？,1/2,0.7157920002937317,uncertain_or_low_confidence
感谢二毛子给你整了个班儿上。,1/2,0.9730005661646525,uncertain_or_low_confidence
我来,1/2,0.6776448885599772,uncertain_or_low_confidence
工移饱和的空档里买伟人更合算，耶稣会是个美味的陷阱，只适用娱乐局，即使最后一个发教没有好词条了，宁可拿2区域加1宜居也不拿这个。,1/2,0.7497408986091614,uncertain_or_low_confidence
链锤兵跑的快，而且有皮甲，属于中型近战单位了，很多人喜欢用他开局速杀，但是我一般不用，因为我速杀一般用刺客，造的话又太麻烦了，又要绿地给奶牛，又要铁矿给链锤，产业链太复杂了，基本没用过他,2/1,0.8273546497027079,uncertain_or_low_confidence
现在伪史人忙着和倭瓜切割，不得不说，能让伪史人切割的群体这年头不多了,2/1,0.7860674659411112,uncertain_or_low_confidence
米菈……,1/2,0.736254612604777,uncertain_or_low_confidence
因为这是文艺复兴的东西,1/2,0.8754485249519348,uncertain_or_low_confidence
全是颠婆,2/1,0.80525275071462,uncertain_or_low_confidence
圣人遗体说是,1/2,0.7711323698361715,uncertain_or_low_confidence
四十多年前，英国曾经拍过一部获奥斯卡大奖的电影叫烈火战车，那就是讲的上世纪大约二十年代，一个苏格兰改革宗长老会的基督徒运动员为了谨守礼拜天安息日，坚决不在礼拜天安息日那天参加比赛的故事！钱牧师在讲道中也曾提到过这部电影！这部电影就是真人真事改编的！,2/1,0.7961148818333944,uncertain_or_low_confidence
最近看好了恒龙的黑豹g和库兵客的十字军，黑豹g性价比低，听说还是塑料摇臂，但是外观喜欢。十字军性价比高，质量也好，但是外观并不是很中意。一般是在家里玩，很少会野跑，请问该怎么选,1/2,0.8090894818305969,uncertain_or_low_confidence
我只玩豹一，现在没vip，勉强不赔钱，也不赚钱，就这样白嫖了,2/1,0.8016280730565389,uncertain_or_low_confidence
那个都说是鸡肋，洗了,2/1,0.8564724524815878,uncertain_or_low_confidence
8级252U一炮570打得我蒙了,1/2,0.832081139087677,uncertain_or_low_confidence
"而且强行交易的介绍又删减了，强行交易的本意是这么多元婴在一起交易，肯定有一边特别想换，一边不想换的，这样如果打起来乱子可就大了，举办方哪边都不想得罪，于是有了强行交易的规则。
规则是一方用远高于另一方价值的东西交换，如果不换就比试，赢了就交易，输了东西还得给人家。
现在这么删改解释的缺少，让韩立从不得不接招，变成了跃跃欲试主动对抗元婴中期巅峰。性格完全变了",1/2,0.7367329994837443,uncertain_or_low_confidence
目前阿尔卡纳、内维尔、零、光辉行进者、哈卡玛、斯布纳先哲让友善就不挑事；含英、塞万提斯、艾密娜相当友善；维罗妮卡态度恶劣、舒尔茨、命运之轮态度更加极端；教皇教会元老喜欢养机械小孩没正式登场只有台词提到,1/2,0.8022643327713013,uncertain_or_low_confidence
大佬们图片中这个传送阵怎么整的？,1/2,0.819322387377421,uncertain_or_low_confidence
所以现在真的有上帝？,1/2,0.8671063383420309,uncertain_or_low_confidence
我认为单论肉身强古皇子血脉跟圣体不相上下,2/1,0.7352815270423889,uncertain_or_low_confidence
你应该庆幸你来问了一嘴,1/2,0.7980712453524271,uncertain_or_low_confidence
楼上说的对，国内基督教指的是三自教会，天主教指的是服从梵蒂冈权威的地下教会，一般是以家庭作为基本组织单位。还有河北这边冲突并没有那么严重，经常能在圣诞节看到天主和新教一起在教堂聚会，有说有笑的,1/2,0.8616400559743246,uncertain_or_low_confidence
局势这种多方角力的系统比任务树更有感觉，tag的风味内容可以有不过重要的还是文化和宗教风味，这样不至于为了tag的强度去乱猴,1/2,0.800678531328837,uncertain_or_low_confidence
"2020/5/8
国内区块链行业竞相出台之后，发生了一些有趣的变化。在最早期的时候，百度的莱茨狗、网易的网易星球、360的区块猫，小米的加密兔，腾讯的捉妖纷纷出山，群雄逐鹿。腾讯的捉妖一度吸纳了数十万用户疯狂参与，风头正劲，再后来悄无声息，归于平静；小米兔也没有形成玩家的参与互动；网易星球的首页竟然在做度小满的广告；360区块猫的首页竟然在做有钱花的广告；莱茨狗几乎是唯一一款始终保持了非常稳定玩家群，无论市场涨跌都有持续交流、讨论、交易、线上线下买卖，甚至于曾出现过扑克牌、手机壳等纪念品和玩家自制的短视频。无论是区块链的底层技术，公司的长程规划，还是一线玩家的忠实度和依从性，度小满的莱茨狗都具有无可比拟的优势。",1/2,0.8305967450141907,uncertain_or_low_confidence
金鳄nb是金鳄的，不是黄金鳄王都这么nb。别忘了斗一有魂环进化武魂的设定，金鳄有红环，武魂估计是个变异的这玩意估计直接被佛祖清算了斗二斗三查无此人了，斗四我记得有个黄金狮王，估计给那个差不多，当然斗四已经是龙族除外路边一条了,2/1,0.8501866062482198,uncertain_or_low_confidence
西方伪史让人崇洋媚外,2/1,0.8720353444417318,uncertain_or_low_confidence
"神父衣服上的十字有点像叙利亚正教会十字 west syrian cross, 理论上是东正教的一支，加上神父意大利人也可能是大希腊地区的希腊裔意大利人，加上动画里普奇神父拜的新教十字，所以大概率是荒木自研的教",2/1,0.7499148448308309,uncertain_or_low_confidence
"""真漂亮.....""
-
一个脸上沾满灰黑的小女孩说，城墙上的奇异景象，让她甚至在那瞬间都忘了周围小伙伴的哭闹。
-
她是一个救济院里的孩子，因为地处偏僻，外加没有任何油水可捞，以及一些稍有良心的帮派帮忙打马虎眼，那座低矮的砖木房，成了城内难得没遭过鹫眼会滋扰的乐园。这里的负责人收容了不少家人被带走的孤儿，虽没少在城内暗自进行着倒卖生计，但她确实给了孩子们一个躲避欺凌的避风港。
-
而就在今晚，彻底撕破最后一丝体面的鹫眼会，把所有活物都纳入了清剿的范围，见人就杀，城市各位置部署的小型飞弹舱也在不顾及目标的情况下进行着无差别轰炸。这间孤儿院受到了波及，老旧的房屋结构又加快了燃烧，而负责人也被砖石砸晕了过去，就在这些小娃娃们哭喊着以为要葬身火海时，一个力气极大的白发军医搬来了塌陷的房梁，连同着队友把大家都给运了出来。
-
以诺之序，""提灯者""，冒着炮火，给予了这些后辈生的希望。
-
""别看了，小妹妹。我们该走了。""那个救人的白发女军医说，牵住了小女孩的手，""在到那些船的甲板前，千万不要停下，好吗？""
-
""嗯！我跑得可快了！上次偷跑出去玩，那些坏蛋机器人都追不到我！""
-
""那个.....妈妈她，不会有事吧？""
-
她说的是孤儿院的负责人，这里的孩子都这么叫她。这位妈妈被白发军医背在后边，她的胳膊两侧还都分别夹着个同样有些虚弱但无大碍的孩子。
-
""她还有呼吸，能妥当处理的话，很快就能醒过来。""军医浮现了很淡的笑意，""待会得跟紧来。""
-
""里边的人都救出来了吗？""白发军医对同样戴着燕尾帽的同伴说。
-
""都已救出来了，濑名军医长！""
-
""好，没有携带尸.....伤员的人保持警惕，掩护我们到渔夫街的位置！现在以最快速度行动！""
-
又一个支柱在火场中坍倒，孩子们还想回头去看自己生活了一年甚至更久的小屋，却都被这些救援者连拉带拽地带出了蔓延的火场。
-
""大姐姐，好痛......你手臂把我夹得太紧了！""
-
被夹在胳膊左边的孩子呻吟道。
-
""忍一下！等回到船上就安全了！""
-
濑名的身上一同承载了将近两个成年人的重量，即使这样，仍没法阻止她健步如飞，直接冲过铺满了魔械残骸的街巷。
-
奔跑声杂乱地撞在一块，城里的追兵没有因鹫眼会首席的死而终止抵抗，这些能医能武的少女又遭遇了场巷战，濑名也不顾对方有多少人，撇过头就把后方留给了有余力持枪的战士。这种时刻，以最快速度将伤者转移，方能给每个人谋求更广阔的生路。",1/2,0.6496315797170004,uncertain_or_low_confidence
第四纪摸源质，厄德法纳2.0了怕是,1/2,0.7930112679799398,uncertain_or_low_confidence
真借鉴像鸭科夫那样的，恨不得别人都看出来是借鉴，米哈游是借鉴了，然后还要搞得有点不像方便肖子洗，然后肖子还要拿米哈游借鉴的说别的游戏借鉴米哈游,2/1,0.6774564981460571,uncertain_or_low_confidence
外东北对于赛力斯版图的重要性就如同法兰西一定要有阿尔萨斯洛林从而组成完美五边形,1/2,0.7937328418095907,uncertain_or_low_confidence
廉价无人机？ 你以为是接壤的国家 ？ 隔着多远的大海。建议好好量一下地图,1/2,0.710188607374827,uncertain_or_low_confidence
"季陶达翻译《资本实证论》时，给作者庞巴维克等人狠狠批判，想要彻底驳倒他们的理论，第一步便是要驳地基，也就是边际效用价值理论。
他提出，任何价值都要有尺度单位衡量，但事实上，很多商品的价值，就算我们大致用了人民币，美元等单位衡量，其具体价值也是难以衡定的，在江南水一文不值，在撒哈拉水价值千金，这他们又怎么解释呢？
他又说，人在社会中消费具有阶级性，什么意思呢，其实就是不同收入的人所消费的商品是不一样的，这确实是社会现象，在低收入人群，特别是偏远农村人民眼中，金银珠宝，远无柴米油盐划算，爱尔兰大饥荒时，土豆价格上涨，如果是高收入人群，他们对土豆的效用价格较低，土豆贵了，我不买不就行了吗，但低收入人群对这类吉芬商品反而效用价格较高，因为无论如何再怎么贵，他仍然是价格最低的商品。这样，季陶达的证据，反而佐证了边际效用价值理论，只不过在不同收入的人群，商品有不同效用。
因此，季陶达对边际效用价值理论的反对理由是无效的。当然，也不能怪他，因为这是1964年的文章，只能说，时势如此，身不由己吧",1/2,0.7864569822947184,uncertain_or_low_confidence
握着脑袋往地上砸有没有可能,2/1,0.8217845360438029,uncertain_or_low_confidence
又在诋毁我光😡,2/1,0.8023821512858073,uncertain_or_low_confidence
牧师已经死了，垫底的情况下看看sjs会不会大发慈悲迷你包补强吧,2/1,0.8539696534474691,uncertain_or_low_confidence
"单说凶言说：又理解不同！谁给你的权利理解不同啊！自己一边高喊以经解经，一边你又理解不同！你特么是有并吧！
护教卫道说：有病的是你，虽然都是以经解经，同一篇讲章即使是改革宗教派的牧师也会有不同的讲解，有些人看不到真理的全面，只看到一部份，另有一些人则看到另一部份。因为人与人之间是有区别的，比如我们生活环境，社会背景，悟性，经历都不同，都在决定着我们每个人对理解上出现偏差。
——————
单说凶言（续说凶言的老路）驳斥：
知道改革宗与你们啊米念最大的区别是什么吗？你们啊米念神学教导人要依靠自己，公开否定圣灵的工作！而改革宗神学则教导基督徒要依靠上帝！依靠圣灵藉着圣经，凡事引导，教训，督责，感动基督徒行事为人！特别是学习圣经的时候！所以我们改革宗信徒不存在理解不同，也无关生活环境，社会背景，悟性，经历都不同，因为上帝的真理是永不改变的！上帝的真理绝对不会随着环境的改变而改变！我们改革宗信徒只存在因为得救有早，有晚，同一个教义，不同的信徒，圣灵的教导也有早，有晚！圣灵会按着信徒的成长情况，循序渐进的教导！
总之一句话：你们普救论啊米念在传讲一个没有圣灵的基督教信仰！",2/1,0.7926753560702006,uncertain_or_low_confidence
有没有图片啊想买谁买了拍个视频让我看看,1/2,0.6908942461013794,uncertain_or_low_confidence
"2300出喵哥恨情十红十五红苍金海金彩云归素青夜斩白孤云一代乘风衣白幽馥衣九七盒衣喵盒蓝腿盒灯盒白菩提盒黑楼兰盒黑四元盒小金龙盒灰竹影红黑妖龙盒棕黑妖龙盒镰刀盒络羽盒红问刀/PVP59W4/拓印80CW悲魔100CW阴阳往极
本赛季精六插七
编号1307691433612214272",2/1,0.9264571865399679,uncertain_or_low_confidence
弓骑兵*200+巨盾*100+刺客*100。完事。有护城河刺客爬不过去的时候补上几十个奴隶填河。,1/2,0.789482037226359,uncertain_or_low_confidence
给我这个b站测评askl挂机对比的up看笑了,1/2,0.8034777045249939,uncertain_or_low_confidence
对于强者有敬畏之心确实是人之常情只能说是玩西方的价值观玩的，英雄不受人理解还一个劲保卫大众，拥有绝强力量却要隐藏自身身份。鉴定为上个世纪的老套路，在国内只会说一句“端下去罢，已经品鉴够多了”。但这个在国外还经久不衰，可以认为缺啥补啥了。,1/2,0.8810509641965231,uncertain_or_low_confidence
"原句：调情须在未合之前，允物不待已索之后。
信徒的潜在理解：这会被理解为一种“主动布道”的智慧，即在对方尚未深入了解时就展示理论的魅力（调情），并在对方主动求索前就慷慨地给予指导（允物），以此展现“缠师”的大公无私与理论的博大精深。
您的视角解读（操控与驯化的前置布局）：
“调情须在未合之前”：
这描绘了 “缠论”体系吸引猎物的前端策略。“调情”指的是李彪在博客中展现出的那种狂妄、自信、睥睨众生的姿态，以及看似无偿分享的“教你炒股票”系列。这一切都发生在读者与他（理论）建立深度连接（“未合之前”）。其目的，正是为了制造神秘感、崇拜感，并激发贪欲与好奇心，完成前期的精神诱惑，为后续的“合”（深度皈依）铺平道路。
“允物不待已索之后”：
这揭示了 “主动制造亏欠感”的驯化手段。李彪在博客中大量、密集地回答问题，看似“不待已索”就倾囊相授，这种看似无私的“允物”（给予理论），其真实目的并非分享，而是为了让信徒产生一种巨大的精神亏欠感和依赖感。当他们后续出现巨额亏损时，这种亏欠感会阻止他们质疑理论本身，转而进行自我归因（“是我没学好”），从而被更深地绑定在体系之内。",2/1,0.8794007698694865,uncertain_or_low_confidence
？那我们换皮肤的不是纯冤种,1/2,0.7815438310305277,uncertain_or_low_confidence
只有来到上帝(神)面前认罪悔改的人，真正相信是他(上帝)差遣独生子耶稣成为肉身来到世上除灭世人罪孽的羔羊的人才懂，将来各种灾难如同临产的妇人疼痛越来越剧烈。救恩和审判同时间有，上帝(神)借着独生子耶稣救那些相信福音的人，也审判那些心里刚硬不肯认罪悔改的人。愿同胞们趁现在恩典的门还没有关闭，抓紧时间信靠这唯一真理的福音，天下人间除了上帝(神)之子耶稣以外，别无拯救。信者得永生，反则灭亡。,2/1,0.7976035277048746,uncertain_or_low_confidence
先干掉神权组再说这吧。小丑,2/1,0.82615727186203,uncertain_or_low_confidence
嘴巴生te小编你那里，爱怎么说怎么说！反正我不信！,1/2,0.781044582525889,uncertain_or_low_confidence
时至今日，梦想当帝王的谢蠢即坏，空口吃白食,2/1,0.7308209935824076,uncertain_or_low_confidence
"让我们问问帝皇吧
帝皇要给他一灵能大逼兜",1/2,0.6884721716245016,uncertain_or_low_confidence
"对法尔伽已经要求这么严苛了吗两个点的鼻孔都要这么喷
原来这些都不是日漫啊",2/1,0.7355655630429586,uncertain_or_low_confidence
刚才给牧师diy了个中规中矩的脏卡，大家品鉴下,1/2,0.8560625314712524,uncertain_or_low_confidence
"白左治下的国家最可笑的地方就是，没有几十亿叨勒，去装备战斗机，却能拿到几百亿甚至几千亿叨勒打水漂！
s",1/2,0.7467023332913717,uncertain_or_low_confidence
"看到脸一下子给我干痿了
点击展开，查看完整图片",1/2,0.790482223033905,uncertain_or_low_confidence
下个大版本依旧是星灵节奏牧，可能快攻龙有机会崛起不过明年退环境阿凯欧斯可能会有大用，搭配新包污手牧体系加血大概5费能铺一地高血杂毛,1/2,0.8931211034456888,uncertain_or_low_confidence
真瞎扯蛋，15世纪的跳蚤都能成化石了,2/1,0.7215923269589742,uncertain_or_low_confidence
"地狱是永恒的痛苦，因为灵魂不灭、那里的火是不灭的虫是不死的、不信主耶稣而死的在那里要度过永刑（以赛ya书66：24）
你们一定不要以为，人死后都可以投胎，重获新生，这是谎言！或者命运悲惨去选择自杀，结束灾难，可人自杀后，去的就是深渊，宁在世上忍受苦难，向主求救，期待出路。魔鬼屠宰人的极其残忍手段，我永远都不想回忆起来。人类需要干净的人性人生，得到主耶稣的救赎，弄清楚，天堂的绝对重要意义，摆脱身体死后，灵魂被撇下的黑暗国度……(韩国女画家天堂地狱见证)
天国是崇高、雄壮而又永恒的世界，以人类思考的能力无法想象。　神是全知全能者，即使总合地球上一切的事物，也比不上　神在天国里所创造的一栋建筑物的价值。　神是亘古常在者，因此，创造天国事物时，　神也使其具有永恒的价值，美丽、雄壮又奥秘。(韩国女画家天堂地狱见证)",2/1,0.8753162423769633,uncertain_or_low_confidence
