annotation_id,annotator,average_prob,christianity_related,created_at,hate_speech,id,lead_time,model_votes,sampling_strategy_tag,text,updated_at,split
2209,1,0.7536956270535787,0,2026-02-13T06:01:19.880016Z,0,16319,1.639,1/2,uncertain_or_low_confidence,天主教的buff是外交，你敢转异端整个欧洲就红脸给你看,2026-02-13T06:01:19.880039Z,train
5536,1,0.842303454875946,0,2026-02-28T01:44:05.987455Z,0,16321,1.529,2/1,uncertain_or_low_confidence,头班飞机去深圳，晚班飞机回。曾经很喜欢用心拼命工作、努力生活的自己，每天都很认真的过，现在突然开始讨厌这样的生活了！！昨天朋友小聚有一对儿一块儿辞职了，去云南泸沽湖开一个修道院，免费开放给那些生活上感情上工作上受打击想不开的人们静思。心想：这活得多出落啊。我怎么那么想不开呢？,2026-02-28T01:44:05.987478Z,train
2361,1,0.8206280072530111,0,2026-02-13T10:08:27.476440Z,0,16322,1.596,1/2,uncertain_or_low_confidence,//@志远天下行:分享@福建省旅游局 @海峡旅游 @厦门市旅游局 @新坐标旅游杂志 @远方网 @摄影旅游杂志 @途牛旅游网 @旅游爸爸网 @��旅��播 @旅游圣经官方微博 @艺龙旅行网,2026-02-13T10:08:27.476462Z,train
5623,1,0.8005539973576864,1,2026-02-28T05:33:28.187229Z,0,16323,12.166,2/1,uncertain_or_low_confidence,"古代那些传教士，自己贴钱都要去传教，比如明末清朝那些耶稣会，自己建修会，自己也出钱，还自己让自己听教皇指挥
儒家？有几个免费教人子弟识字的？
道士？道士辩经的平均能力可能不如民间跳大神的",2026-02-28T05:33:28.187246Z,train
5702,1,0.6998680233955383,0,2026-02-28T05:39:17.003632Z,0,16324,3.665,2/1,uncertain_or_low_confidence,我记得演清和的也走了[泪][泪][泪]上帝把很可爱的他们都带走了 安钧璨走的时候我也哭了好久,2026-02-28T05:39:17.003650Z,train
4003,1,0.7871609926223755,0,2026-02-18T04:28:08.912437Z,0,16325,1.669,1/2,uncertain_or_low_confidence,KTV很喜欢点的一首歌啊 上帝想听歌了所以叫走了Whitney//@爱琳hsu_Aileen: [伤心][蜡烛] //@孙小蕾Sunny: [蜡烛][蜡烛][蜡烛],2026-02-18T04:28:08.912462Z,train
5540,1,0.9333191911379496,0,2026-02-28T01:46:07.496039Z,0,16326,37.357,1/2,uncertain_or_low_confidence,超值！[威武]//@黄浩俊Howard:倾情打造 [哈哈][哈哈][哈哈] //@宁静致远_峰:[爱你][good]//@酒吧圣经--大鹏:[威武][嘻嘻] //@麦田捕捕:所有的情意，尽蕴其中！@黄浩俊Howard @宁静致远_峰 @挥着翅膀的小菜鸟 @天痕XL,2026-02-28T01:46:07.496053Z,train
820,1,0.8381590445836385,0,2026-02-02T12:57:53.651241Z,0,16329,1.753,1/2,uncertain_or_low_confidence,[哈哈] 自己上特写了[赞]//@不怕猫猫的鱼:哇，这张好诱惑啊[花心]！今天主持辛苦了！,2026-02-02T12:57:53.651260Z,train
1168,1,0.8664619525273641,0,2026-02-05T14:01:18.509754Z,0,16330,2.217,1/2,uncertain_or_low_confidence,【神器！防臭屁的内裤】屁多的人的福音。英国公司推出的这款新内裤，能过滤屁的臭味。它利用化学武器技术设计，可以过滤比普通屁味强200倍的臭气。赶紧来中国买吧，果断好评+点赞。,2026-02-05T14:01:18.509770Z,val
734,1,0.8923537929852804,0,2026-02-02T12:52:31.422196Z,0,16331,1.534,1/2,uncertain_or_low_confidence,全球最适合女性旅行的六大度假天堂：1．巴黎，浪漫的代名词；2． 拉斯维加斯，发生什么都有可能；3．里约热内卢，上帝花了六天时间创造世界，第七天创造了里约热内卢；4．罗马，爱之城；5．西西里岛，金色沙滩、蓝色海洋谁能抵挡？ 6．巴厘岛，到这里，要小心步行，以免不小心踩碎遍地破碎的心,2026-02-02T12:52:31.422218Z,train
574,1,0.8603074153264364,0,2026-02-02T12:34:22.430278Z,0,16332,1.935,1/2,uncertain_or_low_confidence,#逸景中国#涠洲岛：位于广西壮族自治区北海市南方北部湾海域的海岛，是中国最大、地质年龄最年轻的火山岛。同时涠洲岛是中国最美的海岛之一，吸引各地游客前来游玩。该岛拥有众多名胜风景区，亦有代表涠洲岛的天主教堂，客家风情亦十分深厚。这特产丰富的海岛将让你流连忘返，回味无穷。,2026-02-02T12:34:22.430307Z,train
652,1,0.9483336806297302,0,2026-02-02T12:46:12.227658Z,0,16333,1.551,2/1,uncertain_or_low_confidence,这神父像炸鸡叔,2026-02-02T12:46:12.227679Z,train
609,1,0.7056387066841125,0,2026-02-02T12:40:12.537794Z,0,16334,1.611,1/2,uncertain_or_low_confidence,🚨川普的新闻发言人在回复记者关于加拿大可能会切断电力供应以回应川普关税的提问时，一语惊人  她说：他们想让你慌乱，但是川普总统想你记住，耶稣也生活在没有电的情况下，但是他过的很好。  -太惊人了，比啥都劲爆 ​​​,2026-02-02T12:40:12.537817Z,train
1198,1,0.7964407801628113,0,2026-02-05T14:02:37.650162Z,0,16336,2.708,1/2,uncertain_or_low_confidence,//@乐盼读书会 这是圣经启示，否则我们容易把上帝的国度抽象化、神秘化、情绪化。土地是上帝国度的必要因素。圣经一开始就说“起初，上帝创造天地”，上帝是天地万有创造者，他是全地大君王。耶稣教导我们祈求“愿你的旨意行在地上”，最终历史的成全就是“新天新地”，“上帝的帐幕在人间”！,2026-02-05T14:02:37.650179Z,train
632,1,0.8985557953516642,0,2026-02-02T12:41:25.368038Z,0,16337,1.605,1/2,uncertain_or_low_confidence,【家教】梦鸽说：我儿子是忠厚仗义的纯净孩子，在我眼里他永远是闪光的，无论是在歌友会上还是审判台上。我当时问过儿子，他说只是玩玩而已，给了钱。儿子没错，错的是社会环境，上海法官那么优秀，还失足了。我的儿子会有一个美好的人生。看到这无耻的言论，我只想说：上海法官都处理了，何况你儿子！,2026-02-02T12:41:25.368062Z,train
4329,1,0.7313254674275717,0,2026-02-18T11:13:10.810310Z,0,16338,2.788,1/2,uncertain_or_low_confidence,只有一个是天主教堂,2026-02-18T11:13:10.810331Z,train
3493,1,0.8714680473009745,0,2026-02-15T13:09:01.440597Z,0,16339,3.714,1/2,uncertain_or_low_confidence,#欧洲自由行#ANNECY是一座位于法国东南部阿尔卑斯山脉区的小城，有着优美的田园和自然风光，还有保存完好中世纪古城，这座养在深闺的小城游人罕至，宁静闲适。下午坐了游船，先领略了一番她的自然魅力[馋嘴] http://t.cn/zQ5qZ7A,2026-02-15T13:09:01.440616Z,train
5695,1,0.8214232126871744,0,2026-02-28T05:38:55.846439Z,0,16340,4.48,1/2,uncertain_or_low_confidence,#以色列新浪行# 圣经上有许多故事都发生在以色列，许多圣地即将呈现，带着虔诚的心去探寻吧......... @以色列旅游局 @新浪旅游,2026-02-28T05:38:55.846458Z,train
766,1,0.7116169333457947,1,2026-02-02T12:54:27.264211Z,0,16342,3.588,1/2,uncertain_or_low_confidence,谁如果是上帝，都造不出一个更好的世界来、所以我们有什么好质问的！,2026-02-02T12:54:27.264227Z,train
4453,1,0.810265322526296,0,2026-02-18T12:30:12.410342Z,0,16344,2.07,1/2,uncertain_or_low_confidence,新娘在陪同下从房间来到仪式现场，牧师和新郎已划着一艘独木舟等待着新娘的到来。仪式包括1个牧师，3名歌手，5名舞蹈家（男或女），新郎新娘将穿传统白色纱笼参加仪式，牧师宣读刻在塔帕树皮上的结婚证书。这将是一个毕生难忘的时刻。歌曲、音乐、舞蹈伴随着婚礼在这个美妙的时刻。@大溪地酒店集团,2026-02-18T12:30:12.410379Z,train
4419,1,0.851196805636088,0,2026-02-18T12:28:32.052585Z,0,16345,1.287,1/2,uncertain_or_low_confidence,"有理. 感恩您的分享!  //@岚�焘:耶稣说：“我的心柔和谦卑，凡到我这里来的，我要使他得安息；清心的人有福了，他们必得见神。”心中有神，便得超越。 // @光照大地 :包容心, 智慧心, 慈悲心.  // @Android移动开发 :是成是败看坚持",2026-02-18T12:28:32.052613Z,train
5456,1,0.6887300411860148,0,2026-02-26T02:30:20.719720Z,0,16349,2.66,1/2,uncertain_or_low_confidence,//@体验营销传教士:回复  @牍芭黑 :有客户群体，有政策支持，不井喷都难！ // @牍芭黑 :明年的流量会井喷否？ // @体验营销传教士 :2012年为数据流量元年,2026-02-26T02:30:20.719747Z,train
4276,1,0.7278939088185629,0,2026-02-18T11:08:44.850409Z,0,16350,2.593,1/2,uncertain_or_low_confidence,我以为，宗教、道德、法律是人类建立社会秩序并依次递减的三个重要组成部分，法律只是秩序的底线。只有法律保障而没有道德和宗教作为支撑的自由，不会有真正的自由。假如美国和德国如果没有了新教，所谓自由也就荡然无存。真的自由必须建立在心灵秩序基础上。//@苏三-历史: //@仰树:,2026-02-18T11:08:44.850431Z,train
4106,1,0.8694037397702535,0,2026-02-18T06:01:28.001338Z,0,16352,1.438,1/2,uncertain_or_low_confidence,科兹沃尔兹是英国人最爱的田园乡村。在英国人眼中，科兹沃尔兹的地位颇高，因为它代表了英格兰乡村生活的最高水准，从最南端的巴斯到最北端的奇平卡姆登，汇聚着许多非常精彩的世界文化遗产，几十个保存完好、风格各异的中世纪乡村和集市，以及大量保存完好的领主庄园。巴塔哥摄于2011年。（十三）,2026-02-18T06:01:28.001358Z,train
5679,1,0.8418818712234497,1,2026-02-28T05:38:01.676256Z,1,16355,6.516,2/1,uncertain_or_low_confidence,能不能直接锤米哈游在面向大众的产品内，夹带私货传播西方基督教，宣扬封建迷信？毕竟我记得法律限制传教行为只允许在宗教场所内。,2026-02-28T05:38:01.676274Z,train
4442,1,0.8120859265327454,0,2026-02-18T12:29:23.426305Z,0,16356,1.243,2/1,uncertain_or_low_confidence,金胤和商业模式观察：以色列的某公司，生产制造气泡水的家用小机器和糖浆，用户将装好水的瓶子放在机器口充入压缩二氧化碳气，置入糖浆，就做出与可口可乐一样的饮料，瓶子可反复使用，很环保，2010年纳斯达克上市。曾在广告上讲可乐公司很浪费瓶子，可乐很生气，起诉它，让该公司更火了。,2026-02-18T12:29:23.426323Z,train
3525,1,0.8076844612757365,0,2026-02-15T13:21:48.230844Z,0,16358,2.533,1/2,uncertain_or_low_confidence,修女战真的太折磨了，最后我也是完全凭运气过的三阶段,2026-02-15T13:21:48.230867Z,train
3344,1,0.7741689880688986,1,2026-02-15T12:41:06.966673Z,0,16359,3.283,1/2,uncertain_or_low_confidence,"什么是真正的信仰？
什么样的人才能得救？
神到底是怎样的一位神？
主耶稣基督为什么要为他的儿女而死？
这是今日应当思考的四个问题！也是一切的立根之本。",2026-02-15T12:41:06.966688Z,train
5542,1,0.9081883231798809,0,2026-02-28T01:47:26.960458Z,0,16360,75.008,1/2,uncertain_or_low_confidence,//@德国印象网:传统特色服饰装扮出神气的骑士和甜美的乡村姑娘，小孩子在热闹的花车游行队伍里欢叫奔跑。马车得得儿在古堡中行进，旁边的中世纪集市上，人们品尝着当地酿造的葡萄酒，购买各种精致的玩意儿――夏日的周末，德国有无数这样的节庆在大大小小的村庄和镇子里举行。如果你此时恰好路过德,2026-02-28T01:47:26.960480Z,train
2191,1,0.9048161506652832,0,2026-02-13T05:58:34.672945Z,0,16362,6.537,1/2,uncertain_or_low_confidence,@曹小宇 我还有在英国买的相纸没用完 这个是福音啊[偷笑],2026-02-13T05:58:34.672959Z,train
4144,1,0.8754028677940369,0,2026-02-18T06:05:32.017347Z,0,16363,1.218,1/2,uncertain_or_low_confidence,#色界#有着“上帝的等待室”、“美洲的首都”美誉的迈阿密是一个神奇的地方，在那里你可以一年四季都享受怡人的气候，观赏迷人的海洋。在这个城市里，每个人都会找到适合自己的生活节奏，不管是享受夕阳的浪漫，在美丽的海滨长廊散步，还是想尝试令人兴奋的夜生活。,2026-02-18T06:05:32.017373Z,train
3433,1,0.8274888793627421,0,2026-02-15T12:57:47.905721Z,0,16364,3.647,1/2,uncertain_or_low_confidence,【新西兰】克赖斯特彻奇市，也叫基督城，它是新西兰南岛最大的城市。基督城，经常被描绘为英国之外最具有英国情调的城市。沿着雅芳河（Avon River）漫步，很惬意！傍晚，漫步在基督城，此时光影效果极佳，正是悠闲拍照的好时光。,2026-02-15T12:57:47.905740Z,train
2549,1,0.7579089403152466,0,2026-02-13T13:20:19.366291Z,0,16365,3.738,2/1,uncertain_or_low_confidence,大家将的到底是阿拉伯人还是伊斯兰世界？如果是阿拉伯人的衰落早在近代之前就已经衰落，第一次十字军能成功可离不开这群虫豸？,2026-02-13T13:20:19.366321Z,train
5366,1,0.7838022907574972,0,2026-02-26T02:00:04.726027Z,0,16366,3.821,2/1,uncertain_or_low_confidence,家长一定要培养孩子的野外生存能力。//@国际自驾游赵杰: //@谭暑�:要么教会孩子游泳，要么把孩子关起来。学校选择关，家长该选择什么？,2026-02-26T02:00:04.726040Z,train
3481,1,0.8581569790840149,0,2026-02-15T13:06:30.193714Z,0,16367,2.971,1/2,uncertain_or_low_confidence,#每日了得#35岁的英国发明家Edward China制作了一个与众不同的沙发，它可以在公路上行驶，最高速达到140公里/小时。这部沙发的制作过程历时6周时间，花费590美元。目前它已经被吉尼斯收录为世界上跑得最快的家具。这是沙发宅男们的福音啊！,2026-02-15T13:06:30.193753Z,train
671,1,0.8461936116218567,0,2026-02-02T12:47:06.313375Z,0,16369,1.526,1/2,uncertain_or_low_confidence,陶伯河上的罗滕堡，浪漫之路上的重要一站，最环保的小镇，中世纪文化保存甚好。今天的旅程颇多不顺，首先中午提车意外颇多，其次德国的高速公路居然堵到25公里长龙，一动不动。不过黄昏到达这个童话般小镇，正是它最美的时刻。,2026-02-02T12:47:06.313395Z,train
4432,1,0.8276059627532959,0,2026-02-18T12:29:02.480800Z,0,16370,1.455,2/1,uncertain_or_low_confidence,"鸡哥没打过奥皇，可能是在打匈牙利的时候奥皇也在打匈牙利，理由就是联统，两边一起把地占完了，结果鸡哥还没停战匈牙利先被联统了，导致奥斯曼直接和奥皇打起来了，结果就是被十字军肘飞了
我玩得鸡哥，现在这个档就是这样，不过我好歹搞了个白和平",2026-02-18T12:29:02.480825Z,train
3520,1,0.7776648203531901,0,2026-02-15T13:12:51.444400Z,0,16371,4.715,2/1,uncertain_or_low_confidence,上帝造物时，把人身上大部分器官都造得成双成对的，眼睛啊，耳朵啊，鼻孔啊，嘴唇啊，锁骨啊，那什么啊，那什么啊，那什么啊，脚啊，手啊，但是有一样东西很奇怪，长长的，软软的，有时垂着甩来甩去，兴奋时又会竖起来，有些人有，有些人没有。对，你答对了，就是尾巴，以前的人有，现在的人没有。,2026-02-15T13:12:51.444415Z,train
4390,1,0.839638332525889,0,2026-02-18T11:18:34.867869Z,0,16373,2.494,1/2,uncertain_or_low_confidence,好妈妈圣经//@平野孤�:转发微博,2026-02-18T11:18:34.867889Z,val
550,1,0.7722781697909037,0,2026-02-02T12:19:49.659549Z,0,16377,2.015,1/2,uncertain_or_low_confidence,马克 //@潘大顺儿:福音来了[泪],2026-02-02T12:19:49.659564Z,train
2355,1,0.8952335516611735,0,2026-02-13T10:08:15.468974Z,0,16378,1.676,1/2,uncertain_or_low_confidence,吃货福音[得意地笑]：缅甸旅游逐渐开发，你是否也注意到缅甸自成体系的东南亚美食风味呢。特殊的辛咸风味，一整套原材料，新鲜又不乏美味[bm赞]。我们盘点了一些去缅甸一定要吃的美食，吃货们不要错过啊[bm可爱],2026-02-13T10:08:15.468988Z,train
707,1,0.7831404606501261,0,2026-02-02T12:50:05.124610Z,0,16379,2.564,2/1,uncertain_or_low_confidence,#舌尖上的以色列#甜品是戒不掉的毒，每一口下去都带着满足和担心，终于满足感战胜担心，一小块而已，但已然停不下口@以色列驻华使馆 我有多爱以色列的甜品啊[馋嘴][馋嘴],2026-02-02T12:50:05.124630Z,train
4263,1,0.7064947287241617,0,2026-02-18T11:08:00.158719Z,0,16381,1.459,1/2,uncertain_or_low_confidence,那是因为安拉和上帝都干不过共产主义,2026-02-18T11:08:00.158736Z,train
2197,1,0.7800898551940918,0,2026-02-13T05:59:05.285425Z,0,16382,2.925,2/1,uncertain_or_low_confidence,小勃成立的普鲁士政体应该是锁宗教，转天主就没有军事化。想天主军事化得条顿开。不过军事化容量太逆天，一般也不用。,2026-02-13T05:59:05.285445Z,val
599,1,0.7237397034962972,1,2026-02-02T12:36:05.909147Z,1,16384,1.927,2/1,uncertain_or_low_confidence,圣水！大蒜！十字架！！斩了你！！//@杨旭emo：110,2026-02-02T12:36:05.909168Z,train
1227,1,0.80852742989858,0,2026-02-05T14:17:12.802372Z,0,16385,3.037,1/2,uncertain_or_low_confidence,【以色列酒店推新举措 欢迎中国游客入住】德安酒店集团(Dan Hotels Israel)，作为以色列领先的奢华酒店集团，为了迎接更多中国游客的入住，推出了一系列特别措施来加强市场宣传和服务质量。@以色列旅游局 http://t.cn/zWS7LyP,2026-02-05T14:17:12.802396Z,train
2426,1,0.8079567551612854,0,2026-02-13T10:26:56.075688Z,0,16386,4.605,2/1,uncertain_or_low_confidence,"还没练到，但我感觉挺强
接红点、开矿都快，而且弥补了大主教最缺乏的aoe
壳子的话小规模用到作用微乎其微，大规模用到无力回天，单纯对大主教而言是纯纯的鸡肋",2026-02-13T10:26:56.075701Z,train
5541,1,0.9543045361836752,1,2026-02-28T01:46:11.794157Z,0,16388,4.137,1/2,uncertain_or_low_confidence,#聚点趣闻# 波兰在守夜纪念教皇约翰保罗二世去世两周年。业余摄影师格热戈日拍摄的篝火显现出类似约翰保罗二世的剪影，数码图片的时间21.37:30 ，正与教皇去世的时间相吻合。,2026-02-28T01:46:11.794176Z,train
696,1,0.8359273274739584,0,2026-02-02T12:49:32.108933Z,0,16389,3.342,2/1,uncertain_or_low_confidence,很郁闷昨天11点半搞忘了抢西部航口飞三亚的特价机票，下个星期一定记到起。全部加起来才300多好划算哟，携程上全是1300的~，下周我啥子都不做都要把这个机票抢到，希望要放那个时段的特价票~上帝保佑呀！@西部航空有限责任公司,2026-02-02T12:49:32.108964Z,train
4021,1,0.8598480224609375,0,2026-02-18T04:28:42.362586Z,0,16391,2.684,2/1,uncertain_or_low_confidence,"现在打到了教区，准备去下层
其实我主要想说的是我第一个巴骑就给我爆了巴刺（）
😆😆😆",2026-02-18T04:28:42.362609Z,train
3376,1,0.8206200202306112,0,2026-02-15T12:43:57.451612Z,0,16394,1.648,2/1,uncertain_or_low_confidence,#宝马德国之旅#来张新上任的教皇正面照[害羞],2026-02-15T12:43:57.451632Z,train
5694,1,0.6518203814824423,0,2026-02-28T05:38:47.706120Z,0,16396,3.316,2/1,uncertain_or_low_confidence,好了，现在又到了，谁隐身谁犯罪谁的打法不团队的环节了，直接来审判吧，有一说一，打野和辅助是真不是人，看片这还能有人要的，我真觉得离谱,2026-02-28T05:38:50.034574Z,train
3184,1,0.9246069192886353,1,2026-02-15T12:26:29.376191Z,0,16399,4.838,2/1,uncertain_or_low_confidence,橄榄山上有很多犹太人的坟墓，他们期待着能在末世复活，不过我想他们中大部分人在复活后会感到失望的。沿着让犹太人悲伤的橄榄山往下走，就到了让基督徒悲伤的地方――客西马尼花园，耶稣在他被钉十字架的前一夜就在这里度过也在这里被捕。在角落里有一处小小的石头雕刻，正描绘了耶稣痛苦祷告的情形。,2026-02-15T12:26:29.376249Z,train
5320,1,0.7826664447784424,0,2026-02-25T12:51:57.782348Z,0,16400,5.154,1/2,uncertain_or_low_confidence,哇噻！真羡慕您啊。每次都能看到如此美景啊。每日早晨都有三五成群的老人从教堂里有说有笑的走出来。我想从他们的笑脸上我仿佛读出了这一世沧桑巨变和日新月异[呵呵] //@乐_芙_球:有幸在#圣弥厄尔天主教堂#旁生活了二十年，每年圣诞夜都远望里面的灯光。,2026-02-25T12:51:57.782365Z,train
3117,1,0.9058035612106324,0,2026-02-15T04:29:38.807362Z,0,16401,2.042,1/2,uncertain_or_low_confidence,#环球随手拍# #南极# 地球最南端的城市，世界的尽头。上帝在安排大陆边缘勾画到乌斯怀亚的时候，一定心情很好。乌斯怀亚依山靠海，夏天的时候，山顶白雪笼罩，地面花团锦簇，别致、美丽、安静。,2026-02-15T04:29:38.807381Z,train
2409,1,0.8682644565900167,0,2026-02-13T10:18:44.493617Z,0,16402,1.21,2/1,uncertain_or_low_confidence,快递！上海来的！不要拆我就知道是我亲家@留美坐家 寄来的火腿！这位也是我深挖洞广积粮教派的，近来正疯狂囤积火腿！,2026-02-13T10:18:44.493636Z,val
3163,1,0.7857353091239929,0,2026-02-15T12:12:27.803329Z,0,16403,1.719,1/2,uncertain_or_low_confidence,【米兰大教堂】意大利著名的天主教堂，又称“杜莫主教堂”，位于意大利米兰市，是世界五大教堂之一，规模居世界第二。米兰位于阿尔卑斯山南麓奥隆那河畔，是一座历史悠久的古老名城，是意大利的第二大城市。,2026-02-15T12:12:27.803353Z,train
5671,1,0.6871413588523865,1,2026-02-28T05:37:32.722199Z,0,16406,3.237,1/2,uncertain_or_low_confidence,"一个朋友说，对明天担心会带走今天的喜悦,但它不能减轻明天的重担,反而耗尽了今天的精力.不要让无数的“万一”导致你不能夜眠日食,主耶稣说：“不要为明天忧虑,因为明天自有明天的忧虑,一天的难处一天当就够了.”@不二小姐yqw @叶江海- @追求简单的幸福生活 @wang�坤",2026-02-28T05:37:32.722225Z,train
3275,1,0.9003923137982687,0,2026-02-15T12:37:20.813831Z,0,16407,1.51,1/2,uncertain_or_low_confidence,#戚薇先天女特工圣体#这个角色她演得太到位了，简直太有魅力,2026-02-15T12:37:20.813844Z,train
363,1,0.9208091100056968,0,2026-02-02T11:47:12.087942Z,0,16408,2.099,1/2,uncertain_or_low_confidence,今天是文艺复兴之旅，看过教堂，逛了美术馆，躺过广场，站在桥上等日落。追着托斯卡纳金色的阳光走，当天空从橘色到粉色到红色再到紫色，路灯亮起，教堂钟声再度敲响，像是中世纪之音。翡冷翠之夜，降临了。,2026-02-02T11:47:12.087967Z,train
2539,1,0.8152060111363729,0,2026-02-13T13:19:25.206271Z,0,16409,8.296,1/2,uncertain_or_low_confidence,印度大师说：无论你遇见谁，都不是无缘无故的。这意味，没有人是因为偶然进入我们的生命。每个在我们周围，和我们有互动的人，都代表一些事。也许要教会我们什么，也许要协助我们改善眼前的一个情况。所以，生命中出现的每一个人，都值得珍惜。,2026-02-13T13:19:25.206291Z,val
3220,1,0.7299350698788961,0,2026-02-15T12:32:16.644027Z,0,16411,2.087,1/2,uncertain_or_low_confidence,"刚看完@Web-歪脖 的一篇游记《不一样的日本旅游圣经--歪脖的东京深度游攻略提示全书(独家)》，真是心驰神往,我也要去旅游！童鞋们快来围观！http://t.cn/zYJeMZR",2026-02-15T12:32:16.644045Z,val
5469,1,0.8008195559183756,0,2026-02-26T02:47:13.497466Z,0,16412,2.536,1/2,uncertain_or_low_confidence,【海曼岛】位于昆士兰圣灵群岛的北部，为大堡礁的一部分，在海曼岛，不仅可以欣赏热带海洋和大堡礁迷人的风光，也能感受静谧优雅的休闲生活方式。小岛虽小，但是却不乏味，可享受独处的时刻，不仅有数英里长的步行道，还有可观热带鱼和珊瑚的礁石。,2026-02-26T02:47:13.497495Z,train
5654,1,0.7322894732157389,0,2026-02-28T05:36:17.907477Z,0,16413,2.874,1/2,uncertain_or_low_confidence,//@郄建军George:谷味香，地图强。 //@Google谷歌爱好者:很显然，这是Google防御性质的收购，Waze众包地图对Google Maps来说是达摩克利斯头上的剑。另外，Google也一直喜欢以色列人才，既保江山又得人才，何乐不为呢？,2026-02-28T05:36:17.907500Z,val
841,1,0.8416115244229635,0,2026-02-02T12:59:05.819886Z,0,16415,8.437,1/2,uncertain_or_low_confidence,上帝最多情，巧克力最有爱！@天涯一飘 @呵呵哈哈的小草 @我叫东方暖,2026-02-02T12:59:05.819900Z,train
3484,1,0.7431376973787943,0,2026-02-15T13:06:44.251061Z,0,16416,7.418,1/2,uncertain_or_low_confidence,第22天- 以上帝的眼光看自己 「上帝视你为冠军。你或许不这样看自己，但这一点也不影响上帝对你的看法,2026-02-15T13:06:44.251082Z,train
3375,1,0.906362235546112,0,2026-02-15T12:43:55.564312Z,0,16417,1.951,2/1,uncertain_or_low_confidence,//@金利的微博:我质疑全中国的法院和检察院！//@诗人刀哥://@赵晓:即便纳粹和日本军官，也得到了文明的审判。我个人极不赞同薄的作法，但强烈主张应公开、公平、公正地审判薄熙来！今天已经是21世纪了，何时宪政（司法独立）之公义的阳光能够临到不分身份贵贱的每一个中国人！,2026-02-15T12:43:55.564338Z,train
5544,1,0.8730454047520956,0,2026-02-28T01:47:44.714023Z,0,16418,14.27,1/2,uncertain_or_low_confidence,科兹沃尔兹是英国人最爱的田园乡村。在英国人眼中，科兹沃尔兹的地位颇高，因为它代表了英格兰乡村生活的最高水准，从最南端的巴斯到最北端的奇平卡姆登，汇聚着许多非常精彩的世界文化遗产，几十个保存完好、风格各异的中世纪乡村和集市，以及大量保存完好的领主庄园。巴塔哥摄于2011年。（五）,2026-02-28T01:47:44.714039Z,train
804,1,0.8350829680760702,0,2026-02-02T12:56:56.707694Z,0,16421,2.561,2/1,uncertain_or_low_confidence,其实这个任务是修道院dlc的最大陷阱，一是匮日丰食不需要交小龙虾也能完成，不影响与人为善的成就也不影响剧情推进。二是想单独做小龙虾成就，也不需要一直捡触发扣血，可以从包里丢出来重复捡,2026-02-02T12:56:56.707707Z,train
5454,1,0.95589941740036,0,2026-02-26T02:30:16.016217Z,0,16423,1.936,1/2,uncertain_or_low_confidence,大家必须开动脑筋，在华艺平台上施展自己的魅力！//@杜子建:土匪真给力，谢谢你！//@土匪尚扬: 作为黄埔8期学员，一句话回答所有朋友我的获益：华艺，教会和启发了我“可自生长的模式化的系统思维”。,2026-02-26T02:30:16.016242Z,train
2397,1,0.8780568242073059,0,2026-02-13T10:18:18.378868Z,0,16425,1.444,2/1,uncertain_or_low_confidence,平野美宇队内出场数第一胜率第一 一天不来木下要倒闭吗打个名古屋还想啃老啊😅//@Sily_洛忆:主教练亲女儿谁比得了，打不打不是人家一句话的事儿[允悲]//@繁星点点hina:胡闹呢？？平野早出局了，为什么不回来打比赛？？？美和昨天刚打完,2026-02-13T10:18:18.378886Z,train
2198,1,0.7477218906084696,0,2026-02-13T05:59:09.578679Z,0,16426,4.145,1/2,uncertain_or_low_confidence,第一话是在异世界神父和女恶魔吵架，两人共度一晚和好,2026-02-13T05:59:09.578702Z,train
3514,1,0.7345999479293823,1,2026-02-15T13:12:05.576523Z,0,16427,12.169,2/1,uncertain_or_low_confidence,"良友圣经学院的广播，我已经多年不听了。据安娜姐反应：现在已经是沦为异端的教会。
也有可能，毕竟，当年就不是正统改革宗教会。现在，这样：你们就人手一本《基督教要义》就行。真正正统教义。基督将来以信心原则和纯正教义审判死者和活者。你如果连正统教义是什么都不知道，你的信仰就是迷信。",2026-02-15T13:12:05.576539Z,train
5452,1,0.8989368279774984,0,2026-02-26T02:30:12.168646Z,0,16431,2.924,1/2,uncertain_or_low_confidence,#欧洲行#离开浪漫的巴黎，到罗马来许个愿吧~ 【许愿池】是意大利罗马市内最大的喷泉，电影《罗马假日》风靡全球后更成为罗马最著名的喷泉。它是罗马最后一件巴洛克杰作，由教皇克里门七世命Nicola Solvi设计建造，共花了三十年才完成。,2026-02-26T02:30:12.168667Z,train
3512,1,0.8096558252970377,0,2026-02-15T13:11:49.282806Z,0,16432,6.22,2/1,uncertain_or_low_confidence,谢月御姐送冰，谢上帝派御姐明月于我们，谢路人甲丢钱,2026-02-15T13:11:49.282826Z,train
4087,1,0.7542981108029684,0,2026-02-18T05:33:17.021286Z,0,16433,1.784,1/2,uncertain_or_low_confidence,感谢俄罗斯糟糕的场地，真的是运气来了挡也挡不住啊//@俄语俄罗斯 : 有人说她的夺冠更多的是运气。可是，如果真的没有实力，没有准备，即使所有的人摔倒，你也站不到决赛的赛场上。人生如竞赛，上帝其实非常公平，给每个人都给了足够多的机遇，关键是，当机遇降临的时候，你是不是站在那里。,2026-02-18T05:33:17.021306Z,train
