cluster_id,text
9,"Look, the good bishop said nothing that contravenes the Creed or the Catholic faith.  He just provides us with other ways of internalizing the ""truth"" of what we belief as followers of Christ (first) and participants in Catholic theology (second). As many have said, his is a mature faith that is not rigid and not afraid of ""interrogatives,"" as Pope Francis has himself stated--would you like the direct quote or do you find the Roman pontiff to be heretical too? You'll have to bear with me, I tend to forget how many trads out there think they are more Catholic than the pope!"
10,Come on. We all know that they REALLY aren't Catholics!!!
10,Catholics ARE christian.
10,Catholics are big on that sort of stuff.
10,Well...if that's true - why do they continue to attempt to portray themselves as Catholic?
10,"I do agree with you Anon, we are all Catholics. It would be better to look at the group as a whole."
10,"It sure is to many Catholics, too!"
10,"Catholicism is different than other religions - however if you're a modernist, you might not think this."
10,"Define ""Catholic""."
10,Why would Catholics want/need to be distinguished?
10,So you're worried about Catholics?
10,"If you don't think there are left and right Catholics, then you probably haven't been paying attention."
10,The real catholics are.
10,This from the man who regularly asks why those who disagree with him are actually Catholics.
10,"""Some"" Catholics seem not to care, I would suggest."
10,"You appear to be relatively new here.  We do not tell fellow Catholics they should go elsewhere.  We are, ALL of us, the Body of Christ."
10,Or many remain Catholic out of tradition and not conviction.
10,"Wow.  A Catholicism whose members don't care what Popes and bishops say and do.  Could ""today's Catholics"" be more self-contradictory, more non-Catholic?  That's the culture at NCR, I agree."
10,So are conservative catholics now ecumenical?
10,"Papist Catholics, no doubt."
10,the new catholic church?
10,"""Church going"" Catholics, I take it?  They belong to the group which is so liked by certain hierarchs as far as I see it."
10,"Did you miss the part about freedom of religion?  Catholics can continue with whatever beliefs they like as long as they don't try to impose them on society. There is secular and there is religion, both exist for a reason.

""..anyone is potentially welcome – provided they commit to the ideas and the norms that flow from them: freedom of speech and religion, property rights, the equality of individuals before the law"""
10,"Consider the source, News.  The folks you call a Catholic ""entity"" are basically liberal apostates....they exist only to subvert the Catholic Church.   Their theological agenda is their political agenda:  secularlism....liberalism....socialism....Marxism.

They are a cancer and parasites.  They are the fungus among us.  That is why loyal Catholics want them out of the Catholic Church -- smaller IS more beautiful if it means excising warts, gangrene, and puss."
10,"Fortunately, the bishop to whom you refer does not own the use of the word ""Catholic."""
10,"Indeed.  Perhaps it would be better for them to follow the lead of the US Church, which is not seeing large numbers of Catholics leaving to become ""nones."""
10,"That's good, because there is a whole subset of Catholics who are perfectly fine with this.  Franco in Spain would be one example."
10,"It is a sad state of affairs that, truth be told, most traditionalist Catholics are far more comfortable with authoritarian, even autocratic, rulers - so long as they create a Christianist society - more than  they are with democratically elected leaders."
10,"Keep tuned MJ for THEMIDDLECLASSALLIANCE.COM and the CatholicCaucus.

Finally, an organization defending Catholics."
10,You mean they may be Catholic?
10,"Sorry, I've lost the thread here. You claiming to be included as ""catholic"" (as per Creed) versus ""Catholic""?"
10,"How would you have any idea what is Catholic? You left, remember?"
10,"In other words I called it correctly. These Catholics -- and yes, they are Catholics -- disagree with YOU. And you read out of the Church those who do not fit into your version of what a Catholic should be."
10,REAL Catholics? We are all different. Are you the Catholic police?
10,Says the FORMER Catholic.
10,"""Catholics can't depend on their ""church"" for direction but rather follow Jesus and look at what Jesus would do."" 

Laughable.  So-called non-traditional Catholics --- there used to be only one kind: Catholics --- don't really care what Jesus would do.  They follow John Lennon:  ""All you need is love.""  Lennon's notion of what love dictates is further detailed in ""Imagine"" --- ah, yes, a hymn to Roman Catholicism."
10,"This is a change in the thinking of the Church.  There has been a tremendous shift in our Catholic attitude towards those who are not catholic. Now the goal is to engage, share our faith, and evangelize.  In the past the discipline was very strict with clear boundaries where our interaction with non-Catholics was limited."
10,"Your posting reads like a Donald Trump tweet!  You glorify your own narrow version of Catholic tradition, which is to say your own self.  You have yet to learn that earthbound Holy Mother Church is a lot bigger than YOU are.  You're not fooling anyone!"
10,"And that onslaught has been successful.  You may not know anyone who was raised by a devoted traditional catholic, only to put their salvation in doubt by leaving the church and becoming a ""none"" but it happens.   This only happens because of the attacks on the church, never by the actions of True Catholics or the Holy Spirit Infused Men who run the church."
10,"We define ourselves simply as Catholics, everything else is just gravey."
10,"Eh, incase you didn't notice, Max, 90% of Catholics didn't get a choice about being a Catholic. The decision was taken for them."
10,I'm not a Catholic. But flippantly maligning a commenter and a perceived Catholic church affiliation does not fit in this Civil Beat conversation.
10,"Actually, there are very many real Catholics who do both."
10,"""Traditional"" Catholicism IS authoritarian!"
10,"And to some very desperate right wing Catholics, that is what they call ""orthodoxy."""
10,"Yes, that's because we're Catholic."
10,That makes it- NOT CATHOLIC
10,"Catholics in this country were, for a long time, outsiders.  Now they have fairly well assimilated and are occasionally allowed to sit at the cool kids' table.  And then, interestingly, the first thing they do on a site like this is sneer at the new outsiders, the snake-handling, poison-drinking, toothless, inbred evangelicals.  Well, it's a tough job but someone has got to do it."
10,No one is forced to become a Catholic or remain in the Church if they have such a low opinion of it.
10,"Tri...Let's stipulate that disagreements over Chaput vs Cupich or One Tobin vs The Other Tobin or Trump vs Clinton or Affordable Care Act vs An alterntative or Contraception vs. NFP or Maureen Fiedler vs Raymond Burke or the Reporter vs the Register do NOT constitute ""SCHISMS""------any more than Winter vs Summer or JP II vs Charles Curran constituted schisms. 

It's about time we Catholics, on the Right and on the Left, trust each other to discern, to rigorously inform our consciences, and to love our Church family. Enough with the Litmus Tests for determining ""authentic"" Catholics. Imagine how silly--VERY silly--it sounds: ""You're more/less a good Catholic because of whom you vote for or how you plan your family or how you are intimate.""    

Why at Mass yesterday did I see in the parking lot cars with Hillary stickers and cars with Trump stickers, with the drivers ALL going to Mass and Communion? Celebrate it; don't lament it. Nobody was in schism, I assure you."
10,"Ah, once once starts assessing the Church based on one's ""belief"" regarding the Pope's authority, one is no longer a Traditional Catholic, but at best, a Cafeteria Catholic, or possibly a Protestant.  This is basic Church teaching."
11,The pope should talk.
11,"Just replying to our esteemed pope! He's always happy to to insult and belittle people, especially his priests."
11,"In other words, How dare the Pope disagree with ME!"
11,The do the thinking for Popes on these things.
11,Does the pope offer any solutions or is he just whining?
11,Pope Francis doesn't seem to have problem with it. You may have a personal opinion of Steve Bannon but there is no need to foist it on other Catholics.
11,Consider the source--a man who doesn't recognize the current pope as legit.
11,"Wow you guys really can't take a joke and some humor can you. The Pope makes a statement and you read so many far fetched political and social implications into it. Maybe He's just in a light hearted way telling the people at the Vatican to not complain about their work loads and remember their job in the institution of the Church is about self sacrifice. 

I have no idea how the heck you even read Fr.Maciel and the Legionnaires of Christ into that."
11,"And supposedly, when the pope speaks it isPeter speaking through him.  You accepted every belch of JPII the Great Enabler and his sycophant Benedict as being infallible and anyone questioning then as arch heretics, but because Francis saying that love and mercy go beyond law, he is going to destroy the church."
11,I'd be more concerned about the Pope being right with God.
11,"Why do you think that he is a priest?
(He may believe that he could do a better job than the Pope, but that is another matter.)"
11,I think the issue here is that some conservative Catholics are challenging the Popes authority to make this decision. These things happen! The last  person to do this got nailed to a cross because he offended the religious establishment.
11,"This is most distressing, as it appears to be a manager browbeating his staff in public.  No doubt it will be decried by all who are upset when the Pope does the same?"
11,The position of pope is then is out of the question for you to consider.
11,"The pope is no more THE CHURCH than you or I are.  He is not the type of person to snap his fingers and expect and demand an immediate assent or else.  We've had popes like that in the past.  


As Sylvester indicates below---it is the serious task of all of us---and it is a task to be taken seriously."
11,"Make no mistake this pope is a dictator.

He makes Benedict look like a delta male.

I agree with him in ilthis case.

But he seems to be selective in his ""Jesus reminds us that whoever causes scandal must suffer the consequences"" comment."
11,Interesting reflection on the background context of two popes ... thank you.
11,"Well - let's see what happens.   He has basically defied the Church - including Pope Francis.  

This could be interesting....."
11,Some people are beginning to wonder whether the Pope is a Catholic or not.
11,"Meanwhile, the pope's own status as a Christian is increasingly doubted, both by Catholics who feel betrayed by him,  and by implication, by his most avid adulators too. He should be more worried about his own faith than Trump's."
11,"The people who say the pope is doing these things to get attention don't want this version of living out the gospel to take precedence over depraved humanity; rules and regulations; the door to the confessional; and the great fire pit of hell. If what the pope is doing turns out to be what it means to be Christian, it takes all the fun out of being a pious prick."
11,"Yes, the Pope indulging in his favourite pastime, denouncing Catholics."
11,"The Catholic Church chooses this amazing, enlightened, humble pope who is a beacon for Christianity around the world.  Then you read about this kind of behavior and it flushes all of that progress right down the toilet."
11,The pope brought him to the Vatican when his behavior towards families and victims was well known.  An accusation against him also resulted in a study of some sort..he was not exonerated..the retired judge just said he could not decide for or against either party.   I wrote the pope at the time and basically said WTH???  This was not anything obscure or hidden.  It was right out in the open.  The pope really should explain himself...this was bringing a deeply disturbed man to the highest reaches of the vatican..on purpose...we need to demand an answer from the pope.
11,"The pope doesn't know that and neither do you.  Only God, thank God."
11,I think the pope is a better judge of how to engage those with whom he disagrees than MSW shies he is with spastic hyperbole.
11,"So a lot of people apostatized after Vatican II. And?

Do you really think pope-ing by insinuation is a virtue?"
11,"He said the pope wants to create wide consultative processes in the church, does not want to hear only from those who agree with him, and does not seek to gather ""safe voices into an ecclesiological echo chamber.""

*Cough cough* dubia Cardinals/Filial Correction signatories..."
11,"So following the Pope is good?  If so, are you going to give everyone repentance and pray all their sins away?

We have no idea why so many males wish to discriminate.  We have no idea why they wish to voice their opinions over ours or demand to represent us.  We have no idea what they offer that could be greater than the Loving authority HE has placed over us.  They seem to offer nothing that could ever even come close, yet still demand voice.  Most of us feel they really did not think this though very much or have ulterior motives.

Their constant on-slot and demands are absolute proof of why the Loving authority was assigned by HIM and needed to begin with.  They are very vocal and forward in their worldly views, serving no one but themselves."
11,"So basically you want a pope who will be complicit... like during the rwandan genocide.

Just because this pope doesn't support all aspects of your political church, doesn't mean he's wrong in speaking up."
11,"Good column. The Pope may well be going to heaven. The ""other guy"" will not."
11,"This pope has a ""habit"" of making statements that sound progressive and accepting only to turn around and contradict them with hard line proclamations from the Vatican."
11,"I agree. Papa Francesco cannot afford to ignore this document as he did the four cardinals (two of whom, I believe, are now dead). He must either kick butt (as earlier popes would have done), or engage in some kind of dialogue."
11,Do you really think the Pope isn't fully informed?  Particularly if someone is bring considered as a candidate for another position?
11,"Any pope who strives to remake this church into the image and likeness of God deserves our prayers, encouragement and undying gratitude.  Too bad doing so has to be something to be identified as a difference from the actions of some other popes."
11,"Honey, I'm quoting the pope.  If you have a disagreement, please contact the Supreme Pontiff."
11,"""Sure, they do it at his Masses but he's the pope, for crying out loud!"" But isn't that the point entirely? This fosters the idea that the celebrity of the Pope is more important than the Real Presence of Christ."
11,"Amazing that the Pope upholding a timeless dogmatic teaching of the Church would be met with such surprise and hatred. Anyone upset by this ought to turn their attention to an issue upon which they can have a positive impact, not an unchanging teaching of the Catholic Church."
11,"Ridiculous.  The pope preaching contra the Gospel?....something you would never admit for the two popes who preceded him, the two of them silencing faithful theologians and whitewashing pedophilia in the name of an ontologically enhanced clergy. You can't claim what you claim without admitting their ""flat wrongness,"" their being ""flatly against the Gospel"" in these ways.

These are men.  Only men.  You make legendary those who fit your agenda and cut the legs out from under those with different visions. A Catholic, universal faith requires the both/and approach."
11,"Have you failed to notice that this pope has not silenced his critics, unlike his two predecessors?  I would hope you could at least appreciate that fact."
11,Is the Pope Catholic?
11,"in what fantasy world is he talking about?   and especially under JPII and Benedict, they did more micromanaging than any other popes in history!"
11,"Funny thing is: Most of the populist movements in Europe are headed or supported by Catholics.  
I guess the pope doesn't want to mingle with and smell like his sheep.  
Hypocritical?  
Yes."
11,"If you can decipher Trump-speak for the rest of us, never mind the pope, you're doing all the good. All I get is gobbledygook."
11,What phenomenon? The Pope preaching forgiveness?
11,"This pope lives in a mythical world.  He has so little support from faithful priests.  

He may have some lingering support from the aging 1960s vocations,..and from a 'mustering' of over-refined priests...but few of the JPII era or Benedict era priests.

That leaves him with a  few handfuls of cardinals and bishops that St Peter Damian warned us about.

Most priests today have to gingerly remind their parishioners that a Holy Day is coming up!  That's about the extent of the ""obligations"" this pope could actually find substantiation for his sad rant.

How many rants a week must we endure?

Let's offer them up cheerfully for the health of his successor. 

Going to Mass is an act of love...or at least should be."
11,"The pope is NOT infallible on theology and dogma.  Where do you folks get this stuff?  The pope is infallible ONLY when he speaks ""ex cathedra"".
So far I don't recall any members of the flock being confused.  Only some of their shepherds are having a hard time discerning their way.
Of all the past rememberable popes,, Francis is the one least surrounded by ""yes men"" and the one who distains the bubble.  Think Casa Martha."
11,"Poppycock. He's 'punished' nobody. All popes want their lieutenants to represent the view from the top, and they course-correct when they see fit. Thus has it ever been."
11,"What exactly is missing in Pope F. and all these Vatican prelates’ brains?
They seem to missing one bit of inclination to be truthful.
What are we going to do with these sick soulless jumbees?"
11,This from someone who would argue that Pope Francis is a notorious liberal  ;-)
12,"Jesus: Broke bread with tax collectors and prostitutes and taught multiple parables where religious authority figures were in the wrong by holding to the letter of the law instead of the spirit.

This guy: I think Jesus would have also shunned them."
12,"Jesus's teaching alienated a lot of people!

Imagine what a lesser man might have thought about his own life from the Cross on Calvary!!"
12,"And Christ didn't water down His teaching to lure the young rich man back, nor the people scandalized by the teaching they must eat the flesh of the Son of Man and drink His Blood in order to have life in them, but Jesus let them go their own way."
12,More of a the Pharisees try to entrap Jesus moment.
12,Jesus associated with the outcasts of society ... more clear?
12,Maybe that's not Jesus' criteria.
12,Jesus was a priest.
12,"Just noting the setting & words of Jesus. 

Jesus seemed pretty clear."
12,It was an addition to the Gospel. Jesus never said it.
12,"Really, he acted in the name of Christianity? Of jesus? He was quoting the New Testament? I must have missed that.../s"
12,"""I think Jesus would agree as well.""

And no doubt Jesus would agree with pensions, full Medicare for all, cracking down on corporate crime, curbing big money in politics, curbing corporate power, a bloated military budget, and Belgium blocking the EU-Canada trade pact for the sake of ""justice."" Poor Jesus and his many faces, like coins of politicians, reformers, revealing that side of divinity and holiness one wants him to appear on for the sake of some cause or agenda. Poor Jesus, with his exhausted donkey propped up against the wall of ""justice"" advocates and politicians. Thank heavens He can't be handcuffed to any of these causes or of some journalist's suspicion."
12,"Jesus was very clear.  When he was talking about leading one of these little ones astray, he was talking sex abuse, not false teaching.  The whole millstone around the neck and being thrown into the sea strikes the balance rather obviously."
12,Did Jesus discriminate?
12,Nonsense. You have no idea of Jesus' teachings.
12,Are you kidding? Jesus is portrayed as being in utter despair on the cross.
12,"Jesus was, is and always will be Jesus who said, ""I have given you a model to follow so that as I have done for you, you must also do"" Jesus was not a community organizer. Jesus is community."
12,"""He also leaves a great deal of room for divergence of opinion, consensus building, pedagogy, discernment, political and religious discourse and civility. ""

You and three fellow travellers have it laughably wrong, as you leave out that he was God, and did not ""leave a great deal of room for divergence of opinion,"" but to the contrary, stated that He was THE way, THE truth, and THE life, and that no one comes to the Father but through him.  Good Grief!  A second-grader armed with only the Baltimore Catechism knows more.  

""If we did a proper job on this level"" --- what ever that means --- ""Jesus would look after the rest, in his own way and time."" The Good News, Boingo, is that Jesus has seen ""the rest"" from all eternity, and has looked after us by dying for us.  We don't have to worry about ""the rest,"" except to believe in Him and keep His commandments.  Flash!  Jesus is not the Dahli Lama."
12,But you are forgetting that Jesus was also fully human----not just disguised as a human.
12,What does Jesus say in the Gospel about this?
12,"Neither was Jesus, and look where that got him."
12,Sounds like someone needs to learn about what Jesus thought of thievery and deception.
12,I agree with you.  I thought your first post said all that was needed to be said.   Thank you for that.  Jesus didn't give any wiggle room in those statements.
12,"Jesus didn't address the physical deficiencies of the community?  Really?  He fed no one?  He didn't visit the sick?  He didn't heal people?

Who is your Jesus???"
12,"Sorry, but God did not DEMAND Jesus' bloody death.  That was the result of POLITICS---religious and secular.  The Jewish hierarchy was jealous and angered by Jesus' following.  They wanted to maintain their 'cozy' relationship with the Romans.  So they conducted a 'kangaroo court' at night, found Jesus guilty, sent him to the Roman governor to be crucified.  

John's Gospel states that ""God so loved the world that he gave his only Son."" [John 3:16].  God used Jesus' death [but did not demand his blood nor death as payment for OUR sins].  As Jesus got further and further along in his ministry, he knew that there were those plotting his death, even among his chosen followers.
In John's gospel, Jesus was crucified on the preparation day for the Passover,when lambs were being sacrificed in the Temple.  The symbolism, used by John, writing for his community, would not be missed.  Jesus is presented as the new and perfect Passover lamb.  But  God does not DEMAND the bloody death of Jesus."
12,"You seem to misunderstand Jesus, and therefore Christianity."
12,"Jesus was content to let people make up their own minds and go away sad.

He didn't run after them saying...""I was only kidding when I said...two become one flesh"".

He doesn't do injury to our free will.  But He doesn't lie either.  He is perfectly just and perfectly loving.  They aren't at odds for Jesus."
12,"Right on, Wombat.  My logic is obviously weak as you point out.  I was filled with the fond hope that at least some people on reading me might stumble on to my subtle silent intention of having them realize that Jesus Christ had NO MORE knowledge than what he picked up at his home, in the Synagogue, on the dusty streets of Palestine and messing around with his fishermen and farmer friends, and from the many hard knocks just like you and I and everybody receive during our life time: just as we read: “like unto us in everything except sin”."
12,Ridiculous. At no point did Jesus shed His Divinity by taking on our humanity.
12,"Yeah Jesus wasn't exactly a real popular dude, telling the preachers and teachers and banksters they were scumbags."
12,If Jesus meant that He would have said so.
12,Jesus was skeptical of the Pharisees despite their following the rules.
12,I wonder if Jesus didn't have that exact situation in mind as reported in Matthew 25.  Maybe you need to check your priorities.
12,"Maybe give the Gospel According to Mark another look...the only instance of the 7 words of Jesus that might be historical.

It's remarkable you presume to retroject what Jesus thought while dying in agony. Just wow."
12,"Jesus, a community organizer?   

Jesus was a builder, a developer.  He was a man of many mansions.   He was for the common folk.    He sympathized with the tax collector, but viewed them as sinners needing saving.  Jesus spoke against injustice.   He was hated by the ruling parties.  Jesus was persecuted, unjustly.   He was betrayed by his own.   He prophecized that he would win against all odds.  Jesus was mocked for that prophecy -- but win he did!"
12,No doubt the pharisees said the same thing when they were trying to trap Jesus.
12,"In the case the question involves Jesus' clear words in Matthew 19, which itself was a response to the Pharisees."
12,Your question makes no sense. Jesus did not make any issue in words or actions that suggest that he would wash only the feet of disciples. Kooky.
12,"Not from Jesus' words, no."
12,"We can't even know if there was a Jesus of Nazareth. But if you subtract all the stuff that is similar to Pagan imagery, such as virgin birth, human sacrifice, anointing, resurrection, drinking blood, bridegroom, etc., then you are left with Jesus' message of love, forgiveness, repentance, and presumably his mistaken belief the world was about to end. Probably most would agree Jesus was some sort of itinerant preacher and healer. I don't agree with the book 'Zealot' which has Jesus as an ordinary rebel in the civil strife of the times, with oppressed Jews fighting against Romans and their wealthy Jewish collaborators. Jesus seems more special than that. But it is important to know something of the mythology and the politics of the times to understand what may be factual in the New Testament. Jesus' message of a loving 'Abba' does not seem to be compatible with passages that make Jesus into a human sacrifice. And Vaticanism is not going to tell us much about Jesus with any accuracy."
12,Jesus always avoided controversy.  Matt 21:12
12,"Jesus never said what's attributed to Him, either.  It's the message that counts."
12,"Well, if you truly believe that about Jesus, I assume you have found yourself a more suitable religion in the meantime."
12,I doubt Jesus would contradict his parables of an loving and forgiving God. I don't think the historical Jesus said that but you are free to believe anything the bible says. Be careful!
12,"Perhaps, a lot of what Jesus said is going over a lot of heads because we don't live in the same time/society in which He lived."
12,"And jesus is fake, just for your information!"
12,"Maybe not, but Jesus raged against the rich."
12,What does it tell you?  What do you think Jesus was criticizing?
12,Jesus was 'all about' sinners. Did this make him a... Good grief! I daren't even think it.
12,Jesus was a community organizer? Not according to the gospels.
12,Jesus did not teach anyone to be legalistic. Quite the opposite.
13,"Christopher, I have a unique perspective on this being one of just a handful of white members in my church family.  The problem arises in the fact that most of the white members don't understand institutional racism, racial profiling and those types of maters because their exposure to it is only surface.   The truth is that you really can't understand it unless you've really spent time with those on the other side of the fence and get a true sense of the reality that is faced.   I have come to fully understand that I was born into white privilege and after joining my local church because I can see the inequality in the lives between the two cultures first hand.  Every chance I get I try to speak out about the issues you brought up here because I agree with everything you have said in this article about this injustice and I know Christ would not want any of us to stay silent.  Sending love in Christ"
13,"Thank you for this excellent column. This passage is noteworthy among many:

<<That leaves white Catholics with the prevalent and erroneous assumption that racism is only about individuals who overtly convey negative attitudes against people of another race. Condemnation completely fails to address how good white people have long been — and continue to be — complicit in a host of practices and public policies that benefit them to the detriment and devastation of African-American, Latino and First American communities.>>

The notion that racism is simply a matter of personal virtue or conversion is widespread (and certainly not exclusive to white people). That is why so many white people take umbrage when accused of complicity in white supremacy. They view themselves as decent, moral Christians (or what have you) and not racists.

Racism is an ideology that metastasized in the 19th century to justify slavery and has been deployed ever since   to support white supremacy. That is a fact."
13,"So, Christ is a white supremacist? You're an expert on theology and Christianity has been overrun?

It's funny how racist you're being while supposedly attempting to call out racism."
13,"""Jamar Clark died after a bullet was fired directly into his head. Several witnesses say that he was handcuffed and motionless when he was shot dead."" 

White racists, either uniformed or not, are acting out there racist agenda as they feel their time has arrived.  It is the duty of every Christian to stand up to racism.  Tell the racists that their agenda is unChristian, unAmerican, and unacceptable."
13,"Pastor Thompson,

Thank you for this courageous column. You've touched on very important points.

That some of my fellow Whites ignore the context and misinterpret the meaning of ""Black Lives Matter""as a devaluing of other lives. 

That Regional Conferences are needed as long as African-Americans feel they are the best option for dignity, equality, and mission within a dominant culture. (In regards to abolishing them, it's revealing that other Conferences don't volunteer to be absorbed into Regional ones.)

That we of other races need to open our hearts to Black suffering. We Adventist Christians before anyone else. Forgive us for not walking beside you as we should. Even when ""it's not our fault"" may we see that ""it is our fight” in Christ Jesus.

You've tried to enlighten and educate us. I pray the Holy Spirit empowers great change in us and among us."
13,"frank, wow, not much i can add to that, except that i wonder where you got that bs. the fbi crime report for 2015 shows that, indeed, hate crimes against jew headed the 'religious' hate crime category, but, blacks continued their first place position of 'most hate crimes', for the 400th year in a row, i think. the difference is that a vandalized jewish headstone gets the same, or in some cases more, air and other media time than when a black man is dragged behind a truck until his head is separated from his torso. im sure there is a reason for this, a justification, besides that the media is white owned. remember good, but black ethiopian jews, and the arms wide open love and acceptance that awaited their arrival by white israelites. i dont know if there is a real christian left on this planet earth. right here in hawaii we have over 600,000 professed christians and 8000 homeless people. what would jesus do?????  i'm sorry folks, but i meet a lot of hypocrites on my daily rounds."
13,"""you can't claim to be Christian and subscribe to racism.""

Nothing says ""White Power"" like worshiping a Mideastern Jew!"
13,"We need to talk about the sin of racism as the sin of indifference.  My own experience as a white person, was to believe I was not racist-I never openly disliked black people or said anything disrespectful of them, I always had at least one black friend.  Most white Americans think this way unless they are forced to look deeper.  My awakening took place as the result of several pointed conversations with courageous people who were willing to point out how my indifference made me complicit in the sin of racism.  Our parishes are also guilty of indifference.  Last January, of several thousand Catholics in my town, only 4 Catholics (all lay people) attended the MLK Jr. Day March.  White privilege is like the wind, we can't see it, we can choose not to notice (and most white people I know don't) but it is always there.  The sin of indifference is where our parishes should start, and we must start this effort ourselves, don't wait for the Bishops, for heaven's sake!"
13,"Congrats, Michael on a well-constructed speech. I would suggest that the next step is to ask, ""who believes this stuff'? And, my answer is to look behind Trump at the crowd in Melbourne, FL last week. Overwhelming white, seemingly middle class, ranging in age from early thirties to over seventy; how many of those folks made it to a Catholic parish for Mass? How many of the crowd want a ""culture of whiteness"" to continue, without caring for the least among us? Aren't our pews filled with ""alt-right"" sympathizers? What is the RCC's response?"
13,"Another good thought out article. It is sad that the ones frothing at the mouth against people of color, have no interest in reading this. Racism is an ugly reflection of a person. One thing the  racists do not think about... as they loudly ensure everyone knows that they are god fearing christians, who go to church every sunday to pray for their salvation. They forget their jesus was a refugee, fleeing a despot, propped up by the Imperial Roman Empire, which had invaded and occupied that region, to leech like parasites, off other peoples resources and lands.
As a Native I see America as the modern Imperial Roman Empire, invading and occupying other countries to allow our government to bribe the dictatorial puppets we are propping up, to allow foreign corporations to o in and steal their resources and lands.
I brought that up to show the parallels between the Imperial Roman Empire, America and the rest of the colonial governments who subjugate people of color to steal from them."
13,"You think that taking down the statutes of Washington and Jefferson is funny.

The black bishop, James Dukes, of the Liberation Christian Church in Chicago believes that these great Americans are white devils ( Malcolm X terminology) and is demanding that Washington's statue at the corner of 51st & King (entrance to Washington Park) be removed and the park's name be changed.  Dukes does not believe this issue is funny.

Dukes belongs to the same Black Liberation Faith group lead by Jeremiah Wright, Obama's pal.  Wright said Pearl Harbor was a lie and that he hated both America and whites.  Obama never disowned Wright;  naturally, the lying progressive MSM gave the racist Obama and his racist pastor a pass.  Black racism is perfectly acceptable to the globalist MSM.  But if a tiny fraction of Southerners are racist, then according to the MSM (see Dobbs above) all Southerners are racist.

Take a walk on the South Side, white man, preferably after dark and see if you survive black racism."
13,"Interesting that the dominant tone of your article is that of racial stereotypes, of ""white people"" and what they supposedly want and support. Perhaps your research excluded social media of the gathering on Saturday, and that of many other Christian meetings and Buchan meeting for that matter, as it is clear as daylight that Christianity (which includes his following) is one of the most racially inclusive ""places"" in our country. When last did you visit a church before you wrote this article?
You have it very wrong if you think that now only people are entrusting G-d rather than Parliament. Christians in this country have never stopped praying to our G-d for our government.
Let me ask you this; would you have written an article with this tone if it were people of Islam faith that had gathered? Or if it were only black people at such an event? 
Be honest and say who it is your article is really aimed at, as Angus Buchan has become a soft target for you."
13,"Trump's election has empowered racists.  They were the core of his support.  His victory, even though he finished three million votes behind Clinton, has embolden them to crawl out of the sewer of American history and spread hate.  It is the duty of every Christian to stand up to them."
13,"Actually factually we have seen another attack a entire race-White that is.

Refreshing our memory on how we got to today-
------------------------
2017 - Hours before the murders of five police officers in Dallas, Texas, President Obama was again spouting false claims about racism by the police.

2013 - There are very few African American men in this country who haven't had the experience of being followed when they were shopping ...

2009 -  there's a long history in this country of African-Americans and Latinos being stopped by law enforcement disproportionately.
---
-Then there is the Obama's wedding Pastor & mentor-quite the guy, eh?
""No, no, no, not God Bless America. God damn America — that's in the Bible — for killing innocent people. God damn America, for treating our citizens as less than human. God damn America, as long as she tries to act like she is God, and she is supreme. The United States government has failed the vast majority of her citizens of African descent..."""
13,"I always enjoy and respect your letters to ADN. 
I also grew up in Oakland but in North Oakland which is a far cry from West Oaklnd. My mom was an early proponent of the NAACP. The nuns at Holy Names had Huey Newton  and Eldridge Cleaver address us white Catholic school girls at an assembly before ""Soul On Ice"" was written. The Black Panther movement scared the shit out of whites when it became aggresive and threatening. That is when some institutionalized racism began to be addressed. Sorry MLK and Obama but strong oratorical skills are insuficient .
Eagle River is 99percent white . Most of my well to do neighbors are indeed ""a basket of racist and entitled deplorables"" who absolutely cling to their guns and religion to defend their bigotry. 
My son got kicked out of Ravenwood for wearing a bandana and "" gang clothing"" as a twelve year old. He just loved upsetting the apple cart.  Now in law school .
Had the ten black kids at Chugiak worn Black Panther gear and held up a poster of"
13,"Some of you white folks just refuse to take responsibility for your behavior. If a black man made your statement to a white cop, ""I DID NOT!!! In fact I said I DIDNT pack heat"", he could have been killed, and you sound like you would be okay with that state sponsored murder.  White people invented racism when they decided to be white, rather than merely human or Christians. Among other benefits of that decision, it made race based slavery okay with the church, with a few exceptions. Before you folks decided to be white, slaves were just the loser of the last war, regardless of color. We are still dealing with the the white racist  ramifications of that choice by European immigrants. Own your heritage, if you have any honor. The subsequent European immigrants learned to become white by learning to fear and hate minorities in general, and blacks in particular. Merit and equality are demotions for most poorly educated white folks. Most of them are Trump voters. Can you handle the truth?"
13,"I'm just not burdened with your cognitive dissonance. I also know American history. Our history doesn't make white folks look good if you are honest. I'm old enough to have survived the Jim Crow days as a black man. We have made progress. You can't just murder black folks while they are praying in church and get away with it any more, like in my youth."
13,So why should it take a Charlottesville for Catholics to understand that racism needs to be rooted out?
